,Unnamed: 0,movie_name,index,utterance,count_utterances,tag,MANUAL,we_label_fox_news,we_label_twitter,bert_label_twitter,bert_label_fox_news,lstm_label_twitter,lstm_label_fox_news,hate_keyword_count,hate_keyword_count_unique,hate_keyword,hate_keyword_sources,combined_results,combined_normlized,keyword_count_formular
162795,162795,BlacKkKlansman,610, You want me to do this now?,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162796,162796,BlacKkKlansman,611," Please, now.",2539,hate_speech,,0,0,1,0,1,0,0,0,[],[],2,0.15,0
162797,162797,BlacKkKlansman,612,"For all our sakes, do it now, please.",2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162798,162798,BlacKkKlansman,613,Some say it's a lot of nerve.,2539,hate_speech,,2,1,0,2,1,0,0,0,[],[],6,0.46,0
162799,162799,BlacKkKlansman,614,"Let it flow, though.",2539,hate_speech,,2,0,0,0,1,0,0,0,[],[],3,0.23,0
162800,162800,BlacKkKlansman,615,Let it flow.,2539,hate_speech,,2,0,0,0,1,0,0,0,[],[],3,0.23,0
162801,162801,BlacKkKlansman,616, I'm flowing.,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162802,162802,BlacKkKlansman,617, Okay.,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162803,162803,BlacKkKlansman,618,I say we won't quit moving till we get what we deserve.,2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
162804,162804,BlacKkKlansman,619,I say we won't quit moving until we get what we deserve.,2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
162805,162805,BlacKkKlansman,620,"We've been buked, and we've been scorned.",2539,hate_speech,,0,0,1,0,1,2,0,0,[],[],4,0.31,0
162806,162806,BlacKkKlansman,621, We've been buke...,2539,hate_speech,,0,0,0,2,1,2,0,0,[],[],5,0.38,0
162807,162807,BlacKkKlansman,622," ""Buked."" Say that.",2539,hate_speech,,0,1,1,0,0,0,0,0,[],[],2,0.15,0
162808,162808,BlacKkKlansman,623," What does ""buked"" mean?",2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162809,162809,BlacKkKlansman,624, Disrespected.,2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
162810,162810,BlacKkKlansman,625,"You've been disrespected, Flip.",2539,hate_speech,,0,0,2,0,1,2,0,0,[],[],5,0.38,0
162811,162811,BlacKkKlansman,626, You.,2539,hate_speech,,0,1,2,0,0,0,0,0,[],[],3,0.23,0
162812,162812,BlacKkKlansman,627, Why doesn't he just say that?,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162813,162813,BlacKkKlansman,628,"We've been buked, and we've been scorned.",2539,hate_speech,,0,0,1,0,1,2,0,0,[],[],4,0.31,0
162814,162814,BlacKkKlansman,629,"This has got to flow, from the...",2539,hate_speech,,2,0,0,2,1,0,0,0,[],[],5,0.38,0
162815,162815,BlacKkKlansman,630,"We've been treated bad, talked about.",2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
162816,162816,BlacKkKlansman,631,We've been buked.,2539,hate_speech,,0,0,0,0,0,0,0,0,[],[],0,0,0
162817,162817,BlacKkKlansman,632,We've been scorned.,2539,hate_speech,,0,0,1,0,1,2,0,0,[],[],4,0.31,0
162818,162818,BlacKkKlansman,633," All right, get that shit out.",2539,hate_speech,,0,1,1,0,1,0,1,1,['shit'],['twitter'],4,0.31,1
162819,162819,BlacKkKlansman,634," We've been treated bad, talked about.",2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
162820,162820,BlacKkKlansman,635,"Just as sure as you're born, but just as sure as it take.",2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
162821,162821,BlacKkKlansman,636,Two eyes to make a pair. Huh!,2539,hate_speech,,0,0,0,0,1,2,0,0,[],[],3,0.23,0
162822,162822,BlacKkKlansman,637, Two eyes to make a pair.,2539,hate_speech,,0,0,1,0,1,2,0,0,[],[],4,0.31,0
162823,162823,BlacKkKlansman,638, Huh!,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162824,162824,BlacKkKlansman,639,Hah!,2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
162825,162825,BlacKkKlansman,640, Hah!,2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
162826,162826,BlacKkKlansman,641, Hah!,2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
162827,162827,BlacKkKlansman,642, Hah!,2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
162828,162828,BlacKkKlansman,643, Huh!,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162829,162829,BlacKkKlansman,644, Hah!,2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
162830,162830,BlacKkKlansman,645," Brother, we can't quit till we get our share.",2539,hate_speech,,2,0,0,0,0,0,0,0,[],[],2,0.15,0
162831,162831,BlacKkKlansman,646,"Brother, we can't quit till we get our share.",2539,hate_speech,,2,0,0,0,0,0,0,0,[],[],2,0.15,0
162832,162832,BlacKkKlansman,647,"Doesn't make grammatical sense, but okay.",2539,hate_speech,,0,0,0,0,1,2,0,0,[],[],3,0.23,0
162833,162833,BlacKkKlansman,648,"Say it loud. I'm black, and I'm proud.",2539,hate_speech,,0,0,1,0,1,0,1,1,['black'],['twitter'],3,0.23,1
162834,162834,BlacKkKlansman,649,"Say it for O.J., Jimmy.",2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162835,162835,BlacKkKlansman,650,"You, too.",2539,hate_speech,,2,1,1,0,0,0,0,0,[],[],4,0.31,0
162836,162836,BlacKkKlansman,651,Say it loud.,2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
162837,162837,BlacKkKlansman,652,"I'm black, and I'm proud.",2539,hate_speech,,0,0,0,0,1,0,1,1,['black'],['twitter'],2,0.15,1
162838,162838,BlacKkKlansman,653,Say it loud.,2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
162839,162839,BlacKkKlansman,654,"I'm black, and I'm proud.",2539,hate_speech,,0,0,0,0,1,0,1,1,['black'],['twitter'],2,0.15,1
162840,162840,BlacKkKlansman,655,That's right. There it is.,2539,hate_speech,,0,0,0,2,1,0,0,0,[],[],3,0.23,0
162841,162841,BlacKkKlansman,656,I believed you.,2539,hate_speech,,0,1,1,0,0,0,0,0,[],[],2,0.15,0
162842,162842,BlacKkKlansman,657,Lose that Jewish necklace around your neck.,2539,hate_speech,1,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162843,162843,BlacKkKlansman,658,"Jimmy, it's not a Jewish necklace.",2539,hate_speech,,2,0,0,2,1,0,0,0,[],[],5,0.38,0
162844,162844,BlacKkKlansman,659,It's a Star of David.,2539,hate_speech,,2,2,0,0,1,2,0,0,[],[],7,0.54,0
162845,162845,BlacKkKlansman,660,Okay.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162846,162846,BlacKkKlansman,661,"Flip, you're Jewish?",2539,hate_speech,,0,1,1,2,0,0,0,0,[],[],4,0.31,0
162847,162847,BlacKkKlansman,662,I don't know. Am I?,2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
162848,162848,BlacKkKlansman,663,Ron Stallworth?,2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
162849,162849,BlacKkKlansman,664,That's me.,2539,hate_speech,,0,1,1,2,1,0,0,0,[],[],5,0.38,0
162850,162850,BlacKkKlansman,665, You must be Walter.,2539,hate_speech,,0,0,2,0,1,0,0,0,[],[],3,0.23,0
162851,162851,BlacKkKlansman,666, Name's Felix.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162852,162852,BlacKkKlansman,667,"Well, I was told I'd be meeting a Walter Breachway.",2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162853,162853,BlacKkKlansman,668,"Change of plans, Mac.",2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
162854,162854,BlacKkKlansman,669,I'm gonna need you to hop in the truck.,2539,hate_speech,,0,0,1,0,1,0,0,0,[],[],2,0.15,0
162855,162855,BlacKkKlansman,670,"Okay, well, how about I just follow you in my...",2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162856,162856,BlacKkKlansman,671,No can do.,2539,hate_speech,,0,0,0,0,0,0,0,0,[],[],0,0,0
162857,162857,BlacKkKlansman,672,You come with me.,2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
162858,162858,BlacKkKlansman,673,Security.,2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
162859,162859,BlacKkKlansman,674,I'll drive you back.,2539,hate_speech,,0,1,0,0,2,0,0,0,[],[],3,0.23,0
162860,162860,BlacKkKlansman,675,"Come on, let's roll.",2539,hate_speech,,2,1,0,0,0,0,0,0,[],[],3,0.23,0
162861,162861,BlacKkKlansman,676,"You for the white race, Ron?",2539,hate_speech,,0,1,2,0,1,0,1,1,['white'],['twitter'],5,0.38,1
162862,162862,BlacKkKlansman,677,"Oh, hell yeah.",2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
162863,162863,BlacKkKlansman,678,Been having trouble lately with these local niggers.,2539,hate_speech,,0,1,2,2,0,0,2,1,"['niggers', 'niggers']","['Davidson et al.', 'twitter']",6,0.46,1
162864,162864,BlacKkKlansman,679,"Ugh. Since the Civil War, it's always trouble with niggers.",2539,hate_speech,2,0,1,2,0,1,0,2,1,"['niggers', 'niggers']","['Davidson et al.', 'twitter']",5,0.38,1
162865,162865,BlacKkKlansman,680,Uhhuh.,2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
162866,162866,BlacKkKlansman,681,Walter said something about your sister.,2539,hate_speech,,0,1,2,0,0,0,0,0,[],[],3,0.23,0
162867,162867,BlacKkKlansman,682,Makes me sick.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162868,162868,BlacKkKlansman,683,What are they saying?,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162869,162869,BlacKkKlansman,684,They saying where they're going?,2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
162870,162870,BlacKkKlansman,685,"But it's also, you know, camaraderie, I'm looking for with the Klan.",2539,hate_speech,,2,0,0,0,1,0,0,0,[],[],3,0.23,0
162871,162871,BlacKkKlansman,686,What the fuck did you say?,2539,hate_speech,,0,1,1,0,1,0,1,1,['fuck'],['twitter'],4,0.31,1
162872,162872,BlacKkKlansman,687, Camaraderie?,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162873,162873,BlacKkKlansman,688," No, the other word.",2539,hate_speech,,0,0,1,0,1,0,0,0,[],[],2,0.15,0
162874,162874,BlacKkKlansman,689, The Klan?,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162875,162875,BlacKkKlansman,690," Not ""the Klan."" It's ""the Organization."" The Invisible Empire has managed to stay invisible for a reason.",2539,hate_speech,,2,0,0,2,1,0,0,0,[],[],5,0.38,0
162876,162876,BlacKkKlansman,691,Do not ever use that word.,2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
162877,162877,BlacKkKlansman,692,You understand?,2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
162878,162878,BlacKkKlansman,693,"Hey, I overstand.",2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
162879,162879,BlacKkKlansman,694,Right. You got it.,2539,hate_speech,,0,0,1,0,1,0,0,0,[],[],2,0.15,0
162880,162880,BlacKkKlansman,695,The Organization.,2539,hate_speech,,2,0,0,0,1,0,0,0,[],[],3,0.23,0
162881,162881,BlacKkKlansman,696,Check this shit out.,2539,hate_speech,,0,1,1,0,1,0,1,1,['shit'],['twitter'],4,0.31,1
162882,162882,BlacKkKlansman,697,You're never gonna believe this.,2539,hate_speech,,0,0,1,0,0,0,0,0,[],[],1,0.08,0
162883,162883,BlacKkKlansman,698,What?,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162884,162884,BlacKkKlansman,699,A fucking jig on our bumper.,2539,hate_speech,1,0,1,1,2,1,0,1,1,['fucking'],['twitter'],6,0.46,1
162885,162885,BlacKkKlansman,700," Ron, he sees us. Back off.",2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
162886,162886,BlacKkKlansman,701, Damn!,2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
162887,162887,BlacKkKlansman,702,Let's get ready.,2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
162888,162888,BlacKkKlansman,703,Look under your seat.,2539,hate_speech,,2,1,0,2,0,0,0,0,[],[],5,0.38,0
162889,162889,BlacKkKlansman,704, Yeah.,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162890,162890,BlacKkKlansman,705, What?,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162891,162891,BlacKkKlansman,706,Pull it out.,2539,hate_speech,,0,0,0,0,0,0,0,0,[],[],0,0,0
162892,162892,BlacKkKlansman,707,Load 'er up.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162893,162893,BlacKkKlansman,708,Put two in the chamber.,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162894,162894,BlacKkKlansman,709,"Come on, load it up.",2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
162895,162895,BlacKkKlansman,710,"Come on, load it.",2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
162896,162896,BlacKkKlansman,711,Don't be messing with us.,2539,hate_speech,,2,1,1,0,0,0,0,0,[],[],4,0.31,0
162897,162897,BlacKkKlansman,712,The Organization.,2539,hate_speech,,2,0,0,0,1,0,0,0,[],[],3,0.23,0
162898,162898,BlacKkKlansman,713,"Not so fast, buddy boy.",2539,hate_speech,,2,0,0,0,1,2,0,0,[],[],5,0.38,0
162899,162899,BlacKkKlansman,714,Hold your horses.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162900,162900,BlacKkKlansman,715,Mmm!,2539,hate_speech,,0,1,1,0,0,0,0,0,[],[],2,0.15,0
162901,162901,BlacKkKlansman,716,"Ron, glad you could make it.",2539,hate_speech,,0,0,0,0,0,0,0,0,[],[],0,0,0
162902,162902,BlacKkKlansman,717,"Walter Breachway, chapter president.",2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162903,162903,BlacKkKlansman,718,Ron Stallworth.,2539,hate_speech,,0,1,0,2,0,0,0,0,[],[],3,0.23,0
162904,162904,BlacKkKlansman,719,I appreciate you inviting me out.,2539,hate_speech,,0,0,0,0,0,0,0,0,[],[],0,0,0
162905,162905,BlacKkKlansman,720,Absolutely. I've been impressed with our conversations over the phone.,2539,hate_speech,,0,0,0,0,1,2,0,0,[],[],3,0.23,0
162906,162906,BlacKkKlansman,721,I think you have a lot of fine ideas that could really help the cause.,2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
162907,162907,BlacKkKlansman,722,"Well, I meant every word I said.",2539,hate_speech,,0,0,1,0,0,2,0,0,[],[],3,0.23,0
162908,162908,BlacKkKlansman,723,"You know, I've had my own share of runins with niggers.",2539,hate_speech,1,0,1,2,2,1,0,2,1,"['niggers', 'niggers']","['Davidson et al.', 'twitter']",7,0.54,1
162909,162909,BlacKkKlansman,724,"Matter of fact, it's what led me to the Organization.",2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162910,162910,BlacKkKlansman,725, Is that right?,2539,hate_speech,,0,2,0,0,0,0,0,0,[],[],2,0.15,0
162911,162911,BlacKkKlansman,726, It's become my salvation.,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162912,162912,BlacKkKlansman,727,"See, I was, uh, shot and wounded by a couple niggers.",2539,hate_speech,1,0,2,1,2,1,2,2,1,"['niggers', 'niggers']","['Davidson et al.', 'twitter']",9,0.69,1
162913,162913,BlacKkKlansman,728,Then my wife was savagely raped by a whole pack of 'em.,2539,hate_speech,1,2,1,1,2,1,0,1,1,['raped'],['Davidson et al.'],8,0.62,1
162914,162914,BlacKkKlansman,729, God.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162915,162915,BlacKkKlansman,730," That's right,  and not a one of them went to jail.",2539,hate_speech,,0,1,1,0,1,2,0,0,[],[],5,0.38,0
162916,162916,BlacKkKlansman,731, Huh.,2539,hate_speech,,0,0,0,0,0,0,0,0,[],[],0,0,0
162917,162917,BlacKkKlansman,732,Tell you what.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162918,162918,BlacKkKlansman,733,They're taking over.,2539,hate_speech,,2,2,1,0,1,0,0,0,[],[],6,0.46,0
162919,162919,BlacKkKlansman,734,"Hell, it's all you see on TV anymore.",2539,hate_speech,,0,0,1,0,1,0,0,0,[],[],2,0.15,0
162920,162920,BlacKkKlansman,735,Niggers selling soap.,2539,hate_speech,1,0,2,2,0,0,2,0,0,[],[],6,0.46,0
162921,162921,BlacKkKlansman,736,Niggers selling toothpaste.,2539,hate_speech,1,0,2,2,2,1,2,0,0,[],[],9,0.69,0
162922,162922,BlacKkKlansman,737,Niggers selling automobiles.,2539,hate_speech,1,0,2,2,0,0,2,0,0,[],[],6,0.46,0
162923,162923,BlacKkKlansman,738,"Everywhere you look, it's niggers, niggers, niggers.",2539,hate_speech,1,2,2,2,2,1,0,2,1,"['niggers', 'niggers']","['Davidson et al.', 'twitter']",10,0.77,1
162924,162924,BlacKkKlansman,739,"Yeah, wasn't long ago them sum bitches wasn't on no TV.",2539,hate_speech,1,0,1,1,2,1,0,1,1,['bitches'],['twitter'],6,0.46,1
162925,162925,BlacKkKlansman,740,You're forgetting about Uncle Ben and Aunt Jemima.,2539,hate_speech,,2,1,0,0,1,2,0,0,[],[],6,0.46,0
162926,162926,BlacKkKlansman,741,Oh! Dang.,2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
162927,162927,BlacKkKlansman,742,I kind of like them niggers.,2539,hate_speech,1,2,0,2,2,0,0,2,1,"['niggers', 'niggers']","['Davidson et al.', 'twitter']",7,0.54,1
162928,162928,BlacKkKlansman,743,Rice and pancakes.,2539,hate_speech,,0,0,0,0,0,0,0,0,[],[],0,0,0
162929,162929,BlacKkKlansman,744,"Hey, uh, my name's Ivanhoe, by the way.",2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162930,162930,BlacKkKlansman,745,Hey. Ron.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162931,162931,BlacKkKlansman,746,"Hey, all you get now is how we gotta cater to them.",2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
162932,162932,BlacKkKlansman,747,"Now, watch your mouth. Yeah.",2539,hate_speech,,0,0,1,0,1,0,0,0,[],[],2,0.15,0
162933,162933,BlacKkKlansman,748,Don't say this.,2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
162934,162934,BlacKkKlansman,749,Don't say that.,2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
162935,162935,BlacKkKlansman,750,Be nice.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162936,162936,BlacKkKlansman,751,"Hell, they ain't even colored no more.",2539,hate_speech,,0,0,1,2,1,0,0,0,[],[],4,0.31,0
162937,162937,BlacKkKlansman,752,Negroes. Blacks.,2539,hate_speech,1,2,2,2,2,0,0,0,0,[],[],8,0.62,0
162938,162938,BlacKkKlansman,753, AfroAmericans now.,2539,hate_speech,,0,2,0,2,0,0,0,0,[],[],4,0.31,0
162939,162939,BlacKkKlansman,754," Yeah, fuck it.",2539,hate_speech,1,0,1,1,0,2,0,1,1,['fuck'],['twitter'],5,0.38,1
162940,162940,BlacKkKlansman,755,Just call them fucking niggers.,2539,hate_speech,2,2,2,2,2,2,0,3,2,"['niggers', 'fucking', 'niggers']","['Davidson et al.', 'twitter', 'twitter']",12,0.92,2
162941,162941,BlacKkKlansman,756,Make it fucking simple.,2539,hate_speech,1,0,1,1,0,1,0,1,1,['fucking'],['twitter'],4,0.31,1
162942,162942,BlacKkKlansman,757, Niggers.,2539,hate_speech,1,0,2,2,0,2,0,0,0,[],[],6,0.46,0
162943,162943,BlacKkKlansman,758, Niggers.,2539,hate_speech,1,0,2,2,0,2,0,0,0,[],[],6,0.46,0
162944,162944,BlacKkKlansman,759,That's the right idea.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162945,162945,BlacKkKlansman,760,I've been saying this stuff for years.,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162946,162946,BlacKkKlansman,761,"Well, you ain't the only one.",2539,hate_speech,,0,1,1,2,1,0,0,0,[],[],5,0.38,0
162947,162947,BlacKkKlansman,762,It's good to know someone else gets it.,2539,hate_speech,,2,0,1,0,1,0,0,0,[],[],4,0.31,0
162948,162948,BlacKkKlansman,763,"So, what kind of stuff you guys do?",2539,hate_speech,,0,0,1,0,1,0,0,0,[],[],2,0.15,0
162949,162949,BlacKkKlansman,764,What kind of stuff we do?,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162950,162950,BlacKkKlansman,765,"We, uh... Cross burnings and marches and stuff so people don't fuck with us.",2539,hate_speech,1,0,1,1,0,1,0,1,1,['fuck'],['twitter'],4,0.31,1
162951,162951,BlacKkKlansman,766,I'm tired of niggers fucking with me.,2539,hate_speech,1,0,1,2,2,0,2,3,2,"['niggers', 'fucking', 'niggers']","['Davidson et al.', 'twitter', 'twitter']",9,0.69,2
162952,162952,BlacKkKlansman,767,"Well, then you come to the right place.",2539,hate_speech,,2,0,0,0,0,0,0,0,[],[],2,0.15,0
162953,162953,BlacKkKlansman,768,Nobody fucks with us.,2539,hate_speech,1,0,1,1,0,1,0,0,0,[],[],3,0.23,0
162954,162954,BlacKkKlansman,769,"Now, how much you know about the history?",2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162955,162955,BlacKkKlansman,770,Some. I could know more.,2539,hate_speech,,0,0,1,0,1,0,0,0,[],[],2,0.15,0
162956,162956,BlacKkKlansman,771,We will teach you.,2539,hate_speech,,0,2,0,0,0,0,0,0,[],[],2,0.15,0
162957,162957,BlacKkKlansman,772,"Yeah, this is fixing to be a big year for us.",2539,hate_speech,,0,0,0,0,1,2,0,0,[],[],3,0.23,0
162958,162958,BlacKkKlansman,773,How so?,2539,hate_speech,,2,1,0,0,1,2,0,0,[],[],6,0.46,0
162959,162959,BlacKkKlansman,774, Boom!,2539,hate_speech,,0,1,0,0,0,0,0,0,[],[],1,0.08,0
162960,162960,BlacKkKlansman,775, All right.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162961,162961,BlacKkKlansman,776,"We're gonna make fireworks, aren't we?",2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162962,162962,BlacKkKlansman,777,"All right, all right, Ivanhoe, shut your dumb mouth.",2539,hate_speech,1,0,1,2,0,1,0,1,1,['dumb'],['twitter'],5,0.38,1
162963,162963,BlacKkKlansman,778,"Ivan, shut the fuck up.",2539,hate_speech,1,0,2,1,0,1,0,1,1,['fuck'],['twitter'],5,0.38,1
162964,162964,BlacKkKlansman,779, Burnt ends.,2539,hate_speech,,0,1,0,0,2,0,0,0,[],[],3,0.23,0
162965,162965,BlacKkKlansman,780," All right, all right.",2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162966,162966,BlacKkKlansman,781,That's enough.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162967,162967,BlacKkKlansman,782,Shut your dumb mouth.,2539,hate_speech,,0,1,1,0,1,0,1,1,['dumb'],['twitter'],4,0.31,1
162968,162968,BlacKkKlansman,783,Sorry about him.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162969,162969,BlacKkKlansman,784,He drinks too much.,2539,hate_speech,,0,1,1,2,1,0,0,0,[],[],5,0.38,0
162970,162970,BlacKkKlansman,785,Doesn't know what he's saying.,2539,hate_speech,,0,0,1,2,1,0,0,0,[],[],4,0.31,0
162971,162971,BlacKkKlansman,786,"Just to be clear, the, uh...",2539,hate_speech,,0,0,0,0,0,0,0,0,[],[],0,0,0
162972,162972,BlacKkKlansman,787,The Organization is strictly nonviolent.,2539,hate_speech,,0,0,0,0,0,0,0,0,[],[],0,0,0
162973,162973,BlacKkKlansman,788,"Oh, nonviolent like that nigger, that dead nigger, Martin Luther Coon.",2539,hate_speech,2,2,1,2,2,1,2,4,1,"['nigger', 'nigger', 'nigger', 'nigger']","['Davidson et al.', 'Ousidhoum et al.', 'Mathew et al.', 'twitter']",11,0.85,1
162974,162974,BlacKkKlansman,789," Yeah, gotcha.",2539,hate_speech,,0,1,1,0,1,0,0,0,[],[],3,0.23,0
162975,162975,BlacKkKlansman,790, Ron? You mind coming with me?,2539,hate_speech,,0,1,0,0,1,2,0,0,[],[],4,0.31,0
162976,162976,BlacKkKlansman,791,"Yeah, where to?",2539,hate_speech,,0,1,0,0,2,0,0,0,[],[],3,0.23,0
162977,162977,BlacKkKlansman,792,You undercover or something?,2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162978,162978,BlacKkKlansman,793, You ask too many questions.,2539,hate_speech,,2,1,1,0,1,0,0,0,[],[],5,0.38,0
162979,162979,BlacKkKlansman,794, All right.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162980,162980,BlacKkKlansman,795,"Be friendly, now.",2539,hate_speech,,0,2,0,0,1,0,0,0,[],[],3,0.23,0
162981,162981,BlacKkKlansman,796,This is family.,2539,hate_speech,,0,1,0,2,1,0,0,0,[],[],4,0.31,0
162982,162982,BlacKkKlansman,797,All right?,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162983,162983,BlacKkKlansman,798,Let's go.,2539,hate_speech,,0,0,0,0,0,0,0,0,[],[],0,0,0
162984,162984,BlacKkKlansman,799,Congrats. You passed the mustard.,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162985,162985,BlacKkKlansman,800,How about we go and get that membership process started?,2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
162986,162986,BlacKkKlansman,801, That's it?,2539,hate_speech,,0,1,0,0,1,0,0,0,[],[],2,0.15,0
162987,162987,BlacKkKlansman,802, That's it.,2539,hate_speech,,0,1,1,2,1,0,0,0,[],[],5,0.38,0
162988,162988,BlacKkKlansman,803,"Uh, have a seat.",2539,hate_speech,,2,1,0,0,1,2,0,0,[],[],6,0.46,0
162989,162989,BlacKkKlansman,804,"Go ahead and, uh, fill these out.",2539,hate_speech,,0,0,0,0,1,0,0,0,[],[],1,0.08,0
162990,162990,BlacKkKlansman,805,Send 'em to the national headquarters.,2539,hate_speech,,2,1,0,0,1,0,0,0,[],[],4,0.31,0
162991,162991,BlacKkKlansman,806,"Now, once they send you your membership card, you'll be able to participate in all our programs.",2539,hate_speech,,0,0,0,0,1,2,0,0,[],[],3,0.23,0
162992,162992,BlacKkKlansman,807,Alcoa can't wait.,2539,hate_speech,,2,1,0,0,0,0,0,0,[],[],3,0.23,0
