,dialog,label_word_embedding_fox_news
628," That's a good sign, right?",not hate speech
629, Really?,not hate speech
630,Of what?,not hate speech
631," That there will be more Christmases to come, together.",hate speech
632," Yeah, depends on how I do in the gifting department this year.",not hate speech
633," Oh well, I don't think it really matters.",not hate speech
634," Oh, I was just kiddin' laughs.",not hate speech
635,Cate laughs I think I've done okay over the years.,not hate speech
636,Had the ice skates and the espresso maker and the Chia Pet.,hate speech
637," Yeah, yep.",not hate speech
638,Those are all things that people need.,not hate speech
639, Pete Mm hm.,hate speech
640," Well, maybe not the Chia Pet but...",hate speech
641, Oh.,not hate speech
642," Anyway, look, what I'm tryin' to say is um, you know, Christmas gifts are a way to say I love you, right?",not hate speech
643, Yeah.,not hate speech
644," Okay, so what makes I love you this Christmas different from all the rest?",not hate speech
645," Well, I guess this Christmas it would be more like I love you forever.",not hate speech
646, Really?,not hate speech
647,"Okay, well think there's something you could definitely buy that would tell a young lady that?",not hate speech
648," Oh, and I think I have it.",not hate speech
649,Top of the line mountain bike.,hate speech
650,"playful music  I was thinking maybe something smaller, that she could wear.",hate speech
651,playful music  A bike helmet?,hate speech
652," No, no it's something she could wear all the time.",not hate speech
653, Jewelry?,not hate speech
654, Cate Bingo.,not hate speech
655, Oh.,not hate speech
656,But what kind of jewelry?,hate speech
657, Pete.,not hate speech
658,Okay?,not hate speech
659, But  I'm walking away now.,not hate speech
660,Just think about it.,not hate speech
661,upbeat Christmas music Gabe sighs  Oh.,not hate speech
662, Hey.,not hate speech
663, Hey.,not hate speech
664, Hot cocoa?,hate speech
665, Thanks.,not hate speech
666, Everything okay?,not hate speech
667," Oh, yeah.",not hate speech
668,Fine laughs.,not hate speech
669,"So uh, chocolate or peppermint?",hate speech
670,What ya like better?,hate speech
671, I have to choose one?,not hate speech
672, Mm hm.,hate speech
673, They go so well together.,hate speech
674,"Cate laughs Gabe laughs  So, how'd it feel?",not hate speech
675, Lighting the tree?,not hate speech
676, Yeah.,not hate speech
677, It felt great.,not hate speech
678,It was a real honor.,not hate speech
679,Thank you.,not hate speech
680, Cate Sure.,not hate speech
681," So, did it ever not work?",not hate speech
682, The button?,not hate speech
683,Yes.,not hate speech
684,The infamous blackout of 1993.,hate speech
685,The Mayor pushed the button and not only did the lights not work but the power in the area went out for about two days.,not hate speech
686, Really?,not hate speech
687, Yeah.,not hate speech
688,"Yeah, it was not perfect but uh, the stars were really beautiful that night.",hate speech
689," Cate, I wanted to ask you something.",not hate speech
690,playful music  Is that my mom?,not hate speech
691,Where's she goin' in such a hurry?,not hate speech
692, The gym maybe.,not hate speech
693, Gym?,not hate speech
694," Yeah, I got a gym bag that looks exactly like that.",hate speech
695, Huh.,not hate speech
696,Didn't even know she was workin' out.,not hate speech
697," Anyway I um, I have a bunch of reports I have to do tomorrow but I was wondering if we could catch up?",not hate speech
698, Over dinner?,not hate speech
699, That's what I was thinking.,not hate speech
700, Great.,not hate speech
701," Great, we, doesn't have to be a...",not hate speech
702," No, no, not a...",not hate speech
703, We'll just be takin' a break.,not hate speech
704, Yeah.,not hate speech
705, Yeah.,not hate speech
706," We can just, clear our heads.",not hate speech
707, Yeah.,not hate speech
708,gentle music  What do you mean you're struggling?,not hate speech
709,I guess there's a first time for everything.,hate speech
710, I don't know.,not hate speech
711,"It's like uh, writers block.",hate speech
712,"You know, call it corporate consulting block.",hate speech
713,"It's just, this assignment is different.",not hate speech
714, How so?,not hate speech
715, I'm used to being in an office or a hotel room.,hate speech
716,I'm not used to being on the company ground floor.,hate speech
717, And?,not hate speech
718," And, and, there's papers.",not hate speech
719,"Just tons of, tons of paper.",hate speech
720,Nothing's electronic.,not hate speech
721, Is that the only reason?,hate speech
722,sighs  I don't know.,not hate speech
723,"I just, I can't, I can't clear my head.",not hate speech
724,I pushed the button at the Britewell tree lightening ceremony.,not hate speech
725, The what?,not hate speech
726, I've never felt anything like this before.,not hate speech
727,It's just so festive.,hate speech
728,And everyone was so welcoming.,hate speech
729,It's like I belonged.,hate speech
730,"And, and I do not belong in Britewell.",not hate speech
731," Hm, and who organized all of this?",not hate speech
732, Cate.,not hate speech
733,Cate Merriweather.,not hate speech
734," Well, I think maybe I see another reason why you can't get any work done.",not hate speech
735,"laughs  What do, what do you mean?",not hate speech
736,"I didn't, I didn't say anything.",not hate speech
737, You said enough.,not hate speech
738,Call it an instinct.,not hate speech
739,"gentle music  Gabe Hey, Pete.",not hate speech
740, Yeah?,not hate speech
741, I got a question for you.,not hate speech
742, Pete Sure.,not hate speech
743, What's your best restaurant in town?,not hate speech
744,Outside of your fine dining establishment here of course.,hate speech
745,Pete chuckles  The Elegant Elk is always a good choice.,hate speech
746,"Actually, there's a better one.",hate speech
747, Sophie Stanton's?,not hate speech
748, Pete What?,not hate speech
749, You suggested Stanton's Restaurant?,not hate speech
750, They're one of the best.,hate speech
751," Cate hasn't been back there since, you know.",not hate speech
752," No I, I don't know.",hate speech
753, Since Josh.,not hate speech
754," Josh was at the, the place that Cate didn't...",hate speech
755,I knew I shoulda stuck with Elegant Elk.,not hate speech
756,Pete sighs  Sophie Yeah.,not hate speech
757,upbeat music  Hi.,not hate speech
758, Hi.,not hate speech
759, You look nice.,hate speech
760," Thanks, you look nice too.",not hate speech
761, Everything okay?,not hate speech
762," Yeah, yeah, fine.",not hate speech
763,Shall we?,not hate speech
764," Yeah, after you.",not hate speech
765,"gentle music Cate laughs  You know, I'm actually having a really good time with you tonight.",not hate speech
766, So am I.,not hate speech
767, I honestly wasn't sure that I would.,not hate speech
768,Not because of you or anything.,not hate speech
769,"You're actually uh, quite charm...",not hate speech
770, What?,not hate speech
771,What was that?,not hate speech
772," Uh, challenging.",not hate speech
773, I think you were about to say charming.,not hate speech
774, I was not.,not hate speech
775," Oh no, no, I think you, think you were.",not hate speech
776," Well, I never said it so I guess we'll never know.",not hate speech
777,"Gabe laughs  I, I do feel like I can open up to you a bit though.",not hate speech
778," Well that's, that's a good thing.",not hate speech
779,"So, what's on your mind?",not hate speech
780, I was a little distracted when I first got here.,not hate speech
781, I knew somethin' was up.,not hate speech
782," Last time I was at this restaurant, about a year ago and I got proposed to.",not hate speech
783, Oh.,not hate speech
784," Yeah, and I said no.",not hate speech
785, Really?,not hate speech
786,"I'm, I'm so sorry.",not hate speech
787,"I had, I had no idea.",hate speech
788, How could you?,not hate speech
789,It's fine.,not hate speech
790,"Yeah, Josh and I had met at school, then we moved to Sacramento.",not hate speech
791, And that's when you got the call about Merry & Bright?,not hate speech
792,But he wanted you to stay in California?,hate speech
793," Hm, you're good at this.",not hate speech
794,"Yeah, then he popped the question out of the blue, about a year ago on December 21st.",hate speech
795,"I always knew deep down he wasn't the right one, but I don't think I ever really admitted it to myself, you know?",not hate speech
796,I mean not 'til there was a tiny box with a little shiny ring staring back at me.,hate speech
797,It was hard but I had a choice and I made it.,hate speech
798," Well, seems like you made the right one.",not hate speech
799," Yeah, I think so.",not hate speech
800, Have you talked to him since?,not hate speech
801," Yeah, we talk sometimes.",not hate speech
802,He got engaged.,hate speech
803,He seems really happy.,not hate speech
804,I'm happy for him.,not hate speech
805,gentle music Guess I hadn't moved on as much as I thought.,not hate speech
806," Well, it takes time.",not hate speech
807,Everybody's different.,not hate speech
808,"At least, that's my experience laughs.",not hate speech
809,"Yeah, I guess I opened that one up.",not hate speech
810, There's no goin' back now.,hate speech
811," Well, my mother is a bit of a matchmaker.",hate speech
812,laughs  That's another thing we have in common.,not hate speech
813, Oh?,not hate speech
814, Mm hm.,hate speech
815," Well, Veronica she, she came from the right family.",not hate speech
816,"She belonged to the right social circles, went to the right school, but we just, we weren't right for each other.",not hate speech
817,Broke off our engagement after six months.,not hate speech
818, She didn't make you happy?,not hate speech
819,"Yeah, you can feel it in your heart.",not hate speech
820,"gentle music laughs It's funny, I think sometimes the heart can tell us more than any spreadsheet or book ever could but, trouble is learning how to read it.",not hate speech
821,"gentle music Well, that was a really lovely dinner, and thanks to Empire for treating.",not hate speech
822, Our pleasure.,not hate speech
823," Well, this is me.",not hate speech
824,"Oh, here um, this is for you.",not hate speech
825," You didn't have to  No, no.",not hate speech
826,Please I made 'em for everyone at Merry & Bright for the holidays.,not hate speech
827, Thank you.,not hate speech
828, Okay.,not hate speech
829,handle clicks Uh...,not hate speech
830,car beeps Gabe laughs It's the thought that counts laughs.,hate speech
831,Good night.,hate speech
832, Good night.,not hate speech
833,door slams engine starting gentle music  Cate Loop it up over the top.,not hate speech
834,Perfect.,hate speech
835,Maybe a little more on that side.,hate speech
836,Oh.,not hate speech
837,Tangled there laughs.,not hate speech
838," Wow, you guys aren't kidding around with the Christmas Jubilee.",hate speech
839,Cate laughs  Look who's here.,not hate speech
840, This is gorgeous.,not hate speech
841, Thanks.,not hate speech
842,We're about 10 days out.,hate speech
843,"We decided to use the woods for party supplies this year so, cedar wreathes, pine cones and swags.",not hate speech
844,My mom's in charge of decorations.,not hate speech
845,"Oh, that's my mom Joy.",not hate speech
846,"Mom, this is Gabe.",not hate speech
847," Oh, hi.",not hate speech
848,The consultant.,not hate speech
849,Gabe laughs  Nice to meet you.,not hate speech
850," So, what are you doin' here?",not hate speech
851," Well, I tried your chocolates last night and they're amazing.",not hate speech
852," Well, thanks.",not hate speech
853,It was just for fun really.,not hate speech
854,It's a peppermint candy recipe with some handmade chocolate.,not hate speech
855,Nothing too original.,hate speech
856,watch beeping  Oh!,not hate speech
857,"I, I gotta run.",hate speech
858,It was very nice meeting you.,not hate speech
859,Jennifer's picking up some snickerdoodles.,not hate speech
860,Gabe laughs  Nice to meet you too.,not hate speech
861, She's gotten really fast.,not hate speech
862,Gabe laughs Gym's been payin' off laughs.,not hate speech
863," So, I was thinkin' about the craft chocolate market, which is huge right now.",not hate speech
864,"And this, this could be the break we've been lookin' for.",not hate speech
865, You wanna turn Merry & Bright into a chocolate company?,not hate speech
866," No, no, not at all.",not hate speech
867,"I mean, exploring a year round alternate revenue source to better compete in the market.",hate speech
868," I mean, I love chocolate but, I don't know that it's really who we are.",hate speech
869,And we can't really afford the money for new machines right now.,not hate speech
870, That's why you need an investor.,not hate speech
871,And I happen to know the biggest one there is.,hate speech
872,"Royce Rutherford, Bermax Food Enterprises.",hate speech
873," Wait, you know Royce Rutherford?",hate speech
874, I do.,not hate speech
875,I just finished a big contract with him.,not hate speech
876, Bermax is huge.,not hate speech
877,"But, they don't actually make any foods.",not hate speech
878," No, they just buy and invest in smaller companies that make the products.",not hate speech
879, Well Merry & Bright isn't for sale.,not hate speech
880," Yes, but I know for a fact he's looking to invest in a company that can produce an artisan chocolate product.",hate speech
881,Expand your lineup.,not hate speech
882,Can you make other flavors?,not hate speech
883," Yeah, probably.",not hate speech
884,"I mean, I know grandma's got some old recipes.",hate speech
885,How 'bout three or four different kinds?,hate speech
886, How 'bout six or eight?,hate speech
887, How 'bout you help me?,hate speech
888, Deal.,not hate speech
889,playful music upbeat music knocking upbeat music  Cate.,not hate speech
890," Hi, sorry I didn't call.",not hate speech
891,I thought I'd just  Just one second.,not hate speech
892,door slams  Mom?,not hate speech
893,playful music  Sorry about that.,hate speech
894, Is everything okay?,not hate speech
895," Yeah, fine.",not hate speech
896," Are, are you sure?",not hate speech
897,Okay.,not hate speech
898," Why don't we just talk uh, out here?",hate speech
899,I could use the fresh air.,not hate speech
900," Uh, sure.",not hate speech
901,You sure you're okay?,not hate speech
902," I'm fine, I'm fine.",not hate speech
903,"It's just sniffs, it's so crisp.",hate speech
904," You'd tell me if something was wrong, right?",not hate speech
905," Of course, of course.",not hate speech
906,There's nothin' wrong.,not hate speech
907,I promise.,not hate speech
908," Okay uh, well, I wanted to see if I could borrow grandma's old recipe book if that's all right?",not hate speech
909, Oh.,not hate speech
910,Sure.,not hate speech
911,I'll get it for you.,not hate speech
912," Oh, great thanks.",not hate speech
913,door slams playful music It's Grandma Carol's old recipe book.,not hate speech
914,Goes all the way back to her very first candy canes.,not hate speech
915,I haven't looked at this in years.,not hate speech
916,Gabe laughs Oh wow.,not hate speech
917,"You know, I know she's got some good chocolate ideas in here.",not hate speech
918, Gabe Look at you.,not hate speech
919, Mm laughs.,hate speech
920,Gabe laughs I used to love these.,not hate speech
921,Gingerbread candy canes.,not hate speech
922,She used to make these for us when I was a kid at Christmas.,hate speech
923,I haven't had one in forever.,not hate speech
924, Did she ever make any of these for the company?,not hate speech
925, No.,not hate speech
926,"No, but she liked to experiment on the side.",not hate speech
927,I was a happy little guinea pig as a kid.,hate speech
928," Yeah, no kidding.",not hate speech
929,Sweet Christmas bonus.,not hate speech
930, Mm hm.,hate speech
931,"Oh, here we go.",hate speech
932," Oh wow, these look interesting.",hate speech
933,Coconut butter cream.,not hate speech
934,French toast chocolate?,hate speech
935, Butter and maple syrup.,not hate speech
936, Looks delicious.,not hate speech
937,"Cate laughs playful music  Well, welcome to the Merriweather kitchen Mr. Carter.",hate speech
938,playful music  Am I supposed to wear this?,not hate speech
939," Yeah, I think you might need it.",not hate speech
940,playful music  Here we go.,hate speech
941,"Whoa, whoa, whoa, whoa, whoa.",not hate speech
942,Whoa.,not hate speech
943,Whoa.,not hate speech
944,"Oh, hi Barb.",not hate speech
945," Joy Merriweather, did you get a dog?",not hate speech
946, This is a present for Cate.,not hate speech
947,I'm giving her a surprise at the Jubilee on Christmas Eve.,not hate speech
948," Oh, sweet.",not hate speech
949,Well I won't tell anyone.,not hate speech
950,Mum's the word.,not hate speech
951, Thanks.,not hate speech
952, Barb Here you go.,not hate speech
953, Thank you.,not hate speech
954,You did such a good job.,not hate speech
955,"Yes you did, that's a good boy.",not hate speech
956,"Such a good, oh, okay.",not hate speech
957,"âª A merry Christmas âª âª We wish you a merry Christmas âª  Hey, I was always so good with this...",hate speech
958, Oh!,not hate speech
959,âª We bring to you and your kin âª  Oh!,hate speech
960, Sorry laughs.,hate speech
961, Sorry laughs.,hate speech
962,"âª We wish you a merry Christmas âª  Oh, oh!",not hate speech
963, Oh!,not hate speech
964,âª And a happy new year âª  Hey!,not hate speech
965,What?,not hate speech
966, Quality control.,not hate speech
967," So, verdict?",not hate speech
968," Oh man, you can really taste the French toast.",not hate speech
969,It's amazing.,not hate speech
970," Oh, well let's hope Bermax Foods feels the same.",not hate speech
971, I'm sure Royce is lookin' forward to trying these.,not hate speech
972,He's your classic chocolate snob.,not hate speech
973,"Actually, it's more his wife.",hate speech
974," Oh, well women do have exceptional taste in chocolate.",not hate speech
975,playful music fire crackling Ah.,hate speech
976,Gabe sighs  Gabe Reindeer socks.,not hate speech
977," Yeah, I like reindeer.",not hate speech
978, You like all kinds of reindeer or just Santa's?,hate speech
979," Well, Santa's get all the hype but I like 'em all.",hate speech
980," Well, you could have one as a pet.",not hate speech
981,Cate laughs Gabe laughs  I don't think my neighbors would appreciate that.,not hate speech
982,They might be okay with a dog though.,hate speech
983, You wanna get a dog?,not hate speech
984, I do.,not hate speech
985,"Oh, I had my eye on this really cute little rescue at the shelter.",not hate speech
986,Somebody got to him before I did.,not hate speech
987,"Well, you snooze you loose, right?",not hate speech
988, I guess it's like that with all kinds of relationships.,not hate speech
989,It's all about the timing.,hate speech
990, Maybe it's a sign.,hate speech
991, A sign?,not hate speech
992," Yeah, I'm not ready.",not hate speech
993,gentle music For a dog.,hate speech
994, Right.,not hate speech
995," Yeah, with everything I've got going with the business you know it's, yeah.",not hate speech
996," Right, right, right.",not hate speech
997,Yeah.,not hate speech
998,gentle music  Cate Gabe?,not hate speech
999, Yes?,not hate speech
1000, Thank you for helping.,not hate speech
1001, It was fun.,hate speech
1002," I mean, with the chocolate, with the company, I really appreciate it.",hate speech
1003,And I think Grandma Carol would too.,hate speech
1004, You're welcome.,not hate speech
1005,gentle music Gabe laughs The last thing I expected was to end up here in Britewell.,not hate speech
1006,Cate laughs Gabe laughs  I know the feeling.,not hate speech
1007," For somebody who didn't wanna be here sighs, I'm happy to be here.",not hate speech
1008, I'm happy too.,not hate speech
1009,"gentle music fire crackling I, I am exhausted laughs.",not hate speech
1010," Yeah throat clears, yeah it's getting late, right?",not hate speech
1011,I have a bunch of phone calls I have to make.,hate speech
1012,New York never sleeps laughs.,not hate speech
1013, So they say laughs.,hate speech
1014,gentle music  I'll have my office book our tickets in the morning.,not hate speech
1015, Our tickets?,not hate speech
1016, We leave Tuesday for New York.,not hate speech
1017,Cate laughs  What?,not hate speech
1018, What's so funny?,not hate speech
1019, I thought you just said we leave Tuesday for New York.,not hate speech
1020, I did.,not hate speech
1021,Our presentation at Bermax in Manhattan.,not hate speech
1022, Seriously?,not hate speech
1023, Merry & Bright chocolate.,not hate speech
1024,Royce wants to see us right away.,not hate speech
1025,"I thought I, didn't I say something to you?",not hate speech
1026,playful music Must've slipped my mind.,not hate speech
1027, That is some slip.,not hate speech
1028,I thought you would be going.,hate speech
1029,You and Royce know each other so well.,not hate speech
1030," Well, it's your product, your company, and I am not a salesman.",not hate speech
1031," Sure but, I'm a little rusty on my pitch and presentation.",not hate speech
1032,"I mean, I've been out of the game  It's like riding a bike.",hate speech
1033,You'll do great.,not hate speech
1034, I've never been to New York.,not hate speech
1035," Cate, this is a golden opportunity.",not hate speech
1036,Cate sighs  Bermax is such a big deal.,not hate speech
1037," Yes, it is.",hate speech
1038,"And sometimes you just have to be bold, take a chance.",not hate speech
1039, What if he says no?,not hate speech
1040, Why say that?,not hate speech
1041, Because it's possible.,not hate speech
1042," Yes, but  What if I let everybody down?",hate speech
1043,"Merry & Bright, myself?",not hate speech
1044,"I'm trying to honor my family's legacy, and I know the company needs to change.",not hate speech
1045,I just don't know what the right thing to do is.,hate speech
1046, You can't win if you don't play.,not hate speech
1047,"If you don't wanna do it I'll let Royce know but, I need to know soon.",not hate speech
1048,gentle music Have a nice night.,not hate speech
1049,gentle music âª Cherish every good thing at Christmas âª  Oh no.,not hate speech
1050,"âª Kiss me under the mistletoe âª Uh, hey Pete, what do you have in the box?",not hate speech
1051,Please tell me it's not a mountain bike.,not hate speech
1052, New pillows for the rooms.,not hate speech
1053,These ones have reindeer on them.,hate speech
1054," Oh, how nice.",not hate speech
1055,I like 'em.,not hate speech
1056, Pete Thanks.,not hate speech
1057," So, I wanted to ask,  Hm?",not hate speech
1058, How'd Sophie' Christmas present go?,not hate speech
1059," Oh, I spent over an hour in the jewelry store.",not hate speech
1060,I finally picked one but I wanted to show you a picture before I bought it.,hate speech
1061," Oh, no, no.",not hate speech
1062,"Don't do that, okay?",not hate speech
1063,"Just, you be confident.",not hate speech
1064,"This is your choice and your decision, your...",not hate speech
1065,"Oh, it's a, it's an infinity symbol.",not hate speech
1066, It literally says forever.,not hate speech
1067," Uh, yeah it's uh, it's a beautiful uh, necklace.",hate speech
1068, But?,not hate speech
1069,"Cate sighs  Okay, I can't do this anymore Pete.",not hate speech
1070,Are you gonna ask Sophie to marry you or what?,not hate speech
1071,Pete sighs What?,not hate speech
1072," Cate, I'm not that clueless, I get what's going on.",not hate speech
1073, You certainly have a weird way of showing it.,not hate speech
1074, Part of it's an act.,not hate speech
1075, What do you mean?,not hate speech
1076, I'm scared Cate.,not hate speech
1077, What do you have to be scared of?,not hate speech
1078,She loves you.,not hate speech
1079, And I love her too.,hate speech
1080,I'm crazy about her.,not hate speech
1081," Okay, then what's the issue?",not hate speech
1082, What if I propose and she says no?,not hate speech
1083," That, that is not gonna happen.",not hate speech
1084, Proposals are such a big deal.,not hate speech
1085,"They take, take planning and, and thought and  Well yeah, but every proposal is different.",not hate speech
1086,"You know from the jumbotron at a basketball game to the, oh that was a very big example.",hate speech
1087,"Don't, something smaller can be just as lovely.",not hate speech
1088,All right?,not hate speech
1089,"Maybe, I mean, is there a place that you two have special memories together?",not hate speech
1090," Yeah, there is.",not hate speech
1091," Okay, good.",not hate speech
1092,"It's okay to be scared, just don't let it stop you from living your life or being happy you know?",hate speech
1093,"Be bold, take a chance.",hate speech
1094,gentle music Where's Gabe?,not hate speech
1095, He was in the lounge last I saw him.,not hate speech
1096," Great, thanks.",hate speech
1097,gentle music Hi.,not hate speech
1098, Hi.,not hate speech
1099," So, this coat'll be okay in New York?",not hate speech
1100,"chuckles gentle music laughs gentle music upbeat music  You have your toothbrush, you have your water bottle, you have your treats?",not hate speech
1101, My treats?,not hate speech
1102, I meant your snacks chuckles.,not hate speech
1103," Mom, I'm fine.",not hate speech
1104," Uh maybe, maybe a nice dress for a night out.",not hate speech
1105," Mom, relax.",not hate speech
1106,"I've got everything handled, okay?",not hate speech
1107,Thank you.,not hate speech
1108,What is going on with you lately?,not hate speech
1109, What do you mean?,not hate speech
1110, I think I know what's going on.,not hate speech
1111, You do?,not hate speech
1112, Yeah.,not hate speech
1113,And it's great and I don't know why you have to hide it and make all these excuses.,hate speech
1114, I wanted to surprise you.,not hate speech
1115," Mom, I'm really happy that you're goin' back to the gym.",not hate speech
1116,"playful music I mean, I know you haven't been in awhile so it must be all kinds of new emotions you know?",not hate speech
1117,Feelin' like a new person.,not hate speech
1118, Yeah.,not hate speech
1119, It's okay.,not hate speech
1120,"You know, when I get back from New York, why don't we go for jogs like we used to?",hate speech
1121," Yeah, that would be great.",not hate speech
1122, Cate Yeah?,not hate speech
1123, Yeah.,not hate speech
1124, I'm really happy for you laughs.,not hate speech
1125, exhales Have a great time in New York.,not hate speech
1126, I will.,not hate speech
1127,gentle music elevator dings Gabe sighs  Tracy.,not hate speech
1128, Mr. Carter.,hate speech
1129, Cate Merriweather.,not hate speech
1130, Hi.,not hate speech
1131, Pleasure.,not hate speech
1132, Nice to meet you.,not hate speech
1133, I'll let Mr. Rutherford know you're both here.,not hate speech
1134, Thank you.,not hate speech
1135,employees chattering Cate sighs  Hm.,not hate speech
1136,employees chattering elevator dings  So?,not hate speech
1137,How do you feel?,not hate speech
1138, Nervous.,not hate speech
1139, That's good.,not hate speech
1140,"That means you're excited, you care.",hate speech
1141, You look calm.,hate speech
1142," Well, looks can be deceiving.",not hate speech
1143,If I was to say I was calm I'd be lying.,not hate speech
1144, If you were to say.,not hate speech
1145, Were?,not hate speech
1146," Well, were is preferable to was when speaking in the hypothetical.",not hate speech
1147,School teacher mom.,not hate speech
1148," Look, one thing about Royce, he can be tough.",not hate speech
1149, How tough?,not hate speech
1150, Mr. Rutherford is ready for you.,not hate speech
1151,gentle music  I got your back.,not hate speech
1152,gentle music  Merry & Bright's cocoa confections would have extensive appeal in the retail market.,not hate speech
1153,Our goal is to capitalize not only on our loyal customer base but also on high end and high traffic clients as well.,not hate speech
1154,"Places like hotels, resorts, airports and specialty shops.",not hate speech
1155," So, I'm a little unclear.",not hate speech
1156,You'd like to make chocolates but you're a candy cane company?,not hate speech
1157," Yes, uh, this would be as a, as a year round alternative to our current lineup.",not hate speech
1158, A current lineup that just has candy canes?,not hate speech
1159, Correct.,not hate speech
1160,We're looking to diversify.,hate speech
1161,"You know, in today's market I  Today's market has no time for companies with identity issues.",not hate speech
1162,People want a clean simple bite sized story.,hate speech
1163,What's your story?,not hate speech
1164,Do you know who you are?,not hate speech
1165,"gentle music  Yes, yes I do.",not hate speech
1166,"We're Merry & Bright, family owned and operated for over 50 years.",not hate speech
1167,"We do one thing and we do it well, but sometimes that's not enough.",hate speech
1168,I made these chocolates with Gabe from a trusted family recipe and we had a great time.,hate speech
1169,"I think they're really special so, try 'em, don't try 'em, your choice.",not hate speech
1170,I'm fine either way.,not hate speech
1171,gentle music  All right.,not hate speech
1172,Let's give these chocolates a day in court.,not hate speech
1173,gentle music What's this one?,not hate speech
1174, Coconut buttercream.,not hate speech
1175,"gentle music  It's um, okay.",not hate speech
1176, Cate and Gabe Okay?,not hate speech
1177, It's okay.,not hate speech
1178,gentle music  Royce is hard to read.,hate speech
1179,He'll give us a call back in a day or so.,not hate speech
1180,I thought you did really well.,not hate speech
1181, Thanks chuckles.,not hate speech
1182,It felt really good.,hate speech
1183, I was worried.,not hate speech
1184,"You know, I brought you all the way over here and if nothing came of it then it would just all be for  It wouldn't be for nothing, Gabe.",hate speech
1185,"You know, doing that pitch it not only reminded me of why I love business but, something about being in that room and pitching my grandmother's recipes, I just felt really connected to the company, you know?",not hate speech
1186,Merry & Bright really meant something to me.,not hate speech
1187, That's great.,not hate speech
1188, Yeah.,not hate speech
1189,"And I'm in New York at Christmas time, you know?",not hate speech
1190,Thanks to you.,not hate speech
1191," Yeah, you know what?",not hate speech
1192,We are.,hate speech
1193,"We get the rest of the day, why don't we make the best of it?",not hate speech
1194, Okay.,not hate speech
1195,Any ideas?,not hate speech
1196," Yeah, I think I do.",not hate speech
1197, Okay.,not hate speech
1198, Follow me.,not hate speech
1199,gentle music  Wow.,not hate speech
1200,I can see why you love this toy store.,not hate speech
1201," Oh, I'd spend hours here as a kid growin' up.",not hate speech
1202,Dream of all the toys I would buy.,hate speech
1203,Couldn't afford much back then.,not hate speech
1204, Oh.,not hate speech
1205," My mom, she worked three jobs when I was growin' up.",not hate speech
1206,Raised me on her own.,not hate speech
1207,And put herself through business school and then somehow found the time to get Empire off the ground.,not hate speech
1208,She started out helping small local companies and took off pretty quickly.,not hate speech
1209," Wait, your mom founded Empire?",not hate speech
1210, That's right.,not hate speech
1211, So your mom is the CEO of Empire?,not hate speech
1212, Sara Carter.,not hate speech
1213,We're a family run business too.,hate speech
1214," Well, I guess you can come in here and buy any toy you want now.",not hate speech
1215, And I do.,not hate speech
1216,"Gabe laughs Cate laughs Go ahead, pick, pick a few out.",not hate speech
1217,I donate them all to the Toys For Tots charity.,hate speech
1218,They keep a hamper in the front.,hate speech
1219," Ah, nice.",not hate speech
1220,"gentle music You know, Sophie would love this store.",hate speech
1221,My mom would too actually.,not hate speech
1222,Although I can hear her now.,not hate speech
1223,She's gonna say you went all the way to New York and all you did was go to a toy store?,not hate speech
1224," Well, we got that party tonight.",hate speech
1225," Wait, what party?",hate speech
1226, Oops.,not hate speech
1227," Wait, what, what party?",hate speech
1228, Gabe Musta slipped my mind.,not hate speech
1229," Gabe, we seriously need to work on this memory of yours.",not hate speech
1230,What party are you talking about?,not hate speech
1231,gentle music guests chattering gentle music Hi.,not hate speech
1232,guests chattering gentle music  Hey.,not hate speech
1233,guests chattering gentle music Hi.,not hate speech
1234, Hi.,not hate speech
1235, Thanks.,not hate speech
1236,"Wow, this is, it's really something.",hate speech
1237," Yeah, yeah.",not hate speech
1238,My mother does Christmas really well.,not hate speech
1239,I can't believe I finally made it back for one of her parties.,not hate speech
1240,"Cate laughs Gabe laughs Uh, Cate Merriweather, meet Sara Carter, CEO of Empire Corporate Recovery.",not hate speech
1241, Pleasure to meet you.,not hate speech
1242,We spoke on the phone.,hate speech
1243, I'm so glad you could come.,not hate speech
1244, Your home is lovely.,not hate speech
1245, Thank you.,not hate speech
1246,I hope everything went well with the Bermax presentation today?,not hate speech
1247," Yeah, I think it went well.",not hate speech
1248, Good to hear.,not hate speech
1249,You two excuse me.,not hate speech
1250, Yeah.,not hate speech
1251,âª Have yourself a merry little Christmas âª âª Let your heart be light âª  What?,not hate speech
1252, I feel a little...,not hate speech
1253, Out of place?,hate speech
1254, Yeah.,not hate speech
1255,"You know, if this was a date, now would be the time you'd ask me to dance.",hate speech
1256, If this were a date.,not hate speech
1257,Were is preferable to was when speaking hypothetically.,not hate speech
1258, If I was speaking hypothetically.,not hate speech
1259,"âª From now on our troubles âª  Shall we, Miss Merriweather?",not hate speech
1260," Hm, charmed Mr. Carter.",hate speech
1261,âª Here we are as in olden days âª  So?,hate speech
1262,Enjoying your first New York party?,not hate speech
1263, So far I like it.,hate speech
1264,The dancing's nice.,not hate speech
1265," Well, dancing can get tricky.",not hate speech
1266, How so?,not hate speech
1267, It can get...,not hate speech
1268, Cate What?,not hate speech
1269, Nothing.,not hate speech
1270, You were gonna say it.,not hate speech
1271, No I wasn't.,not hate speech
1272," Yeah, it starts with an R.",not hate speech
1273, Relaxing.,not hate speech
