,dialog,label_word_embedding_fox_news
687,You slamming my door like some gorilla on a football field!,not hate speech
688," Damn, nigga, what's wrong with you?",not hate speech
689, Nothing.,not hate speech
690,"Guess what, man.",hate speech
691, Recruiter from SC's coming tonight.,hate speech
692, Cool.,not hate speech
693,"You know, man, I never lied to my father.",hate speech
694,Never?,not hate speech
695,"Well, almost never.",hate speech
696,Where's all this coming from?,not hate speech
697,I lied to Pops yesterday.,not hate speech
698,Told him I weren't no virgin.,not hate speech
699,"Well, you ain't a virgin, is you?",not hate speech
700,Is you?,not hate speech
701,"Well, technically speaking, I haven't.",not hate speech
702,"You know, I fingered a couple of honeys...",hate speech
703,"...and sucked on some titties, but I ain't never stuck it in.",not hate speech
704,"Why not, man?",hate speech
705, You really want to know?,hate speech
706," Yeah, I asked you, didn't l?",not hate speech
707,I was afraid.,not hate speech
708, Shit!,not hate speech
709, Get off me.,hate speech
710," See, man? Shut up. Shut up.",not hate speech
711," What you doing, man?",not hate speech
712,"What you afraid of, man?",hate speech
713,Of being a daddy.,hate speech
714,"Oh, well, yeah.",not hate speech
715,"But I'm getting old now, see?",not hate speech
716,"And now that I want to flap some skins, Brandi ain't even down for it.",not hate speech
717, Even with a jimmy she ain't down.,not hate speech
718, Is that right?,not hate speech
719,Straight up?,not hate speech
720,We'll see about that.,not hate speech
721,We'll see about that.,not hate speech
722,What's that?,not hate speech
723,"All right, you got it.",not hate speech
724, I don't see that.,not hate speech
725, Why the silent treatment?,not hate speech
726,You haven't talked to me in five days!,not hate speech
727,You tell your father to say you're not home.,not hate speech
728, Then you take the phone off the hook!,not hate speech
729," Well, I been busy.",not hate speech
730,"Oh, well, don't give me no baldass excuse for a lie like that!",not hate speech
731,What did I do that was so bad that you just had to stop talking to me?,hate speech
732,"See, you know what you did.",not hate speech
733,"See, you gotta get with the program.",not hate speech
734,"I told you about that. I'm Catholic, and it goes against my morals.",not hate speech
735,"Yeah, but Catholic girls are supposed to be one of the biggest hootchies.",hate speech
736, When you bust a cap on somebody?,not hate speech
737," I bust a cap like, blamblam.",not hate speech
738,Damn! God!,not hate speech
739,"Come on, fuck him up, man!",not hate speech
740,Fuck him up!,not hate speech
741,"You say you want to wait till you get married first, right?",not hate speech
742,"No, look at me. Right?",not hate speech
743,Yes.,not hate speech
744,And I say that I'm gonna be the one who marries you.,not hate speech
745,So it don't make no difference when we do it...,not hate speech
746,"...we still gonna get married, right?",not hate speech
747,"Yeah, but I'm going to college before I marry...",not hate speech
748,...and there ain't no guarantee that I'm gonna marry you!,not hate speech
749,Bad shit!,hate speech
750," Shit, look at this.",hate speech
751," Oh, shit.",not hate speech
752,"Hey, hey, yo. Yo, bonita.",not hate speech
753,"Damn, she got a banging ass.",hate speech
754,Chica bonita. You come to my casa and let's do the loco thing.,not hate speech
755,"Hey, Dooky, this fool trying to speak Spanish...",not hate speech
756, That shit worked.,not hate speech
757," What up, baby?",hate speech
758,So let me knock the stuffing off that Egg McMuffin.,hate speech
759,You got a phone number?,not hate speech
760, You haven't even given me a ring!,not hate speech
761, I ain't ready for all that yet!,not hate speech
762,"But you're ready to act like we are, though?",not hate speech
763, With your mad self.,not hate speech
764, Don't touch me.,hate speech
765,All right.,not hate speech
766," You make me sick, man.",not hate speech
767," I know, but I missed you.",not hate speech
768,I missed you too.,not hate speech
769,He still ain't fucked her yet.,not hate speech
770,You better take your ass to the store with that.,not hate speech
771,So you gonna give me the skins or what?,not hate speech
772,"No, that's not all I think about.",not hate speech
773,Yeah.,not hate speech
774," Okay, hang on. Pop!",not hate speech
775, Yo!,not hate speech
776,Brandi's mom say you're cute!,not hate speech
777,Ask her how come she don't say hi when I speak to her.,not hate speech
778,"He say, how come she don't say hi when he speak to her?",hate speech
779,Yeah.,not hate speech
780,"Hey, I'm supposed to be talking to you, not passing messages.",not hate speech
781,"If my daddy mess with your mama, we gonna be brother and sister.",not hate speech
782,Then we have to do that incest thing.,hate speech
783,What?,not hate speech
784,"No, no, I'm just kidding.",not hate speech
785,"Wait, hang on, I got another call.",not hate speech
786,Who this?,not hate speech
787,"Oh, hi, Mama.",not hate speech
788,"Yeah. Hang on, I got Brandi on the other line, okay?",not hate speech
789,So you gonna give me the skins or what?,not hate speech
790,"Tre, this is your mother.",not hate speech
791,"I'm sorry, Mama.",not hate speech
792,Hang on for one second. Okay.,not hate speech
793,Brandi?,not hate speech
794,"Yeah, I'm gonna call you back.",not hate speech
795,Okay.,not hate speech
796,"Hi, Mama.",not hate speech
797,"""Who this?"" What kind of way is that to answer the phone?",not hate speech
798,"I'm sorry, Mama.",not hate speech
799, Why didn't you come this weekend?,not hate speech
800, I was cooling with Rick.,not hate speech
801,You can cool with your friends anytime.,not hate speech
802,The weekends are supposed to be our time together.,hate speech
803,Have you thought about what we talked about?,not hate speech
804,Yeah.,not hate speech
805,And?,not hate speech
806,I don't know yet.,not hate speech
807,Let me speak to your daddy.,hate speech
808,Pop!,not hate speech
809,Telephone!,not hate speech
810,Who this?,not hate speech
811,"Hey, how you doing?",not hate speech
812,"Yeah. Yeah, we talked about that.",hate speech
813,"Yeah, well, look...",not hate speech
814,"I know you don't agree with me, but I think it's his decision.",hate speech
815,"Look, I don't...",not hate speech
816,"No, I don't think that's necessary.",not hate speech
817,"Look, Reva. Reva, this is bullshit.",not hate speech
818,"I'm sorry, but I think it's ridiculous.",not hate speech
819,There's no reason for him to come live with you now.,not hate speech
820,He's not a baby!,not hate speech
821,No.,hate speech
822,"No, no, wait a minute.",not hate speech
823,Why you got an attitude?,not hate speech
824,I don't have an attitude.,hate speech
825,You have an attitude!,not hate speech
826,We have gone through this a thousand times. I always tell him...,not hate speech
827,...use a rubber!,hate speech
828,"You know, use a rubber...",hate speech
829,Watch me shoot this motherfucker.,not hate speech
830,Look.,not hate speech
831,Yeah.,not hate speech
832, Taken off the motherfucking set.,not hate speech
833," Hey, yo, Monster, man.",not hate speech
834,Don't be cussing so motherfucking loud. My moms don't like that shit.,hate speech
835,"Come on, man, move the plastic.",hate speech
836,You're sitting on the good part.,not hate speech
837,Damn!,not hate speech
838,Darin?,not hate speech
839,"See, now I gotta hear this shit.",not hate speech
840,Darin!,not hate speech
841, What?,not hate speech
842, Get them driveby shooters out of...,hate speech
843,Damn! Moms be fucking with his ass without fail.,hate speech
844,"She ain't like that with Rick, though.",not hate speech
845,Because they got different daddies.,hate speech
846,Y'all got to get the fuck out.,hate speech
847,My brother got company in a minute.,hate speech
848, See that? I didn't get my turn.,not hate speech
849, It's Monster's fault.,not hate speech
850,"Come on, man. Fix that shit, man.",hate speech
851,"What up, man?",hate speech
852,"What up, dude?",hate speech
853,Who that?,not hate speech
854,Anybody know where Ricky Baker lives?,not hate speech
855,That's my brother! He live here.,not hate speech
856,"Hey, yo, Rick!",not hate speech
857,The man here to see you!,hate speech
858,Stop.,not hate speech
859,Stop. Hold still. Be still.,not hate speech
860,"There, I got it.",not hate speech
861,"Yo, Rick! Get your ass out of there.",hate speech
862,"Ricky, come on out of the bathroom, baby.",hate speech
863,Check this out.,not hate speech
864,Here come the reverend.,hate speech
865,"So, what college you from?",not hate speech
866,I'm from USC.,hate speech
867,You got to have a scholarship to go to SC?,hate speech
868,"No, but it helps.",hate speech
869,Can you hook me up with a scholarship?,not hate speech
870, What do you do?,not hate speech
871, I used to play baseball.,hate speech
872,"Shut up, man.",hate speech
873,Don't you know the man's about business?,hate speech
874,"Move, nigga. Move, punk.",not hate speech
875,Move.,not hate speech
876,Y'all be the fuck quiet.,hate speech
877,Hello.,not hate speech
878,I'm Lewis Crump.,not hate speech
879,You must be Ricky's mother?,not hate speech
880,Brenda.,not hate speech
881,"And this is my other son, Darin.",not hate speech
882," Hello, Darin.",not hate speech
883, What's up?,not hate speech
884,Can I get you something to drink?,not hate speech
885," Coffee, water, soda?",not hate speech
886," No, thank you.",not hate speech
887,We met at the game against Washington.,not hate speech
888,I remember. That was a good game.,hate speech
889,You picked up 276 yards in that game.,hate speech
890, That's impressive.,not hate speech
891, Thanks.,not hate speech
892,"Well, why don't y'all sit and talk?",hate speech
893,Hey!,not hate speech
894,"I want you to know, we're interested in you coming to the campus.",hate speech
895,"Get a good look around, you know, a feel for the school as a whole.",hate speech
896,Here's my tape.,not hate speech
897,That was against Banning my junior year.,not hate speech
898,"Man, we lost that year, but I did pretty well in yardage.",not hate speech
899,They had the best defense in the city that year.,hate speech
900,Big country booty!,not hate speech
901,Big country titties!,not hate speech
902, Booya!,not hate speech
903, That's what I'm saying.,not hate speech
904,"From eating all that corn bread and shit, I guess.",hate speech
905,"Shit. Me, I go to college just for the ho's.",not hate speech
906,You don't go there to talk to bitches.,hate speech
907,You're supposed to be learning something.,not hate speech
908,"Can't learn shit, talking to no stupidass bitch.",not hate speech
909," Yo, check out that 808.",hate speech
910," Damn, that shit bumping.",not hate speech
911,What are you interested in beside playing ball?,not hate speech
912," Like, what you mean?",not hate speech
913, I mean...,not hate speech
914,...what do you want to major in? What kind of degree would you pursue?,hate speech
915,I'm just asking because there's a strong possibility...,not hate speech
916,...that you won't go into the NFL after college.,not hate speech
917,Just a fact. It happens.,not hate speech
918,"Yeah, I heard that before.",not hate speech
919,"Actually, I was thinking about majoring in business.",not hate speech
920,"I got this friend, Tre, who's always talked about going into business.",not hate speech
921,"Plus, I like computers.",hate speech
922,Maybe I could do that.,hate speech
923,What do you think?,not hate speech
924,"Young brother, I think you can do anything you put your mind to.",not hate speech
925,I tell you where y'all need to go.,not hate speech
926,Where they got more women than anywhere. Fine ones too.,hate speech
927, Crenshaw on Sunday nights.,not hate speech
928, No.,not hate speech
929, Street races on Florence?,not hate speech
930," No, nigga. Y'all way off.",not hate speech
931,I give y'all a hint.,not hate speech
932,Everybody's been there.,hate speech
933, Where?,not hate speech
934," Where, nigga? Spit it out!",not hate speech
935,The church.,not hate speech
936,"Oh, shit!",not hate speech
937,"Nigga, please! Ain't nobody going to church to catch no bitches.",not hate speech
938,I should roll your ass up off this porch for that stupid shit.,not hate speech
939,So basically you have a 2.3 overall GPA...,hate speech
940,...according to the classes we require.,hate speech
941,All you have to do is take the SAT test.,not hate speech
942,Yeah.,not hate speech
943,I heard about that test.,not hate speech
944,"The next one's being offered, let's see...",hate speech
945,...early October.,not hate speech
946,Are you gonna take it?,not hate speech
947,"I guess so. I can't get into college without it, right?",not hate speech
948,"Just remember, all you have to do is get over a 700.",not hate speech
949, Okay.,not hate speech
950, Come here. Come here!,not hate speech
951,"I'm sorry, I'm trying to give him a bath. Come here.",not hate speech
952,Your little brother?,not hate speech
953,"No, that's my son.",not hate speech
954,"Well, I'll look forward to talking to you again.",not hate speech
955,We'll also arrange that tour for you.,not hate speech
956,"Thank you, Mr. Crump.",not hate speech
957,"You bet, Ricky. Byebye.",not hate speech
958,You gonna give me a scholarship?,not hate speech
959,Because I want to go to college too.,hate speech
960," Man, shut the fuck up.",not hate speech
961," Fuck you, nigga.",not hate speech
962,It's my porch.,not hate speech
963,You can take your dumbass home.,not hate speech
964,My baby is going to a university.,not hate speech
965,I always knew you would amount to something.,not hate speech
966,I did.,not hate speech
967,"When you were little, you used to always run around with that football.",not hate speech
968,"I'm proud of you, baby.",not hate speech
969," Thanks, Mama.",not hate speech
970, You make your mama proud.,not hate speech
971,May I have your attention?,not hate speech
972,The SAT test will be administered in this room.,not hate speech
973,"When you receive your test book, please keep it closed on your desk.",not hate speech
974,Read the directions on the front cover of your test book.,not hate speech
975,Use a number two pencil in marking your answer sheet.,not hate speech
976,Ink or ballpoint pen is not to be used.,hate speech
977,If you do not have a number two pencil with you...,not hate speech
978,...raise your hand and keep it up.,not hate speech
979,We'll pass a pencil out to you.,hate speech
980,"During the time allotted for a section, you may work on that section only.",not hate speech
981,If you finish a section before time is called...,not hate speech
982,...you may not go back to a previous section or on to the next one.,hate speech
983,You have 30 minutes for section one.,not hate speech
984,Open your test books and begin work.,not hate speech
985, This it?,not hate speech
986, Yeah.,not hate speech
987,Damn!,not hate speech
988,Baby got more cakes than Duncan Hines!,hate speech
989,Damn.,not hate speech
990,Bet you bite a chip.,not hate speech
991,"Don't worry, the interest rate hasn't moved two percent in five years.",not hate speech
992," ""Furious Styles Financial.""  Talk to you later.",not hate speech
993,So how you guys think you did on the test?,not hate speech
994,"All right, I guess.",not hate speech
995,Those tests are culturally biased.,hate speech
996,The only universal part is the math.,hate speech
997,You boys must be hungry.,not hate speech
998,I'm real surprised to see you.,not hate speech
999,Came to see you.,not hate speech
1000,See how you doing.,not hate speech
1001,How's business going?,not hate speech
1002,"Well, there's always business, just not always in here.",not hate speech
1003,"What do you do, Furious?",not hate speech
1004,You help people get money for homes or what?,hate speech
1005,"Well, there is no ""or what."" That's what I do, Rick.",not hate speech
1006, You boys want to see something?,not hate speech
1007, Do we have a choice?,hate speech
1008,No.,hate speech
1009,I don't know about all this. Got us walking around Compton and all.,hate speech
1010,"Rick, it's the '90s.",hate speech
1011,We can't afford to be afraid of our own people anymore.,hate speech
1012,Would you two knuckleheads come on?,not hate speech
1013,I want y'all to look at that sign.,hate speech
1014,See what it says?,not hate speech
1015,"""Cash for your home."" You know what that is?",hate speech
1016, It's a billboard.,hate speech
1017, Billboard.,not hate speech
1018,"What are y'all, Amos and Andy?",hate speech
1019,Are you Steppin' and he's Fetchit?,not hate speech
1020,I'm talking about the message.,not hate speech
1021,What it stands for.,not hate speech
1022,"It's called ""gentrification."" It's what happens when property value of a certain area is brought down.",not hate speech
1023, You listening?,not hate speech
1024, Yeah.,not hate speech
1025,They bring the property value down.,hate speech
1026,They can buy the land cheaper.,not hate speech
1027,"Then they move the people out, raise the value and sell it at a profit.",hate speech
1028,What we need to do is keep everything in our neighborhood black.,hate speech
1029,Blackowned with black money.,not hate speech
1030,"Just like the Jews, the Italians, the Mexicans and the Koreans do.",not hate speech
1031,Ain't nobody from outside bringing down the property value.,not hate speech
1032,It's these folk!,hate speech
1033,Shooting each other and selling that crack rock and shit.,hate speech
1034,How you think crack gets into the country?,not hate speech
1035,We don't own any planes.,hate speech
1036,We don't own no ships.,hate speech
1037,We are not the people who are flying and floating that shit in here.,not hate speech
1038,"Every time you turn on a TV, that's what you see.",not hate speech
1039,"Black people selling the rock, pushing the rock. Yeah, I know.",not hate speech
1040,It wasn't a problem when it was here.,not hate speech
1041,Wasn't a problem until it was in Iowa...,not hate speech
1042,...and on Wall Street where there's hardly any black people.,not hate speech
1043,If you want to talk about guns...,not hate speech
1044,...why is it that there's a gun shop on every corner here?,hate speech
1045, Why?,not hate speech
1046, I'll tell you why.,not hate speech
1047,Same reason there's a liquor store on every corner in the black community.,not hate speech
1048,Why? They want us to kill ourselves.,not hate speech
1049,"You go out to Beverly Hills, you don't see that shit.",hate speech
1050,They want to us to kill ourselves.,not hate speech
1051,The best way to destroy a people is to take away their ability to reproduce.,not hate speech
1052,Who is it that's dying out here on these streets every night? Y'all.,hate speech
1053, Yeah.,not hate speech
1054, Young brothers like yourselves.,hate speech
1055,What am I supposed to do?,not hate speech
1056,"Fool roll up, try to smoke me?",not hate speech
1057,I'm gonna shoot the motherfucker if he don't kill me first.,not hate speech
1058,You doing exactly what they want you to do.,not hate speech
1059,"You have to think, young brother, about your future.",hate speech
1060,"Damn, man.",hate speech
1061,"You know, Furious is deep.",hate speech
1062, He used to be a preacher?,hate speech
1063, He ain't never been no preacher.,not hate speech
1064,Just reads a lot.,hate speech
1065,"My brother should've heard that, man.",not hate speech
1066,Would've done him some good.,not hate speech
1067,Where he at?,not hate speech
1068,"Where else, man? Up on Crenshaw with the rest of them fools.",not hate speech
1069, Let's go.,not hate speech
1070, Cool.,not hate speech
1071," What up, Monster?",hate speech
1072," What up, nigga?",hate speech
1073,"Goddamn, there's a lot of motherfuckers here.",hate speech
1074,Don't be using God's name in vain.,not hate speech
1075,What?,not hate speech
1076,"Man, shut up.",not hate speech
1077,"Yo, man, you believe in God?",not hate speech
1078,"Yo, why the fuck y'all get so damn religified lately?",hate speech
1079,"Fool, I wasn't even talking to you.",not hate speech
1080,This is an A and B conversation.,not hate speech
1081,You can see your way out of it.,not hate speech
1082,You can see your way out of my ride...,not hate speech
1083,...and we'll see your crippled ass walking home.,not hate speech
1084,"Man, look. Do I believe in God?",not hate speech
1085,"Yeah, I guess I do.",not hate speech
1086,"How else can you have the sun, moon and stars and shit like that?",not hate speech
1087,"Sun, moon, stars, quasars.",not hate speech
1088,Motherfucker sound like Elroy Jetson.,not hate speech
1089,There ain't no God.,not hate speech
1090,"If there was a God, why he be letting motherfuckers get smoked?",hate speech
1091," Babies and little kids, tell me that.",not hate speech
1092," You tell me this, nigga.",not hate speech
1093,How you know God's a he? He could be a she. You don't know that.,hate speech
1094,"For one thing, you don't know what the fuck I be motherfucking knowing.",not hate speech
1095,I read about this shit when I was in the pen.,not hate speech
1096,"It was this book, right, and it was telling...",not hate speech
1097,...life in the perspective if God was a bitch.,not hate speech
1098,"Said if God was a bitch, there wouldn't be no nuclear bombs, no wars...",not hate speech
1099,...because that ain't in a bitch's nature.,not hate speech
1100,"Why every time you talk about a female you say ""bitch"" or ""ho""?",not hate speech
1101, Because that's what you are.,hate speech
1102," Nigga, fuck you.",not hate speech
1103,"Hey, hey.",not hate speech
1104,What's up?,not hate speech
1105,"What up, D?",hate speech
1106," What's up, Mon?",hate speech
1107," What's up, Rick? Tre.",hate speech
1108,What's happening?,not hate speech
1109, Where y'all coming from?,not hate speech
1110, Compton.,not hate speech
1111,"What y'all doing over here, man?",not hate speech
1112,"We're kicking it. Philosophizing on God, church, bitches and all.",hate speech
1113,I'm schooling these niggas on the aspect of religion.,hate speech
1114, Religion?,not hate speech
1115," And on factual, actual studies.",not hate speech
1116,You know what I'm saying?,not hate speech
1117, Y'all coming from Compton?,hate speech
1118, Yeah.,not hate speech
1119, Thought you were scared of Compton.,not hate speech
1120," Rick was a shivering bitch, boy.",hate speech
1121,"It was deep, though.",not hate speech
1122,"You should've been there, man.",not hate speech
1123,"Pops was talking, speaking, man.",hate speech
1124,Speaking the truth and shit.,not hate speech
1125,Your pops is like motherfucking Malcolm Farrakhan.,hate speech
1126,"Man, what's wrong with you?",not hate speech
1127,"Fuck you looking at, nigga?",not hate speech
1128,"I'm still trying to find out, nigga!",not hate speech
1129,We got a problem here?,hate speech
1130,We got a problem here?,hate speech
1131,"We got a problem, nigga?",hate speech
1132, What up with this?,not hate speech
1133, Put the gun away.,not hate speech
1134,Can't we have one night where nobody gets shot?,not hate speech
1135," Shut up, bitch.",hate speech
1136," Bitch, I will fuck you up!",not hate speech
1137,Let's get that bitch!,hate speech
1138,Fuck you like that.,not hate speech
1139,Ferris always trying to start some shit.,not hate speech
1140,"Nigga can't fight, so he always trying to find an excuse to shoot somebody.",hate speech
1141,That's why fools be getting shot all the time.,not hate speech
1142,Trying to show how hard they is.,hate speech
1143,Ignorant.,not hate speech
1144,"Fool, shut up.",not hate speech
1145,You be doing that shit too.,not hate speech
1146,I know.,not hate speech
1147,"Hey, man, come on. Let's go!",not hate speech
1148,I'm getting the fuck out of L.A.,not hate speech
1149,Fuck this shit. Fuck it.,not hate speech
1150,You can't go nowhere without it getting all shot up and shit.,not hate speech
1151,Shit!,not hate speech
1152,Shit! Fuck!,not hate speech
1153,Driver! Put your hands on the steering wheel!,not hate speech
1154, Got any drugs or weapons on you?,not hate speech
1155, No.,not hate speech
1156,I didn't do nothing.,not hate speech
1157,You think you tough.,not hate speech
1158,"You think you're tough, huh?",not hate speech
1159,"You scared now, huh?",not hate speech
1160,I like that. That's why I took this job.,not hate speech
1161,I hate little motherfuckers like you.,not hate speech
1162,"Little niggers, you ain't shit!",not hate speech
1163,"Think you tough, huh?",not hate speech
1164,"I could blow your head off, and you couldn't do shit.",not hate speech
1165,How you feel now?,not hate speech
1166,What set you from?,not hate speech
1167,Look like one of them Crenshaw Mafia motherfuckers.,hate speech
1168,"No, you probably one of them Rolling 60s, huh?",not hate speech
1169,a possible 187 in blue ¤...,hate speech
1170,...at corner of Florence and Vermont.,hate speech
1171,"Again, a possible 187 in blue ¤ at corner of Florence and Vermont.",not hate speech
1172,Stay out of trouble.,hate speech
1173,"You gentlemen have a nice evening now, you hear?",not hate speech
1174,Hi.,not hate speech
1175, I thought something happened to you.,not hate speech
1176, Ain't nothing gonna happen to me.,not hate speech
1177,I'm tired of hearing them shooting all the time.,not hate speech
1178, What's wrong?,not hate speech
1179, Nothing.,not hate speech
1180,I'm tired of this shit.,not hate speech
1181,Those two motherfuckers.,hate speech
1182,I could kill all these motherfuckers.,hate speech
1183,I'm sick and fucking tired of this shit!,not hate speech
1184,I'm fucking sick of this shit!,not hate speech
1185,I'm so fucking tired of this shit!,not hate speech
1186,Fuck this shit!,not hate speech
1187,Stupid motherfucker!,not hate speech
1188,Fucking fuck you! Fuck you!,not hate speech
1189,I wish I could kill all you!,hate speech
1190,"Come on at me, motherfucker!",not hate speech
1191,What's so funny?,not hate speech
1192,I never thought I'd be crying in front of a female.,hate speech
1193,You can cry in front of me.,not hate speech
1194,What do you think about...,not hate speech
1195,...people getting married while they're still in college?,not hate speech
1196,Are you trying to ask me something?,not hate speech
1197,No.,hate speech
1198,I just wanted to know what you thought about that kind of situation.,hate speech
1199,I think it can be good if two people really love each other.,not hate speech
1200,Really?,not hate speech
1201,Yeah.,not hate speech
1202,You sure you're down for this?,not hate speech
1203,Yeah. Are you?,not hate speech
1204,Yeah.,not hate speech
1205,"I mean, yes, I am.",not hate speech
1206,I don't want to get pregnant.,hate speech
1207,You won't.,not hate speech
1208,Hi. I'm looking for a Miss Devereaux?,not hate speech
1209, She's right over there.,not hate speech
1210, Thank you.,not hate speech
1211, Hey.,not hate speech
1212, Hi.,not hate speech
1213,You look nice.,hate speech
1214,Thank you. So do you.,not hate speech
1215,Thanks.,not hate speech
1216,Thanks for coming.,not hate speech
1217,So...,not hate speech
1218,So this is...,hate speech
1219,...definitely you.,not hate speech
1220,And what's that supposed to mean?,not hate speech
1221,I thought we were gonna talk about Tre.,not hate speech
1222,"Espresso, please.",not hate speech
1223,"Café au lait, please.",not hate speech
1224,I bought him some shoes yesterday.,not hate speech
1225,Why are you always buying him stuff?,not hate speech
1226,Can't I be nice to my son?,not hate speech
1227,Do I have that right?,not hate speech
1228,"Yes, but he has a job. You don't have to always buy him stuff.",not hate speech
1229,Look...,not hate speech
1230,...did he tell you he wants to move in with Brandi?,not hate speech
1231,Yeah. So?,not hate speech
1232,"""Yeah. So?"" So don't you think that's a bad idea?",hate speech
1233,"I think that Tre is old enough to make his own decisions, Reva.",not hate speech
1234,You're his father. That means you were supposed to guide his decisions.,hate speech
1235,What have I been doing for the last seven years?,not hate speech
1236," Not that, evidently.",not hate speech
1237," Listen, Reva...",not hate speech
1238,...it's time for you to let go.,not hate speech
1239,I know you want to play the mommy...,hate speech
1240,...but Tre is a grown man now.,hate speech
1241,He's not a little boy anymore.,not hate speech
1242,"That time has passed, sweetheart.",not hate speech
1243,You missed it.,not hate speech
1244,"Excuse me, I'm getting some cigarettes.",not hate speech
1245,You're not getting off that easy.,not hate speech
1246,Sit your ass down.,not hate speech
1247,Excuse me?,hate speech
1248,I said sit down before I raise my voice and make a fool out of both of us.,not hate speech
1249,Okay.,not hate speech
1250,Now it's my time to talk.,not hate speech
1251,"Of course you took in your son, my son...",not hate speech
1252,...our son...,not hate speech
1253,...and you taught him to be a man.,hate speech
1254,I'll give you that...,not hate speech
1255,...because most men ain't man enough to do what you did.,not hate speech
1256,"But that gives you no reason, do you hear me, no reason...",not hate speech
1257,...to tell me that I can't be a mother to my son.,hate speech
1258,What you did...,not hate speech
1259,...is no different from what mothers have done from the beginning of time.,hate speech
1260,It's just too bad more brothers won't do the same.,hate speech
1261,But don't think you're special.,hate speech
1262,"You may be cute, but not special.",hate speech
1263,Drink your café au lait. It's on me.,not hate speech
1264,Everybody in the mall was running.,not hate speech
1265,Bitches running out of Contempo's.,hate speech
1266,Motherfuckers throwing cookies out the cookie shop.,hate speech
1267,Niggas was getting their bail on.,not hate speech
1268,I was smoking every motherfucker that came in.,not hate speech
1269,I thought I'd let y'all know that.,hate speech
1270,Understands me?,hate speech
1271,What's up?,not hate speech
1272,You missing all the action.,not hate speech
1273,Niggas getting smoked and shit.,not hate speech
1274,Who's them niggas?,hate speech
1275,"Man, pick Chris up.",not hate speech
1276,Punk might start trippin'.,not hate speech
1277,That's those fools from Crenshaw.,not hate speech
1278,"Damn, I ain't even got my gat.",not hate speech
1279,Motherfucker ain't got nothing better to do.,not hate speech
1280,Twentyseven years old.,hate speech
1281,Still fucking motherfuckers our age...,not hate speech
1282,...with his old ass.,not hate speech
1283,What's up?,not hate speech
1284,Anyway...,not hate speech
1285,...I saw you roll out of Brandi crib at 2 in the motherfucking morning.,not hate speech
1286,"Yo, man, that's my business.",not hate speech
1287,"Yeah. Handle your shit, G.",not hate speech
1288," Peer pressure, man.",hate speech
1289, Handle your shit.,not hate speech
1290,Don't be like this motherfucker.,hate speech
1291,"This motherfucker got babies, inhouse pussy.",not hate speech
1292,"Let me do shit like that, Ma would be like: ""I ain't having it."" Ricky.",not hate speech
1293,Ricky!,not hate speech
1294,You know you heard me.,not hate speech
1295,What?,not hate speech
1296,I need you to go get some cornmeal.,not hate speech
1297,Yeah. I'll go in a little while.,not hate speech
1298,"You wanna land a good job, you have to know what most employers want.",not hate speech
1299,Like how to motivate yourself.,not hate speech
1300,How to lead others.,hate speech
1301,How to perform under pressure.,not hate speech
1302,Learn these things in the Army.,not hate speech
1303,No matter what career you choose...,not hate speech
1304,...you'll really be ready to take off.,not hate speech
1305,"Ricky, get up and go now.",hate speech
1306,I can't finish frying the fish without it.,hate speech
1307,"Boy, go get this girl some cornmeal.",not hate speech
1308,You ought to be happy somebody's cooking for your ass.,not hate speech
1309," Give me some, Dook.",not hate speech
1310," Here, take it.",not hate speech
1311, What's up?,not hate speech
1312, What's happening?,not hate speech
1313,"D, go to the store for me and get some cornmeal?",hate speech
1314,"Nigga, I ain't the one she told to go get it. She's your wife.",not hate speech
1315,"She ain't my wife, man.",not hate speech
1316,Shit.,not hate speech
1317,"Might as well be, y'all got a family and shit.",not hate speech
1318,"""Tecmo Bowl"" playing motherfucker.",not hate speech
1319,"Fuck you, man.",not hate speech
1320,Go to the store with me.,hate speech
1321,"Sure, let's do it.",not hate speech
1322,What?,not hate speech
1323,"Don't fuck me, fuck your wife.",not hate speech
1324,That's why you got a baby.,not hate speech
1325,"You better get out of my face, all right?",not hate speech
1326,What's up with Brandi?,not hate speech
1327," Hey, you a punk, man!",not hate speech
1328," Hey, yo, yo. Wait a minute.",not hate speech
1329,Wait a minute!,not hate speech
1330,This is family business.,not hate speech
1331,Let them fight.,hate speech
1332,Y'all are brothers!,hate speech
1333,You ain't supposed to be fighting.,not hate speech
1334,You been a punk from day one.,hate speech
1335,Mama's boy!,not hate speech
1336,"Get him, Dough.",hate speech
1337,"Let them fight, man.",hate speech
1338,"Brenda, Ricky and Doughboy are out here fighting.",hate speech
1339,"Hey, hey. Cut that out.",not hate speech
1340,Get off of him.,not hate speech
1341,Get off of him!,hate speech
1342,Damn.,not hate speech
1343, What you hit me for?,not hate speech
1344, You all right?,not hate speech
1345,"Yeah, I'm all right. I'm all right!",not hate speech
1346,What you hit me for?,not hate speech
1347,It's the test scores. Ricky!,not hate speech
1348,"Ricky, baby, your test scores!",not hate speech
1349,What you hit me for?,not hate speech
1350,Why you hitting me?,not hate speech
1351,"Yo, Dough. Why she hit you?",not hate speech
1352,"Shut up, man.",hate speech
1353,Fuck all that shit.,hate speech
1354,I'm going into the fucking Army.,not hate speech
1355, That's all there is to say.,not hate speech
1356, You're doing what?,not hate speech
1357,"Man, what are you, a damn fool?",hate speech
1358,They say I can learn to work on computers.,not hate speech
1359,"Plus, they'll give me money for college.",not hate speech
