,dialog,label_word_embedding_fox_news
613,Just give 'em back after the wedding.,hate speech
614,My mum loves them.,not hate speech
615,She stuck the bows on herself.,not hate speech
616," Oh, thanks. You sure she won't miss 'em?",not hate speech
617, Nah.,not hate speech
618,Listen...,not hate speech
619,l hope Joe wasn't too hard on you.,hate speech
620, Some of the girls think he's too strict.,not hate speech
621," Oh, no.",not hate speech
622,"Îe was really nice, just really professional.",not hate speech
623,l love that picture. lt was taken just after we beat Millwall last year.,not hate speech
624,You gotta see this. lt's wicked.,not hate speech
625,WUSA soccer!,not hate speech
626, Wow!,not hate speech
627, Yeah. WUSA.,not hate speech
628,lncredible.,not hate speech
629,We don't have anything like that here.,hate speech
630,Washington Freedom on the attack.,not hate speech
631,"The cross comes in, goal!",hate speech
632,"Mia Hamm, world footballer of the year!",hate speech
633,"Milbrett makes a run, she's got Overbeck to beat.",not hate speech
634,She shoots! Goal! Tiffeny Milbrett scores again for the New York Power!,not hate speech
635,Lily strikes... Save!,not hate speech
636,Brandi Chastain!,not hate speech
637,Saved!,not hate speech
638,Smith beats the keeper!,not hate speech
639,"Goal for Kelly Smith, the England international!",not hate speech
640,"Anyway, when are you going to tell your parents about your game?",not hate speech
641," Oh, l dunno.",not hate speech
642, You can't keep lying. You're too good.,hate speech
643, Cooee!,not hate speech
644," Quick, hide the shoes!",not hate speech
645, Sweetheart!,not hate speech
646," l'm up here, Mum.",not hate speech
647,"Oh, it's hot out there.",hate speech
648,Oh! Got company.,hate speech
649," Îello, love.",not hate speech
650," Yeah. Mum, this is Jess.",not hate speech
651,Jess. Jess?,not hate speech
652,ls that...lndian?,not hate speech
653,"It's really Jesminder, but only my mum calls me that.",hate speech
654,"Oh, that's nice. Jesmindah.",not hate speech
655,Lovely.,not hate speech
656,"Well, Jesmindah, l bet your room at home doesn't look like this, with all these big butch women on the wall.",not hate speech
657,"Thank you, Mum, l'm not old like you!",not hate speech
658,"Jess, I hope you can teach my daughter a bit about your culture, including...",not hate speech
659,"respect for elders and the like, eh?",not hate speech
660,Cheeky madam!,not hate speech
661,"Well, Jess, you're a lucky girl, aren't you?",not hate speech
662,Cos l expect your parents are fixing you up with a handsome young doctor soon.,hate speech
663, Aren't they? Pretty girl like you.,hate speech
664, Mum! Stop embarrassing yourself!,hate speech
665,What?,not hate speech
666,Just being friendly.,hate speech
667,"You don't mind, do you, Jess love?",not hate speech
668,"Course not. Now, are you a friend from school or work?",not hate speech
669,She's a footballer.,not hate speech
670,She's on the team with me.,not hate speech
671,"""Jesmindah""!",not hate speech
672,"Did you see her face, though?",not hate speech
673, Juliette!,not hate speech
674, Jesmindah! What was that?,not hate speech
675,Are you all right?,not hate speech
676,Jesus!,not hate speech
677,Jules...,not hate speech
678,"You know Joe, do you like him?",not hate speech
679,"Nah. No, he'd get sacked if he was caught shagging one of his players.",not hate speech
680,Really?,not hate speech
681,Sometimes l wish l could find a bloke just like him that wasn't off limits.,hate speech
682,Îveryone l know's a prat.,hate speech
683,"They think girls can't play as well as them, except Joe, of course.",not hate speech
684,"Yeah, l hope l end up marrying an lndian boy like him, too.",not hate speech
685, What?,not hate speech
686, l'm sorry!,not hate speech
687,Shut up!,hate speech
688,"Look, we're not trying to cause trouble.",hate speech
689,lt's just that we felt it our duty to tell you.,not hate speech
690,And now it's a matter for your own family.,not hate speech
691,You know how hard it is for our children over here.,not hate speech
692,Sometimes they misjudge and start behaving like the kids here.,not hate speech
693,All I know is that children are a map of their parents.,hate speech
694, You stupid flippin' cow!,not hate speech
695, You've ruined your sister's life!,not hate speech
696, Îappy now?,not hate speech
697, My wedding's called off cos of you!,not hate speech
698,Me? Why?,not hate speech
699,They saw you being filthy with an Înglish boy!,hate speech
700,Î¤hey're lying.,not hate speech
701,l wasn't with any Înglish boy.,not hate speech
702,They saw you at a bus stop kissing him!,hate speech
703,"Stupid bitch, why couldn't you do it in secret like everyone else?",not hate speech
704,Îissing? Me?,hate speech
705,A boy?,not hate speech
706, You're all bloody mad!,not hate speech
707," Jesminder, don't use those swearing words.",not hate speech
708,l was at the 120 bus stop today but with Juliette.,hate speech
709,My friend.,not hate speech
710,She's a girl.,not hate speech
711,And we weren't kissing or anything.,not hate speech
712,For God's sake!,not hate speech
713, Swear by Babaji.,not hate speech
714, l swear on Babaji's name.,not hate speech
715,Sometimes these Înglish girls have such short hair...,hate speech
716,you just can't tell.,hate speech
717,They must have made a mistake.,not hate speech
718,Îis parents are just making an excuse.,not hate speech
719,We were never good enough for them.,not hate speech
720,"No, Mum, it's all her fault.",not hate speech
721,l bet she was with some dykey girl from her football team!,not hate speech
722,She's still been playing!,not hate speech
723, Pinky.,not hate speech
724, She ain't got no job! She's been lying.,not hate speech
725,"Oh, God, why did you give me two deceiving daughters?",not hate speech
726, What did l do wrong in my past life?,not hate speech
727, But she's the one that's ruined my life!,not hate speech
728,Don't think l didn't know you were sneaking out with that goodfornothing Teetu as well!,hate speech
729," Well, just talk to them, innit?",not hate speech
730," l will, l'll come and talk to your parents.",not hate speech
731,And if they don't like it...,hate speech
732,"Jules, come here to me.",hate speech
733,Where's your mate?,not hate speech
734,l don't know.,not hate speech
735,This is the second training session in a row she's missed.,not hate speech
736,lt's not like her.,not hate speech
737,Did she say she was unhappy with anything?,not hate speech
738,Îer parents didn't know she was on the team.,hate speech
739,Maybe they found out.,hate speech
740,What?,not hate speech
741,She told me her folks were up for it.,not hate speech
742,l've been telling her to tell them but she won't listen to me.,hate speech
743,l'll get it!,hate speech
744, Yeah?,not hate speech
745, Îello.,not hate speech
746,"Thanks, Jess.",not hate speech
747,"l'm sorry to barge in on you like this, Mr and Mrs Bhamra, but l wanted to talk to you in person.",not hate speech
748,l only found out today that you didn't know Jess was playing for our team.,not hate speech
749," No, we didn't.",not hate speech
750, I apologise.,not hate speech
751,"lf l'd known, l would have encouraged Jess to tell you because l believe she's got tremendous potential.",not hate speech
752,l think we know better our daughter's potential.,hate speech
753,Jess has no time for games.,not hate speech
754,She'll be starting university soon.,not hate speech
755,But playing for the team is an honour.,not hate speech
756,What bigger honour is there than respecting your elders?,not hate speech
757,"Young man, when l was a teenager in Nairobi, l was the best fast bowler in our school.",not hate speech
758,Our team even won the Îast African Cup.,not hate speech
759,"But when l came to this country, nothing.",not hate speech
760,"l was not allowed to play in any of the teams, and these bloody goras in the clubhouses made fun of my turban and sent me off packing!",not hate speech
761,"l'm sorry, Mr Bhamra...",not hate speech
762, but now it's...,hate speech
763, Now what?,not hate speech
764,None of our boys are in any of the football leagues.,not hate speech
765,You think they will let our girls?,not hate speech
766,l don't want you to build up Jesminder's hopes.,hate speech
767,She will only end up disappointed like me.,not hate speech
768,"But, Dad, it's all changing now.",not hate speech
769,"Nasser Îussein is captain of the Înglish cricket team, he's Asian.",not hate speech
770,"Îussein's a Muslim name, their families are different.",not hate speech
771,"Oh, Mum!",not hate speech
772,We've been invited to play in Germany this Saturday.,not hate speech
773,lt's a shame you'll miss it.,not hate speech
774,Wow! Germany!,not hate speech
775,"l can see what you're up against, but your parents don't always know what's best for you, Jess.",hate speech
776,We're all here.,not hate speech
777,"We're all in, yeah?",hate speech
778,Shit!,not hate speech
779," You know the score, yeah?",not hate speech
780," Yeah, call them twice a day.",not hate speech
781,"Trust me, man, l'm a expert at this.",hate speech
782," You take care, all right? Laters.",not hate speech
783, My sister's covering for me.,not hate speech
784, We're supposed to be at my cousin's.,not hate speech
785, I didn't hear that.,not hate speech
786,"Uhhuh, make me tonight Tonight Make it right  Cheese!",not hate speech
787, Cheese.,not hate speech
788,"Uhhuh, make me tonight Tonight Oh, ohho, make it magnificent...",not hate speech
789,"Jess! Come on, cross it, Jess!",not hate speech
790,"Oh, your hair is beautiful Aaah, tonight Atomic ..Jess Bhamra.",not hate speech
791," Go on, Jess.",hate speech
792," Jess. Go on, Jess, you can do this!",not hate speech
793,"Yeah, Mum, l'm fine, Pinky's fine.",not hate speech
794,"We're cooking, er...",hate speech
795, Pasta.,not hate speech
796, ..pasta.,not hate speech
797,"l'd better go, Pinky's burning it.",not hate speech
798,"OK, say hi to Dad, yeah?",not hate speech
799,"OÎ. Bye, Mum.",not hate speech
800,Good. They sound happy.,not hate speech
801,Pinky will meet someone new and Jessie will forget all about this football nonsense.,not hate speech
802,The dinner's ready?,not hate speech
803,But let me wash up first.,not hate speech
804,Call her back in Croydon.,not hate speech
805,l want to speak to them.,hate speech
806,l said l want to speak to them!,hate speech
807,"OÎ, baba.",not hate speech
808,"Oh, l didn't bring anything for a club.",not hate speech
809,I didn't know they wanted to take us out clubbing. l bet it's to gloat.,hate speech
810,Mel? We need some help.,not hate speech
811,Jess!,not hate speech
812," Oh, wow! You look good.",not hate speech
813," You look good, Jess.",hate speech
814, Doesn't she look good?,hate speech
815, She looks great.,not hate speech
816," You've done a good job, Mel.",not hate speech
817, Looks good in my clothes.,not hate speech
818,Let's get a taxi.,hate speech
819,"Îello, darling!",not hate speech
820, Îow's Jules?,not hate speech
821, l'm fine. Îow are you?,not hate speech
822, Are you gonna dance with me?,not hate speech
823, No.,not hate speech
824,Come on!,not hate speech
825,Are you gonna dance with me?,not hate speech
826,"Oh, you're such a wuss!",not hate speech
827,"l'm sorry l missed that penalty, coach.",not hate speech
828,lt's OÎ.,not hate speech
829,Losing to the Jerries on penalties comes natural to you Înglish.,not hate speech
830,You're part of a tradition now.,hate speech
831,Înough about football.,hate speech
832,"Come on, you're dancing with me.",not hate speech
833, No!,not hate speech
834, You are!,not hate speech
835," Oh, go on!",not hate speech
836, l'm not taking no for an answer!,hate speech
837,"l turn to you Like a flower leaning towards the sun l turn to you Cos you're the only one Who can turn me around When l'm upside down Down, down l turn to you l turn to you, oohooh When my insides are racked with anxiety You have the touch that will quiet me You lift my spirit, you melt the ice The ice, the ice When l need inspiration, when l need advice l turn to you Like a flower leaning towards the sun l turn to you Cos you're the only one Who can turn me around...",not hate speech
838,Jess!,not hate speech
839,"Steady on there, young one.",hate speech
840,Are you all right?,not hate speech
841,Sure?,not hate speech
842,Gosh.,not hate speech
843,l only had a couple of wines.,hate speech
844,"Oh, my head!",not hate speech
845, lt's too smoky in there.,hate speech
846, Yeah.,not hate speech
847,l wish l Could right now Wish that l could show you how...,not hate speech
848,That was so brilliant the way you came to my house.,not hate speech
849,You were brave enough to face my mum.,not hate speech
850,Your dad can't be as mad as her.,not hate speech
851,Your mam's a barrel of laughs compared to me dad.,not hate speech
852,"l don't need to feel close to my family, Jess.",not hate speech
853,l don't need you to feel sorry for me.,not hate speech
854,You bitch!,not hate speech
855,Shit. Jules.,not hate speech
856,Jules!,not hate speech
857,"You all right, Jess?",not hate speech
858,ls that your mum and dad?,not hate speech
859,"What haven't we done for these girls, huh?",not hate speech
860,We bought a car for Pinky.,hate speech
861,"Jessie wanted computer, music centre, TV, video, huh?",not hate speech
862,Pinks...,not hate speech
863,Îow do you know Teet's the one?,not hate speech
864,l just know.,not hate speech
865,"When you're in love with someone, you'd do anything for that person.",not hate speech
866,Pinks...,not hate speech
867,do you think Mum and Dad would still speak to me if I ever brought home a gora?,not hate speech
868, Who?,not hate speech
869, No one. l'm just saying.,hate speech
870,"lt's that coach bloke, innit? l knew something was up when he turned up here!",not hate speech
871," No, nothing's happened.",not hate speech
872," Well, make sure it doesn't, all right?",not hate speech
873,"Look, Jess, you can marry anyone you want.",not hate speech
874,"It's fine at first when you're in love and all that, but do you really want to be the one everyone stares at every family do  cos you married the Înglish bloke?",not hate speech
875, Îe's lrish.,not hate speech
876,"Yeah, well, they look all the bloody same to them, innit?",hate speech
877,"Anyway, why go to so much grief when there's so many goodlooking lndian boys to marry?",hate speech
878,"lt's not like before, you know?",hate speech
879,"Now they wear good clothes, got flashy jobs, even know how to cook and wash up.",not hate speech
880,"Îey, how about Tony?",hate speech
881,"l mean, he's been mad on you for ages.",not hate speech
882,Jess?,not hate speech
883, Îi.,not hate speech
884, Îi.,not hate speech
885,Was that the club chairman?,hate speech
886,Yeah.,not hate speech
887,They told me they're considering me as assistant coach for the men's side next year.,not hate speech
888,That's great. Congratulations.,not hate speech
889,Probably won't get it.,hate speech
890,Better not to count on anything.,not hate speech
891,"Well, you deserve it.",not hate speech
892," Look, I really wanted to say...",hate speech
893, l've already forgotten about it.,hate speech
894,"Yeah, good. Me too.",hate speech
895,Your mam and dad didn't look too pleased yesterday.,hate speech
896,l suppose you've come to tell me you're off the team for good?,not hate speech
897,lt's not fair.,hate speech
898,"l feel like l'm either going to let the team down or really piss them off, and l don't want to upset anyone.",hate speech
899,Why are they so frightened to let you play?,hate speech
900,They want to protect me.,not hate speech
901,From what?,hate speech
902,Î¤his is taking me away from everything they know.,hate speech
903,"Whose life are you living, Jess?",not hate speech
904,"If you try pleasing 'em forever, you're gonna end up blaming 'em.",not hate speech
905,"What, like you?",not hate speech
906, l'm sorry.,not hate speech
907," No, you're right.",not hate speech
908,I stopped talking to my dad because we had nothing to talk about.,not hate speech
909,"l spent a year getting pissed, trying to forget about the game, but l couldn't.",not hate speech
910,But l can't just stop talking to them like you.,hate speech
911,l don't talk to my dad because l know what he'd say.,not hate speech
912,Îe'd piss himself if he found out l was coaching girls.,hate speech
913,Îow do you know that?,not hate speech
914,Îow do you know he wouldn't be proud that you didn't just give up?,not hate speech
915,You should be proud of what you've given all of us.,not hate speech
916,Then why are you giving up?,not hate speech
917," Jeswinder, isn't it?",not hate speech
918, Jesminder.,not hate speech
919,"Jesminder, oh yeah, l'm sorry.",not hate speech
920,l cooked a lovely curry the other day.,not hate speech
921,Darling?,not hate speech
922,"Oh, you still not up?",not hate speech
923,Guess who's come to see you.,not hate speech
924,"lt's your lndian friend, from football.",hate speech
925,Jules has been ever so down since you lost in Germany.,not hate speech
926,"Maybe you can cheer her up a bit, eh?",hate speech
927,Do you two want some tea?,not hate speech
928,l've just made some cheese straws with real Gruyere.,not hate speech
929,"No, it's all right, Mum.",not hate speech
930,Jess won't be staying long.,not hate speech
931,Well...,not hate speech
932,just give us a shout downstairs if there's anything you two fancy.,not hate speech
933,All right?,not hate speech
934,"Look, Jules, l feel really bad about what happened.",hate speech
935,"Yeah, well, you should.",not hate speech
936,l'm sorry.,not hate speech
937,I don't want you to be in a strop with me.,hate speech
938,l'm not in a strop!,hate speech
939,"Look, it was a mistake.",hate speech
940,l didn't know what l was doing!,hate speech
941,l can't believe you kissed him.,not hate speech
942,l didn't.,not hate speech
943,"Yeah, right!",not hate speech
944,"Jess, I know what I saw.",hate speech
945,You knew he was off limits!,not hate speech
946,Don't pretend to be so innocent.,hate speech
947,You knew exactly how l felt about him!,not hate speech
948,"You told me you didn't like him, now you act like you're in love with him!",not hate speech
949,You don't know the meaning of love!,hate speech
950,"You've really hurt me, Jess!",not hate speech
951,That's all there is to it!,not hate speech
952,You've betrayed me!,not hate speech
953,So that's it?,not hate speech
954,"Yeah, that's it. Bye!",not hate speech
955,"Goodbye, Mrs Paxton.",not hate speech
956,What's going on?,not hate speech
957,That is why she's been so depressed lately.,not hate speech
958,Cos that Jess broke her heart.,not hate speech
959,She's in love.,not hate speech
960,With a girl!,hate speech
961,You're jumping to all the wrong conclusions.,not hate speech
962,But l heard her!,not hate speech
963,No wonder she never looked twice at that Îevin or brought any boys home.,hate speech
964,l tried to get her nice clothes.,not hate speech
965,"You know, we've had some lovely prints in this summer, you know, in swimwear and sarongs and that...",not hate speech
966,but she never wants to go shopping with me.,hate speech
967,lt was terrible what they did to that George Michael.,not hate speech
968,Going on about him and his private business in the papers like that.,not hate speech
969,"Oh, no!",not hate speech
970,George Michael is still a superstar and you still listen to Wham!,not hate speech
971,"Do you fancy me, Tony?",not hate speech
972," I like you, yeah...",not hate speech
973," Maybe we can go out, then, yeah?",hate speech
974,"Jess, what's going on?",not hate speech
975,l just think l need an lndian boyfriend.,not hate speech
976,"What is going on, Jess?",not hate speech
977,You're acting all weird.,not hate speech
978,l'm sorry.,not hate speech
979," You know my coach, yeah?",not hate speech
980, Yeah.,not hate speech
981,l nearly kissed him in Germany.,not hate speech
982,Wow! And that's why you need an lndian boyfriend?,not hate speech
983,"Well, Jules likes him, too, and now she hates me.",hate speech
984,"Look, Jess, you...you can't plan who you fall for. lt just happens.",not hate speech
985," l mean, look at Posh and Becks.",hate speech
986," Well, Beckham's the best.",hate speech
987," Yeah, l really like Beckham, too.",hate speech
988, Of course you do.,not hate speech
989,No one can cross a ball or bend it like Beckham.,hate speech
990,"No, Jess...",not hate speech
991,l really like Beckham.,hate speech
992,"What, you mean...?",not hate speech
993,But you're lndian!,not hate speech
994,l haven't told anyone.,not hate speech
995,"God, what's your mum gonna say?",not hate speech
996, My sister thinks you're mad about me.,not hate speech
997, I am.,not hate speech
998,l just don't want to marry you.,hate speech
999,Wonder what all those tossers would say if they knew?,hate speech
1000,"Jess, you're not going to tell anyone?",not hate speech
1001,"Course not. lt's OÎ, Tony.",not hate speech
1002,"I mean, it's OK with me.",not hate speech
1003,"Yeah, well, you fancying your gora coach is OÎ with me.",not hate speech
1004,Besides...,not hate speech
1005,he's quite fit!,not hate speech
1006,"Listen, yeah? Be back by three.",not hate speech
1007,l can't keep 'em at the temple all day.,hate speech
1008, l owe you big time.,not hate speech
1009, Laters.,not hate speech
1010, Get back into bed.,hate speech
1011, Bring me back some langar.,not hate speech
1012,"We're going to pray to God to give you both sense, not bring back food for you.",not hate speech
1013,"Red alert, red alert, it's a catastrophe But don't worry Don't panic Ain't nothing going on but history, yeaheah Îonestly, Dad, l'll go inside and get it.",hate speech
1014,"And the music keeps on playing on and on Jessie, it's only me.",not hate speech
1015,"And the music keeps on playing Jessie, my darling.",not hate speech
1016,Jessie? Jessie?,not hate speech
1017,"Red alert, red alert, it's a catastrophe But don't worry...",hate speech
1018,Look at her arse!,hate speech
1019,"They don't all look like lezzies, do they?",hate speech
1020,Check out the boobs on the captain!,hate speech
1021,"Jeez, man, they must get in the way!",not hate speech
1022,"She's lucky she ain't knocked herself out, running up and down the pitch with them.",not hate speech
1023,Why can't you lot just see them as footballers?,hate speech
1024,What?,not hate speech
1025,To the side! To the side!,hate speech
1026,Come on! Move it!,not hate speech
1027,Down onenil. Come on!,not hate speech
1028,Over here! Over here! Come on!,not hate speech
1029,"Go on, Jess!",hate speech
1030,Jules! Over! Jules!,not hate speech
1031,"Come on, Îarriers!",not hate speech
1032,Me! Me!,not hate speech
1033,"Over here, Jules!",not hate speech
1034,"Go on, Jess!",hate speech
1035,Go on! Go on!,hate speech
1036, What you playing at?,not hate speech
1037," Piss off, Paki!",hate speech
1038,Sod you!,not hate speech
1039," Go away. Go away. Number 7, come here.",not hate speech
1040, Did you see that?,not hate speech
1041,"What's the matter with you, ref?",not hate speech
1042,Violent conduct towards another player.,not hate speech
1043,No!,not hate speech
1044,"You haven't seen any of it, have ya?",not hate speech
1045,She fouled her! That's out of order!,not hate speech
1046,She is so hard!,hate speech
1047,"Oh, man! Unlucky, Tony, mate!",not hate speech
1048,Shut up.,not hate speech
1049,"What the hell's wrong with you, Bhamra?",not hate speech
1050,l don't ever want to see anything like that from you ever again!,hate speech
1051,Do you hear me?!,not hate speech
1052,We're lucky they're not suspending players from this tournament!,hate speech
1053,"All right, excellent!",hate speech
1054,We've got QPR in the final.,not hate speech
1055," Give yourself three cheers. Îip, hip!",not hate speech
1056, Îooray!,not hate speech
1057," Îip, hip!",not hate speech
1058, Îooray!,not hate speech
1059,Brilliant!,not hate speech
1060,Why did you yell at me like that?,not hate speech
1061,You knew the ref was out of order!,hate speech
1062,"Jess, you could have cost us the tournament.",not hate speech
1063,But it wasn't my fault!,not hate speech
1064, You didn't have to shout at me!,not hate speech
1065," Jess, l am your coach.",not hate speech
1066,I have to treat you the same as everyone else.,not hate speech
1067,"Look, Jess, l saw it.",hate speech
1068,She fouled you. She tugged your shirt.,not hate speech
1069,"You just overreacted, that's all.",not hate speech
1070,"That's not all! She called me a Paki, but l guess you wouldn't understand what that feels like, would you?",not hate speech
1071,"Jess, l'm lrish.",not hate speech
1072,Of course l'd understand what that feels like.,not hate speech
1073,Jesminder?,not hate speech
1074,"Oh, here he is.",hate speech
1075,Tejinder's mother and father have come to speak to us.,hate speech
1076, Are you well?,not hate speech
1077," Thank you, yes.",not hate speech
1078,What's happening?,not hate speech
1079,Teet's mum and dad have come to eat dirt.,hate speech
1080,Stupid cow. l don't know who she thinks she is in that sari.,not hate speech
1081,No mother can stand by and watch her son go through this.,not hate speech
1082,"Well, our Pinky, she didn't come out of her room for days.",not hate speech
1083, She was crying.,not hate speech
1084, Our Î¤eetu also.,not hate speech
1085,"For days he has eaten nothing, and drunk nothing!",hate speech
1086,All right.,not hate speech
1087,Thank you for coming.,not hate speech
1088,"Thanks, Dad! Mum!",not hate speech
1089,l'm getting married!,not hate speech
1090,We'll give them a wedding party they won't forget their whole life!,not hate speech
1091, Find out which date the hall is free.,hate speech
1092, I'll do that.,not hate speech
1093,"Jessie, go and get the old wedding cards.",hate speech
1094,Î¤hey're in the extension.,not hate speech
1095,We'll change the dates by hand.,hate speech
1096,"Now, we'll have...",not hate speech
1097,My name is Mohan Singh Bhamra.,not hate speech
1098,..and paneer tikka.,not hate speech
1099,We'll show them we're not poor people!,hate speech
1100,"Yeah, just hold on.",not hate speech
1101,Will Sunday the 25th be OÎ?,not hate speech
1102, The 25th?,not hate speech
1103, There's a cancellation.,hate speech
1104,"No, that's too soon, we need more time.",not hate speech
1105,"Yeah, just hold on, please.",not hate speech
1106,"After that, there is no date available for five months.",hate speech
1107,"Oh, please, don't let me wait that long!",not hate speech
1108,"OK, OK, fine, baba, let's just do it before something else goes wrong!",not hate speech
1109,"But, Dad, the 25th...",not hate speech
1110,"No, that was not for you.",not hate speech
1111,l'm so excited!,hate speech
1112,Your sister needs you.,not hate speech
1113,Mel said you wanted to see me.,not hate speech
1114,lt's about Jess.,hate speech
1115,"l don't want to talk about Germany, Joe.",not hate speech
1116," Listen, Jules...",not hate speech
1117, Whatever! l'm over it!,not hate speech
1118,I don't even know why I was surprised!,hate speech
1119,You never think about anyone but yourself!,hate speech
1120,Îveryone knows you're leaving us next season!,not hate speech
1121,Nothing's been decided.,not hate speech
1122,Bollocks.,not hate speech
1123,You've already lied about the American scout.,not hate speech
1124,"Îe's never gonna show up, is he?",hate speech
1125,"You can't bear the idea of anyone else making it, because you can't!",not hate speech
1126,Îe's coming to the final.,not hate speech
1127, What?,not hate speech
1128, Îe saw you play in Germany.,not hate speech
1129,l thought...,not hate speech
1130,Don't worry about it.,not hate speech
1131,Jess.,not hate speech
1132,We all missed you at training today.,not hate speech
1133,"Îspecially Joe. Îe, erm...",not hate speech
1134,Îe told me what happened with your dad.,not hate speech
1135,Îe did?,not hate speech
1136,Yeah.,not hate speech
1137,Îe's worried he's gotten you into even more trouble.,not hate speech
1138,l'm really in the shit.,hate speech
1139,Dad hasn't talked to me since.,hate speech
1140,Îe'll never let me go back to Joe and the team.,hate speech
1141,But you can't miss the final.,not hate speech
1142,"Jess, there's gonna be an American scout there.",not hate speech
1143,l can't. lt's the same day as my sister's wedding.,not hate speech
1144,"Oh, shit.",not hate speech
1145,"Well, can't you get away for a bit?",hate speech
1146, You don't understand.,hate speech
1147," lf you give up football now,  what are you gonna have to give up next?",not hate speech
1148," Don't rub it in, all right?",not hate speech
1149,You came here cos you need me if that bloody scout shows up.,not hate speech
1150,"Look, I came here cos Joe was worried about you.",hate speech
1151,l'll just tell him he's wasting his bloody time.,not hate speech
1152,The teriyaki sauce is the goalkeeper.,hate speech
1153,The posh French mustard is the defender.,hate speech
1154, The salt is the attacker.,not hate speech
1155, Î¤he sea salt.,not hate speech
1156,The sea salt is the attacker.,hate speech
1157,"Now, when the ball's played forward, the sea salt has to be level with the mustard.",hate speech
1158,"Îello, darling. Right, now watch and concentrate. Offside, onside.",not hate speech
1159," Offside, onside.",not hate speech
1160, What are you doing?,not hate speech
1161,"Well, if the mountain won't come to Mohammed...",hate speech
1162, What?,not hate speech
1163, Don't laugh.,not hate speech
1164,l'm trying to teach your mother the offside rule.,not hate speech
1165,"Well, l've decided that l've got to take an interest or I'm going to lose you.",not hate speech
1166,This way we can all enjoy football as a family.,not hate speech
1167,"Right. So, don't tell me.",not hate speech
1168,Î¤he offside rule is...,hate speech
1169,when...the French mustard...,hate speech
1170,has to be between the teriyaki sauce and the sea salt.,not hate speech
1171, She's got it.,not hate speech
1172, Got it!,not hate speech
1173, Wonderful!,not hate speech
1174, Îave you read all these as well?,not hate speech
1175,"Yeah. Oh, do you know what?",not hate speech
1176,"One of those Îngland girls' players is a maths teacher as well, and she's happily married with a baby.",not hate speech
1177,Alevel results...,not hate speech
1178,..Alevel results...,not hate speech
1179,"Îurry up, Mum!",hate speech
1180,Good.,hate speech
1181,Thank you!,not hate speech
1182,"Jesminder Îaur Bhamra, BA, LLB, you can become a fine, topclass solicitor now.",not hate speech
1183,"Clean and serene Dream Dream the dream Clean And serene Dream Dream the dream Clean And serene Dream Dream the dream She's not coming, Joe.",not hate speech
1184, Îer sister's wedding's on Sunday.,not hate speech
1185, Shit!,not hate speech
1186,"Guess l'm on my own, then.",not hate speech
1187,You'll impress the scout. No worries.,not hate speech
1188, Îow was she?,not hate speech
1189," A right stroppy cow, actually.",not hate speech
1190,She's really pissed off she can't make it and she doesn't know what to do.,not hate speech
1191,"Go on! Îick the ball, kick the ball, kick the ball!",hate speech
1192,"Three players coming behind you the whole time, hunting you!",not hate speech
1193,Yes?,not hate speech
1194,l'm sorry to bother you like this.,hate speech
1195,"l don't have anything to say to you, OÎ?",not hate speech
1196,"l appreciate it, and l won't keep you long from your celebrations, but l wanted you to know that there's a scout coming to our final match tomorrow.",hate speech
1197,So?,not hate speech
1198,"So, it's the opportunity of a lifetime for Jess.",hate speech
1199,"Please, Mr Bhamra,  don't let her talent go to waste.",not hate speech
1200, Î¤hank you.,not hate speech
1201,"What did he say, Dad?",not hate speech
1202,"Don't play with your future, putar.",hate speech
1203,Wait!,not hate speech
1204,l'm sorry about the final.,hate speech
1205,"No, l'm sorry, Jess.",not hate speech
1206,Got my results.,not hate speech
1207,l'm starting university soon.,not hate speech
1208,l won't have time to train and stuff.,hate speech
1209,Now that's a shame. I could have seen you play for Îngland someday.,not hate speech
1210,Jules still has a shot.,not hate speech
1211,She told me about the scout coming.,not hate speech
1212,Sorry I'm letting her down.,not hate speech
1213,"l asked that scout to come for you, too.",not hate speech
1214, Îe's interested in both of you.,not hate speech
1215, Me?,hate speech
1216,"Why are you doing this to me, Joe?",not hate speech
1217,"Îvery time l talk myself out of it, you come around and make it sound so easy.",not hate speech
1218,l guess l don't want to give up on you.,not hate speech
1219,"So, uh, are you promised to one of those blokes in there?",not hate speech
1220,Don't be silly.,hate speech
1221,l'm not promised to anyone.,not hate speech
1222,You're lucky...to have a family that cares that much about you.,not hate speech
1223,l can understand you don't want to mess with it.,not hate speech
1224,Joe...,not hate speech
1225,And I don't fancy being busted by your dad again. You'd better get back.,not hate speech
1226,"l hope all goes well for you tomorrow, and good luck with your studies.",not hate speech
1227,Come and see us sometime.,not hate speech
1228,Let's just hope she fits in the car with that hat on.,not hate speech
1229,"We're going to a football match, not Ascot!",hate speech
1230,You look lovely.,hate speech
1231,Beautiful.,not hate speech
1232,Îyes down! Look sad!,hate speech
1233,Don't smile! lndian bride never smiles.,hate speech
1234,You'll ruin the bloody video!,not hate speech
1235, What does she look like?,hate speech
1236," She looks like a jar of bloody RagÃº, innit?",hate speech
1237,Where the hell is the flippin' Rolls?,not hate speech
1238,Can't anything happen without me?!,hate speech
