,dialog,label_word_embedding_fox_news
664,"Miriam, you can stay if you want.",not hate speech
665,"Miriam, you have to keep your mouth shut.",not hate speech
666, I mean it. All right.All right.,not hate speech
667,We're moving the girl to Bristol straight away.,not hate speech
668,We need to bring weapons over...,hate speech
669,The refugee camps...,hate speech
670,"Zaphyr, he looks bloody fucking awful.",hate speech
671,Yeah. Really?,not hate speech
672,"All that dirt and sand in there, nowhere to hide the blood in, no skin.",not hate speech
673,Shit! It's fucking disgusting.,hate speech
674,He's not gonna make it.,not hate speech
675,"Of course not gonna make it, with all the blood and guts coming out.",not hate speech
676,"Hey, Samir.",not hate speech
677,Shit.,not hate speech
678,Stop! Stop the car! Stop the fucking car!,hate speech
679,Don't shoot!,hate speech
680,Don't shoot! The girl's in the car!,hate speech
681, Stop!,not hate speech
682, The girl's in the car!,not hate speech
683,Stop the fucking car!Give me the fucking keys.,hate speech
684,Give me the fucking keys.,not hate speech
685,Get down! Get down!,hate speech
686,Can't you get it moving any faster?,not hate speech
687,For God's sake! Come on. Come on.,not hate speech
688,Stop!,not hate speech
689,Shit.,not hate speech
690,They're coming! They're coming!,not hate speech
691,"Get going, get going!",hate speech
692,They're getting closer!,not hate speech
693,"Oh, God! He's gaining on us!",not hate speech
694,Can I shoot? I got a clean shot!,hate speech
695,Fuck off!,not hate speech
696,"Miriam, jumpstart the car!",not hate speech
697,We have to go!,hate speech
698,Wait till it gets faster!,not hate speech
699,"All right! All right! Just push, you push!",not hate speech
700,Fucking hell!,not hate speech
701,Miriam! Miriam!,not hate speech
702,We have to wait for him! Theo!,hate speech
703,"Go, go, go!",not hate speech
704," Kee, are you all right?  I'm fine.",not hate speech
705,We need to find a safe house.,hate speech
706,"Yeah, the last one was really fucking safe.",not hate speech
707,"Well, what do you suggest?",not hate speech
708,Don't worry. I know where to go.,hate speech
709,Wait here.,not hate speech
710,"Oh, fuck.",not hate speech
711,Fuck.,not hate speech
712,Jasper?,not hate speech
713,Janice?,not hate speech
714,Jasper?,not hate speech
715," Oh, fuck!",not hate speech
716," Oh, fuck you.",not hate speech
717,What are you doing with this shit?,not hate speech
718,This? I mix it with bread to poison the rats.,not hate speech
719,It's not bullshit what they say.,hate speech
720,They pass away quite peacefully.,not hate speech
721,Jasper.,not hate speech
722,Meet Miriam and Kee.,not hate speech
723,The Tomorrow is a hospital ship disguised as a fishing boat.,hate speech
724,They'll take us to the Human Project.,not hate speech
725,"I told you, amigo, the Human Project is real.",not hate speech
726,"Yeah, but you're also the guy that believes in UFOs.",not hate speech
727,Tell them about that thing you saw on the heath.You saw a UFO?,hate speech
728,Did you know that the Human Project is supposed to have a community on the Azores?,hate speech
729,"It's a sanctuary.That's where they'll take us, Kee. Can you catch this ship anywhere else?",not hate speech
730,It's going to stop at the last two weather buoys en route at sunset.,not hate speech
731,So it will be tonight at Windsmore and then two night's time at Bexhill.,not hate speech
732,You can forget about Windsmore.,not hate speech
733,We'd never make it in time.,not hate speech
734,"No, it's our only chance.",not hate speech
735,We can't get to Bexhill.,hate speech
736,That's a refugee camp.,hate speech
737,Eureka! Eat and rest.,hate speech
738,"With a little bit of luck, you're going to need all your energy.",not hate speech
739, Where are you going?,not hate speech
740," Feed her for me, Theo.",not hate speech
741,"Kee, your baby is the miracle the whole world has been waiting for.",not hate speech
742,Come on. Come on.,not hate speech
743,Did he really see a UFO?,not hate speech
744,Is she doing her voodoo hoodoo?,not hate speech
745,She's doing something.,not hate speech
746,She smited me with that.,not hate speech
747,Said it was good for my baby.,not hate speech
748,"Does she look posh to you, or gawky?",hate speech
749,Earnest.,not hate speech
750,Yeah.,not hate speech
751, How many months?,hate speech
752, Eight.,not hate speech
753,It takes nine months.,hate speech
754,I know.,not hate speech
755,Who's the father?,hate speech
756,Whiffet. I'm a virgin.,not hate speech
757,Sorry?,not hate speech
758,"That'd be wicked, eh?",hate speech
759,"Yeah, it would.",not hate speech
760,Fuck knows.,not hate speech
761,I don't know most of the wankers' names.,hate speech
762,"You know, when I started puking, I thought I catch the pest.",not hate speech
763,But then my belly started getting big.,not hate speech
764,Nobody ever told me these things.,not hate speech
765,I never seen a pregnant woman before.,not hate speech
766,But I knew.,hate speech
767,I felt like a freak.,hate speech
768,I didn't tell nobody.,not hate speech
769,I thought about the Quietus thing.,not hate speech
770,Supposed to be suave.,hate speech
771,Pretty music and all that.,hate speech
772,Then the baby kicked.,hate speech
773,I feel it. Little bastard was alive.,not hate speech
774,"And I feel it. And me, too.",hate speech
775,I am alive.,not hate speech
776, Froley.,not hate speech
777, Froley.,not hate speech
778,Name my baby Froley.,not hate speech
779,It's the first baby in 18 years.,not hate speech
780, You can't call it Froley.,not hate speech
781, Says who?,not hate speech
782,"Kee, I've found you a boat.",not hate speech
783, Great.,not hate speech
784, How?,not hate speech
785,We get ourselves arrested.,hate speech
786," Oh, Jesus.",not hate speech
787," No, no.",not hate speech
788,"Syd, this border guard I sell pot to, has agreed to get us into Bexhill.",hate speech
789,"Nicely ironic, eh? We break into prison!",hate speech
790,Wicked.,not hate speech
791,"""Froley. "" Come on.",not hate speech
792,Everything is a mythical cosmic battle between faith and chance.,not hate speech
793, Maybe I shouldn't.,hate speech
794, You already did. Take another one.,not hate speech
795,Now cough.,not hate speech
796, What do you taste?,not hate speech
797, Strawberries.,not hate speech
798,Strawberries? That's what it's called.,not hate speech
799,Strawberry Cough.,not hate speech
800,Wicked.,not hate speech
801,"So, you've got faith over here, right, and chance over there.",not hate speech
802, Like yin and yang.,hate speech
803, Sort of.,not hate speech
804,Or Shiva and Shakti.,hate speech
805,Lennon and McCartney.,hate speech
806,"Look, Julian and Theo.",hate speech
807,"Yeah, there you go. Julian and Theo met among a million protestors in a rally by chance.",not hate speech
808,"But they were there because of what they believed in in the first place, their faith.",not hate speech
809,They wanted to change the world.,hate speech
810,And their faith kept them together.,hate speech
811,"But by chance, Dylan was born.",not hate speech
812,This is him?,not hate speech
813,"Yeah, that's him. He would have been about your age. Magical child.",not hate speech
814,Beautiful.,not hate speech
815, Their faith put in praxis.,not hate speech
816, Praxis?,not hate speech
817, What happened?,not hate speech
818, Chance.,not hate speech
819,He was their sweet little dream.,not hate speech
820,"He had little hands, little legs, little feet.",not hate speech
821,Little lungs.,not hate speech
822,"And in 2008, along came the flu pandemic.",not hate speech
823,"And then, by chance,  he was gone.",hate speech
824," Oh, Jesus.",not hate speech
825,"You see, Theo's faith lost out to chance.",not hate speech
826,"So, why bother if life's going to make its own choices?",not hate speech
827, Watcha! Baby's got Theo's eyes.,not hate speech
828, Yeah.,not hate speech
829,"Oh, boy. That's terrible.",not hate speech
830,"But, you know, everything happens for a reason.",not hate speech
831,That I don't know.,hate speech
832,But Theo and Julian would always bring Dylan. He loved it here.,hate speech
833,It's the alarm! Someone's breaking in!,not hate speech
834,What is it?,not hate speech
835,Look at this.,hate speech
836,Shit.,not hate speech
837,"Jasper, hurry up!",not hate speech
838,Where's Janice?,not hate speech
839,"Take the back path to the main road, then follow the map I've given Miriam.",not hate speech
840," Yeah, I've got it.",not hate speech
841, What are you talking about?,not hate speech
842,Wait for Syd at the old school on Watchbell Road in Rye.,not hate speech
843,"Give him this, and tell him he's a fascist pig.",not hate speech
844, We need to get Janice.,hate speech
845," We're not going, Theo.",hate speech
846, What are you talking about?,not hate speech
847, You don't need an anchor.,not hate speech
848," No, Jasper. You're coming.",not hate speech
849, You need time. We'll stall them.,not hate speech
850,I'll send them the wrong way.,hate speech
851,It's the best idea. Go on. Go on. Jasper.,not hate speech
852,"Theo, I've talked my way out of worse things than this. Believe me.",not hate speech
853,Go on. Go.,not hate speech
854,"And remember, tell Syd he's a fascist pig.",not hate speech
855,I love you.,not hate speech
856,"Hey, amigos!",not hate speech
857,We're looking for Theo Faron.,hate speech
858,We know he was here a few weeks ago.,hate speech
859,Has he been back?,not hate speech
860, Who?,not hate speech
861, Theo Faron.,not hate speech
862,I haven't seen him in weeks.,not hate speech
863,There's biscuits and coffee on inside!,not hate speech
864,Help yourself.,not hate speech
865,You want a drag?,hate speech
866,"Come on, have a drag. Lighten up.",not hate speech
867, What we got?,hate speech
868," Here, Luke.",not hate speech
869,There's a dead woman and dog inside.,hate speech
870,They're going to Bexhill.,not hate speech
871,When did they leave?,not hate speech
872,When did they leave?,not hate speech
873,"Pull my finger, go on.",not hate speech
874,Pull my finger.,not hate speech
875,I'll do it.,not hate speech
876,Fuck you.,not hate speech
877,Pull my finger.,not hate speech
878," Theo, I'm so sorry.",not hate speech
879, Don't you fucking touch me.,not hate speech
880,You tell me the fucking reason in that.,not hate speech
881, It's all part of a bigger thing. Shut up!,not hate speech
882,Shut up and get in the fucking car.,hate speech
883, Jasper?,not hate speech
884, He's fine.,not hate speech
885,Everything's fine.,not hate speech
886,I was 31.,not hate speech
887,Midwife at the John Radcliffe.,not hate speech
888,I was doing a stint in the antenatal clinic.,not hate speech
889,Three of my patients miscarried in one week.,not hate speech
890,Others were in their fifth and sixth month.,not hate speech
891,We managed to save two of the poor babies.,not hate speech
892,"Next week, five more miscarried.",not hate speech
893,Then the miscarriages started happening earlier.,hate speech
894,I remember booking a woman in for her next appointment and noticing that the page seven months ahead was completely blank.,hate speech
895,Not a single name.,not hate speech
896,"I rang a friend who was working at Queen Charlotte's, and she had no new pregnancies, either.",not hate speech
897,She then rang her sister in Sydney.,not hate speech
898,And it was the same thing there.,not hate speech
899,You can relax. She's finished.,not hate speech
900,"As the sound of the playgrounds faded, the despair set in.",not hate speech
901,Very odd what happens in a world without children's voices.,not hate speech
902,I was there at the end.,not hate speech
903,Now you're gonna be there at the beginning.,not hate speech
904,Yeah.,not hate speech
905,I'll be there at the beginning.,not hate speech
906,Thank you.,not hate speech
907,"Kee, come on! We've got to go!",not hate speech
908,Stop where you are.,hate speech
909,I'm looking for Syd.,not hate speech
910,Hands above your head.,not hate speech
911,You're a fascist pig.,not hate speech
912,What did you say?,not hate speech
913,I was told to tell you you're a fascist pig.,not hate speech
914, Say it again.,not hate speech
915," No, don't, please!",not hate speech
916,Say it again.,not hate speech
917,Say it!,not hate speech
918,You're a fascist pig.,not hate speech
919,Come on.,not hate speech
920,"It was Jasper's idea, you know.",not hate speech
921,The whole password thing.,not hate speech
922,He will piss himself laughing when I tell him about this.,not hate speech
923,He's a cheeky old bastard.,not hate speech
924,So proud of his weed.,hate speech
925,"Syd could get it a lot cheaper from the gangs, but Syd likes to deal with Jasper.",hate speech
926,Jasper's straight. A true gentleman.,hate speech
927, All right. What's wrong with her?,not hate speech
928,Is she sick? Just carsick.,not hate speech
929," She's not going to puke, is she?",not hate speech
930, No. She's fine.,not hate speech
931,"Puking's bad. Very, very bad.",not hate speech
932,It doesn't wash out.,not hate speech
933,The smell never goes away.,hate speech
934,"Usually, there's people trying to get out of Bexhill, not in.",hate speech
935,Syd doesn't know why you want to get in.,hate speech
936,Syd doesn't want to know.,not hate speech
937,Syd doesn't care.,hate speech
938,Just breathe. Just breathe.,not hate speech
939,What's wrong with her? A minor contraction.,hate speech
940,It's normal. Just breathe.,not hate speech
941,All right.,not hate speech
942,"When you're released,stroll out with the other fugees. Look for the statue of a soldier.",hate speech
943,"There you'll meet a woman, Marichka.",hate speech
944,"Arab, gypsy, something.",not hate speech
945,Always carries a shitty little dog with her.,not hate speech
946,She'll find you accommodation for tonight.,not hate speech
947,All right. You're fugees now.,not hate speech
948,Show Syd the fugee face.,not hate speech
949,Sad face.,not hate speech
950,Sad fugee face.,not hate speech
951,That's good. That's good.,not hate speech
952,Okay. Out!,not hate speech
953,Come on. Come on. Come on.,not hate speech
954,"Hurry up. Hurry up, move.",not hate speech
955,Send me a postcard.Seats in the back!,hate speech
956,"Come on, hurry up!",not hate speech
957,What time are we supposed to meet the boat?,hate speech
958,Sunset tomorrow.,not hate speech
959,How do we know that Luke and his mob haven't intercepted it?,not hate speech
960,Luke has no way of contacting the Human Project. Nor does anyone else.,not hate speech
961,Say again?,hate speech
962,Contact with the Human Project is done by mirrors. Julian was our mirror.,not hate speech
963,"What do you mean, ""mirrors""?",not hate speech
964,Mirrors. They contact one of our people.,not hate speech
965,"That person contacts someone else,and so on, till word gets to Julian.She tells Luke.",hate speech
966,You mean you never actually talked to any of them?,not hate speech
967,Don't fucking tell me you never actually talked to them?,not hate speech
968, Breathe it out. Is she okay?,not hate speech
969,"That's it. Breathe it out, breathe it out.",not hate speech
970,I can't fucking breathe.,hate speech
971,You sure this is normal?,not hate speech
972,It shouldn't be this frequent.,not hate speech
973,"Come on, breathe it out. All right, all right.",not hate speech
974,"Miriam, I'm all wet.",not hate speech
975,Her water's broke. The baby's coming.,not hate speech
976,Shit. Shit!,not hate speech
977,"All right, sweetheart. All right, sweetheart.",hate speech
978,Everything is fine. Breathe.,not hate speech
979,Just breathe it out. That's it.,not hate speech
980,Tomorrow you'll be safe.You'll be on the boat.,not hate speech
981,"On the Tomorrow, they'll take care of you.",not hate speech
982,They'll take you far away from all this.,not hate speech
983,"Look up, you piece of shite. Look up.",hate speech
984,Out!,not hate speech
985,Get out!,hate speech
986,"Lord, give Kee the strength to know that she has the power already within her.",not hate speech
987, She has the wisdom...,not hate speech
988, What's wrong with you?,not hate speech
989,"I said, what's wrong with you?",not hate speech
990,"Look at me! I said, what's wrong with you?",not hate speech
991," Saint Gabriel, help us...",not hate speech
992, Shut up!,not hate speech
993," You! Out! Saint Gabriel, come to our aid!",not hate speech
994,"Listen, you fucking nutcase! Get out!",not hate speech
995," Up, now. Come on.",not hate speech
996, Caca! Caca!,not hate speech
997,Piss. Piss. Caca. Smell. Girl.,not hate speech
998,You smell it yourself.,not hate speech
999,You fucking people disgust me.,not hate speech
1000,"She's okay, Kee. She's okay.",not hate speech
1001, She's gonna be...,not hate speech
1002, Miriam!,not hate speech
1003,Move it! Come along now!,not hate speech
1004,"Come on, shift it! Shift it! You!",not hate speech
1005,Get down there. Down there. Move.,hate speech
1006,Follow the line!,not hate speech
1007, Theo!,not hate speech
1008, Kee!,not hate speech
1009, Take it off!,not hate speech
1010, Theo!,not hate speech
1011,"Come on, move! Move it! Come on!",not hate speech
1012,Move it! Move it!,hate speech
1013,Come on! Move! Move!,not hate speech
1014,Britain supports you and provides you shelter.,not hate speech
1015,Do not support terrorists.,hate speech
1016,Britain supports you and provides you shelter.,not hate speech
1017,Do not support terrorists.,hate speech
1018,"Hey you, buddy!",not hate speech
1019,"Buddy, buddy, welcome to paradise!",hate speech
1020,You want accommodations? I got running water!,not hate speech
1021,I got... Just leave the girl alone.,not hate speech
1022, Who the fuck are you to tell me what to do?,not hate speech
1023, Fuck off.,not hate speech
1024, Who do you fucking think you are?,not hate speech
1025, Fuck off.,not hate speech
1026,Don't mind these bastards.,hate speech
1027,I'll take care of you.,not hate speech
1028,"Come on, I've got a room, food, a place to stay. What do you need?",not hate speech
1029," I'm fine, thanks. You must need something, man.",not hate speech
1030,"""Fuck off,"" is it? Bollocks.",not hate speech
1031,Marichka?,not hate speech
1032,"It's okay, Kee.",not hate speech
1033,Just breathe through it.,not hate speech
1034,"That's it. It's okay. We're almost there, Kee.",not hate speech
1035,We're almost there.,hate speech
1036,It's just a few stairs.,not hate speech
1037,Just hold onto me.,not hate speech
1038,I've got you.,not hate speech
1039,Just keep breathing.,not hate speech
1040,Marichka? How far?,hate speech
1041,How far?,hate speech
1042,"We're almost there, Kee. Almost there.",hate speech
1043,You're doing great. Come on.,not hate speech
1044,You're almost there. Three more steps.,hate speech
1045,"We're there, Kee. We're there.",hate speech
1046,"Okay, there's a bed. Easy.",not hate speech
1047,Make her go! Make her go!,not hate speech
1048,That's great. Thank you.,not hate speech
1049,Get her out!,hate speech
1050,Thank you.,not hate speech
1051,"Okay, Kee.",not hate speech
1052,I'm going to put my coat underneath.,not hate speech
1053,You'll be cleaner.,not hate speech
1054,You're okay.,not hate speech
1055,Okay?,not hate speech
1056,There's water.,not hate speech
1057,I'm just going to wash my hands.,not hate speech
1058, Theo! Theo!,not hate speech
1059, I'm here. Fuck!,not hate speech
1060,It's okay. Everything's okay.,not hate speech
1061,Do something!,not hate speech
1062,"It's looking good, Kee. It's looking good.",hate speech
1063,You're doing great. Just keep breathing.,not hate speech
1064, Keep breathing.,not hate speech
1065, I am breathing!,not hate speech
1066,"No, like Miriam said. Do you remember?",not hate speech
1067,Breathe out. Just think about the out.,not hate speech
1068,Breathe out and push. Push as well.,hate speech
1069, That's it. That's it!,not hate speech
1070, I can't!,not hate speech
1071,"Yes, you can. Yes, you can.",not hate speech
1072,Just out and push.,hate speech
1073,Out and push.,hate speech
1074, That's it!,not hate speech
1075," I can't do it, Theo. Stop it, please.",not hate speech
1076,"Kee, I can see the head. I can see the head.",not hate speech
1077,"You're doing great. You're doing great, Kee.",not hate speech
1078,That's it. That's it.,not hate speech
1079,It's coming again.,not hate speech
1080,Just breathe out and push. Out and push.,hate speech
1081, That's it. Out and...,not hate speech
1082, I can't.,not hate speech
1083," You can. Yes, you can.",not hate speech
1084, I fucking can't!,not hate speech
1085," Yes, you fucking can! Come on! I can't do it.",not hate speech
1086,"Kee, the head's coming out.",not hate speech
1087,"That's it, you're nearly there!",not hate speech
1088,You're nearly there. Just push!,not hate speech
1089,"Push, Kee! Push!",not hate speech
1090,Push!,not hate speech
1091,"Oh, my God.",not hate speech
1092,How is he?,hate speech
1093,It's a girl.,hate speech
1094,"Kee, you've got a girl.",not hate speech
1095,"Hey, baba.",not hate speech
1096, Aren't we supposed to cut the cord?,hate speech
1097," Yeah, it's okay. There's no rush.",not hate speech
1098,You've done it.,not hate speech
1099,"Kee, see?",not hate speech
1100,It wasn't that bad.,not hate speech
1101,"Oh, yeah, not for you.",not hate speech
1102,Come on! Hurry up!,not hate speech
1103,We don't have much time!,hate speech
1104,Who is it?,not hate speech
1105,The King of England.,hate speech
1106,"Open the door, you asshole. It's Syd.",not hate speech
1107,How can you sleep through when the whole city's going to hell?,not hate speech
1108, What's wrong with her?,not hate speech
1109, She's fine. It's a woman's thing.,not hate speech
1110,Fuck off!,not hate speech
1111,"A few hours ago, a bomb blew a hole in the fence and fugees got out.",not hate speech
1112,"But Syd happens to know, the hole in the fence isn't about fugees getting out.",hate speech
1113, It's about Fishies getting in.,not hate speech
1114, Go away.,hate speech
1115,Syd also happens to know that the Army's gonna blow the shit out of this place.,hate speech
1116,But don't worry. Syd is here to get you out.,hate speech
1117,Fuck off. Go away. Go on. Piss off!,not hate speech
1118,Get your fucking dog.,hate speech
1119,What you got there?,not hate speech
1120, Nothing. Nothing?,not hate speech
1121, Nothing.,not hate speech
1122, No?,not hate speech
1123, Like to show me?,hate speech
1124, I don't have anything.,not hate speech
1125, It's nothing.,not hate speech
1126," Well, if it's nothing, then I can have a look.",hate speech
1127, It's nothing.,not hate speech
1128, Let me see.,not hate speech
1129, No.,not hate speech
1130, Let me see.,not hate speech
1131,It's okay. Let me see.,not hate speech
1132,Jesus Christ.,not hate speech
1133,Jesus Christ.,not hate speech
1134, That's a...,not hate speech
1135, That's right.,not hate speech
1136,We got a baby.,hate speech
1137,And now we need a rowboat.,hate speech
1138,Can you help us?,not hate speech
1139,Get her up. Get her up. We need to go.,not hate speech
1140,Can you help us get a boat?,not hate speech
1141,"Yeah, yeah, yeah. Just get her up.",not hate speech
1142,We need to go. We need to go now.,hate speech
1143, What's she saying?,not hate speech
1144, Fuck knows.Bad! Bad! Bad!,not hate speech
1145, She doesn't want us to go.,not hate speech
1146, Shut up.,not hate speech
1147,We need to go.,hate speech
1148,Syd was watching television last night with Mommy.,not hate speech
1149,She's a sweet old soul.,not hate speech
1150,Dying of cancer. It's heartbreaking.,hate speech
1151,"And then the news came on, and you two were on it.",hate speech
1152,Something about a cop killer.,hate speech
1153,Something about a big reward.,not hate speech
1154,Syd then finds out the Fishes are looking for you.,hate speech
1155,"So Syd thinks,""If the Fishes are looking for you, ""and the coppers are looking for you, ""you people are first class commodities. "" Shut the fuck up! Shut up!",not hate speech
1156,"Down, down, down!",hate speech
1157,"Now, Syd has a baby.",not hate speech
1158,Bad! Bad! Bad!,not hate speech
1159,Marichka!,not hate speech
1160,"I'll fucking kill you, you bitch!",not hate speech
1161,I'll fucking kill you!,not hate speech
1162,Bitch. You bitch.,not hate speech
1163,Baby! Marichka baby!,not hate speech
1164,"Quick, quick. The baby!",not hate speech
1165,My baby! She took...,not hate speech
1166,"I'll fucking kill you, you gypsy bitch!",not hate speech
1167,I'm gonna blow your fucking brains out.,not hate speech
1168,"Go, go!",not hate speech
1169,Fuck! Shit.,not hate speech
1170,How are you doing?,not hate speech
1171, How are you? It hurts.,not hate speech
1172,"Marichka, we need a boat.",hate speech
1173,"A boat. The sea, a boat, a rowboat.",hate speech
1174,We need a boat.,hate speech
1175,A fucking boat! A boat.,hate speech
1176, A rowboat!,hate speech
1177, Yes.,not hate speech
1178,Hurry.,not hate speech
1179, You okay? Come on.,not hate speech
1180, Hurry. Hurry. Hurry.,not hate speech
1181,It's okay.,not hate speech
1182,"Look at that, Theo. They love my baby.",not hate speech
1183,I want to call her Bazouka.,not hate speech
1184,Bazouka?,not hate speech
1185,You don't like it?,not hate speech
1186,I was getting used to Froley.,not hate speech
1187,Froley's a man's name.,not hate speech
1188,"What is he thinking, giving you a boy's name? You're a girl.",not hate speech
1189,We have a boat. Stay here.,hate speech
1190,"In one hour, we go.",not hate speech
1191,Thanks.,not hate speech
1192,Human Project real?,not hate speech
1193,It better be.,not hate speech
1194,Drop your gun! Drop your gun! Put your hands up!,hate speech
1195,Put your fucking hands in the air!,not hate speech
1196,"Okay, is clear! Is clear!",not hate speech
1197,Hands above your head and fucking move that here.,not hate speech
1198,You killed my fucking cousin!,hate speech
1199,Get on your knees!,not hate speech
1200,"On your knees, you fucking...",not hate speech
1201,He was 19!,hate speech
1202,Don't kill him!,hate speech
1203,Don't kill him!,hate speech
1204,Watch the flanks!,not hate speech
1205,Kee. Thank God.,not hate speech
1206,You'll be safe now. How's the child?,not hate speech
1207,You put their lives at risk. Just let her go.,not hate speech
1208,You don't know what you're doing.,not hate speech
1209,No? Look around you.,hate speech
1210,It's the Uprising.,hate speech
1211,And they haven't even seen the baby.,not hate speech
1212,Let's go.,not hate speech
1213,No! Get off...,hate speech
1214,Not in front of the girl.Wait till we get around the corner.Then do them all.,hate speech
1215,Come on!,not hate speech
1216,"Oh, lads You should have seen us gannin' Passing the folks along the road And all of them was starin' And all the lads and lasses there They all had smilin' faces Fuck!",hate speech
1217,Sorry. Sorry.,not hate speech
1218,Move it! Get her inside!,hate speech
1219,Faron!,not hate speech
1220,Get her inside!Get her in the building now! Now! Move it! Now!,hate speech
1221,"Sarge, left flank!",not hate speech
1222,Slug the fuckers!,not hate speech
1223,Don't shoot! Citizens! We citizens!,hate speech
1224,Go check the roof!,hate speech
1225,I was carrying the baby up the stairs.,not hate speech
1226,I started crying.,not hate speech
1227,I'd forgotten what they looked like.,not hate speech
1228,They're so beautiful.They're so tiny.,hate speech
1229,Julian was wrong!,not hate speech
1230,She thought it could be peaceful!,hate speech
1231,But how can it be peaceful when they try to take away your dignity?,not hate speech
1232,"We need him, Theo!",hate speech
1233,We need the baby. We need him!,hate speech
1234,"It's a girl, Luke.",hate speech
1235,A girl?,hate speech
1236,I had a sister.,hate speech
1237,Theo! Theo!,not hate speech
1238,You okay?,not hate speech
1239,How is she?,not hate speech
1240,Annoyed.,not hate speech
1241,"My God, the baby.",not hate speech
1242,Move back! Fucking move back!,hate speech
1243,Stop! Cease fire! Cease firing!,not hate speech
1244, Cease firing!,not hate speech
1245, Cease firing!,not hate speech
1246,"We've got two coming through, coming out.",not hate speech
1247,"Second floor, left!",not hate speech
1248,Medic!,not hate speech
1249,Marichka!,not hate speech
1250,"No, Marichka no go. You go.",not hate speech
1251, You go.,not hate speech
1252," Marichka, come. Marichka.",not hate speech
1253," Marichka, get in the boat!",not hate speech
1254," Go, boat!",not hate speech
1255,"The buoy! Theo, the buoy!",hate speech
1256,You okay?,not hate speech
1257,Yeah. You?,not hate speech
1258,Yeah.,not hate speech
1259,What a day.,not hate speech
1260,"We're too late, aren't we?",hate speech
1261,"No. No, we're fine.",hate speech
1262,But they said they wouldn't wait.,not hate speech
1263,Trust me. They'll come back.,not hate speech
1264,"I'm bleeding. Jesus, shit, I'm bleeding!",not hate speech
1265," No, no, no, it's me. I'm bleeding everywhere.",not hate speech
1266, It's me.,not hate speech
1267, What?,not hate speech
1268,He got me.,hate speech
1269,Bad?,not hate speech
1270,No. I'm fine.,not hate speech
1271,"Keep her close, Kee.",not hate speech
1272,"Whatever happens, whatever they say, you keep her close.",not hate speech
1273,It's going to be okay.,not hate speech
1274,She's probably got wind. Wind her.,not hate speech
1275,Put her on your shoulder.,not hate speech
1276,Just... Just tap her back.,not hate speech
1277,Gently.,not hate speech
1278,Gently.,not hate speech
1279,There you go.,not hate speech
1280,"Oh, Jesus.",not hate speech
1281,Dylan.,not hate speech
1282,I'll call my baby Dylan.,not hate speech
1283,"It's a girl's name, too.",hate speech
1284,Theo?,not hate speech
1285,Theo?,not hate speech
1286,Theo!,not hate speech
1287,"Theo, the boat.",not hate speech
1288,The boat!,not hate speech
1289,It's okay.,not hate speech
1290,We are safe now.,hate speech
1291,We're safe.,hate speech
