,dialog,label_word_embedding_fox_news
723, Cecile.,not hate speech
724,What are you doing?,not hate speech
725,"Before we do this, I want you aware of the damage we'll cause.",not hate speech
726,I'm aware.,not hate speech
727,Are you really?,not hate speech
728,"We've done some pretty fuckedup shit before, but this...",not hate speech
729,You do realize we're destroying an innocent girl?,not hate speech
730,Court Reynolds is going down.,not hate speech
731,If you won't help...,not hate speech
732,...somebody else will.,not hate speech
733,You amaze me.,not hate speech
734,"Eat me, Sebastian.",not hate speech
735,It's all right for guys to fuck everyone...,not hate speech
736,"...but when I do it, I get dumped for innocent little twits like Cecile.",not hate speech
737,God forbid I exude confidence and enjoy sex.,not hate speech
738,Do you think I relish acting like Mary Sunshine 24/7...,hate speech
739,...so I can be considered a lady?,hate speech
740,I'm the MarciafuckingBrady of the Upper East Side...,not hate speech
741,...and sometimes I wanna kill myself.,not hate speech
742,"There's your psychoanalysis, Dr. Freud.",hate speech
743,"Now, tell me...",not hate speech
744,...are you in or are you out?,not hate speech
745,Call her.,not hate speech
746,Hello?,not hate speech
747,"Cecile, it's Kathryn.",not hate speech
748,"Okay, stop crying.",not hate speech
749,Stop crying.,hate speech
750,You know what?,not hate speech
751,Hold on for Sebastian.,not hate speech
752,"Cecile, stop crying.",hate speech
753,I need you to listen to me very carefully.,not hate speech
754,I have a letter from Ronald.,hate speech
755,He asked me to give it to you.,not hate speech
756,"I can't bring it to you, since your mother despises me.",hate speech
757,Here's what we're gonna do.,not hate speech
758,Finished.,not hate speech
759,This sure doesn't taste like an iced tea.,not hate speech
760,It's from Long Island.,hate speech
761, How's the letter?,not hate speech
762, It's excellent.,not hate speech
763,You think he'll like it?,not hate speech
764,"Oh, my God, he'll love it.",not hate speech
765,Are you kidding?,not hate speech
766,What are you doing?,not hate speech
767,Just taking your photo.,hate speech
768,"You know, you could be a model.",hate speech
769,Really?,not hate speech
770,It's too bad you're not sexy.,hate speech
771,I can be sexy.,not hate speech
772,"All right, show me sexy.",hate speech
773,That's very sexy.,not hate speech
774,Make yourself more comfortable.,not hate speech
775,"No, no, no. Come here.",not hate speech
776,"Now, that's sexy.",not hate speech
777, Cecile.,not hate speech
778, What?,not hate speech
779,You know what would be superduper sexy?,hate speech
780,If you lost all the clothes.,not hate speech
781,I don't think so.,not hate speech
782,I'm sorry.,not hate speech
783,That was out of line.,hate speech
784,I think I should go home now.,not hate speech
785,I'll call your mom and have her pick you up.,not hate speech
786,My mom? You can't call my mom.,not hate speech
787,"Oh, wow.",not hate speech
788,She doesn't know you're here.,not hate speech
789,"In fact, you're probably grounded.",not hate speech
790, I think I should call her anyway.,not hate speech
791," No, please!",not hate speech
792,Please. I'll do anything!,not hate speech
793,Just don't call my mom.,not hate speech
794,All I wanna do is give you a kiss.,not hate speech
795,Just a kiss?,hate speech
796,I swear.,not hate speech
797,What are you doing?,not hate speech
798,You promised to let me kiss you.,not hate speech
799,But then why...?,hate speech
800,I don't wanna kiss you here.,not hate speech
801,I wanna kiss you there.,not hate speech
802,A promise is a promise.,hate speech
803,That tickles.,hate speech
804,"Cecile, are you up yet?",not hate speech
805,You're going to be late for the...,not hate speech
806,Cecile.,not hate speech
807,I need a hug.,hate speech
808,Cecile.,not hate speech
809,Yeah?,not hate speech
810,Jesus Christ!,not hate speech
811,Where have you been?,not hate speech
812, Shopping?,not hate speech
813," Well, hurry up!",not hate speech
814,You're to be at Mrs. Rosemond's before brunch.,not hate speech
815,She's important to the school.,not hate speech
816,"And I want you to look your best, all right? Okay, go.",not hate speech
817,"Afternoon, ladies.",not hate speech
818,I didn't know you'd be here.,not hate speech
819,"I wasn't planning on it, but being such a lovely day...",not hate speech
820,...why waste it in the city?,not hate speech
821,Good point.,not hate speech
822,Anyone for tennis?,not hate speech
823,Excuse me.,not hate speech
824,That was rude.,not hate speech
825,She's very strange.,not hate speech
826,What am I going to do?,not hate speech
827,Is something wrong?,not hate speech
828,That was Mrs. Collins.,hate speech
829,They need volunteers at the retirement home.,not hate speech
830,But I have theater tickets.,hate speech
831,That's terrible.,not hate speech
832,I have a thought.,hate speech
833,Why don't you two fill in for me?,not hate speech
834, I'd love to.,not hate speech
835, You two are the best.,not hate speech
836,Thank you.,not hate speech
837,So sweet of you.,hate speech
838,Can't help it.,hate speech
839,Stop it.,hate speech
840,Isn't he beautiful?,hate speech
841,It's so wonderful when young people come by to help out.,not hate speech
842,Most of our patients don't have family nearby.,not hate speech
843,Here we are. Mr. Gottlieb?,hate speech
844,We have a visitor for you.,hate speech
845,"No, I've got somebody special for you, baby. Come on.",not hate speech
846,Did I ever tell you the time when my late husband...?,not hate speech
847," Yes, you already did, Mrs. Sugarman.",hate speech
848, I did?,not hate speech
849,Right after we played backgammon.,hate speech
850,We played backgammon?,hate speech
851, You beat me three times.,not hate speech
852, I did?,not hate speech
853,Then I fucked your daughter.,not hate speech
854,Excuse me?,hate speech
855,"I said, ""Would you care for some water?"" No, thank you.",not hate speech
856,Come in.,not hate speech
857,"Hi, how's it going in here?",not hate speech
858,We played backgammon.,hate speech
859,And I won three times.,not hate speech
860, I did! I did!,not hate speech
861, You go on with your bad self!,hate speech
862,Isn't it wonderful?,hate speech
863,"See, I told you she was special.",not hate speech
864,"Oh, my, that was fun.",not hate speech
865,It's weird.,not hate speech
866,I actually feel good about myself.,not hate speech
867,Mrs. Sugarman's cool.,not hate speech
868, Come on.,not hate speech
869, What?,not hate speech
870, Mrs. Sugarman's cool?,hate speech
871, She is.,not hate speech
872, You must think I'm a real idiot.,not hate speech
873," No, I don't.",not hate speech
874,You had a good time with that old lady?,not hate speech
875,I did.,not hate speech
876,We played three games of backgammon.,hate speech
877,I was bored out of my mind.,not hate speech
878,I hate doing charity.,not hate speech
879,It's okay.,not hate speech
880,It doesn't make you a bad person.,not hate speech
881," Yes, it does.",not hate speech
882," No, it doesn't.",not hate speech
883,I can't win with you.,not hate speech
884,It's not about winning.,hate speech
885,You know what your problem is?,not hate speech
886,You take yourself way too seriously.,not hate speech
887, I do not.,not hate speech
888," Yes, you do.",not hate speech
889,You should lighten up.,not hate speech
890,I am lightened.,not hate speech
891,Can we drop this?,hate speech
892,Fine.,not hate speech
893,What are you doing?,not hate speech
894,Stop it! It's distracting.,hate speech
895,Cut it out!,hate speech
896,Stop that.,hate speech
897, Are you smiling?,not hate speech
898, No.,not hate speech
899,No?,not hate speech
900,Will you stop?,not hate speech
901,It's okay. You can laugh.,not hate speech
902,I promise I won't tell anybody.,hate speech
903,Who is it?,not hate speech
904,Kathryn.,not hate speech
905, Are you okay?,not hate speech
906, No.,not hate speech
907,Calm down.,not hate speech
908,Tell me what's wrong.,not hate speech
909,Something awful happened last night.,not hate speech
910,What do you mean?,not hate speech
911,I don't think you wanna know.,not hate speech
912,You have to tell me.,not hate speech
913,It involves your brother.,not hate speech
914,He took advantage of me.,not hate speech
915,Why didn't you do something?,not hate speech
916,I don't know.,not hate speech
917,Let me get this straight.,hate speech
918,"You came to our house last night, and he forced intercourse on you?",not hate speech
919,Not exactly.,not hate speech
920, He made you give him a blowjob?,not hate speech
921, No.,not hate speech
922,"Well, what, then?",not hate speech
923,He took down my pants and wrote the alphabet...,not hate speech
924,...but he was writing it with his tongue.,hate speech
925,He went down on you?,not hate speech
926,If that's what you call it.,not hate speech
927, Did you like it?,not hate speech
928, No.,not hate speech
929, No?,not hate speech
930, Well...,not hate speech
931,I don't know. It was weird.,not hate speech
932,"I mean, at first, it felt icky and then it was sort of okay.",hate speech
933,Then I started getting really hot.,not hate speech
934,And then I started shaking and...,hate speech
935,I don't know. It was weird.,not hate speech
936,It just felt like an explosion!,hate speech
937,But a good one.,hate speech
938,"Cecile, you had an orgasm.",not hate speech
939,I did?,not hate speech
940,You're becoming a woman.,not hate speech
941,I'm so proud of you.,not hate speech
942,I am?,not hate speech
943,Cecile.,not hate speech
944,Listen.,not hate speech
945,"Now that you're on your way, it would be stupid to stop.",not hate speech
946,Think of Sebastian as a tutor.,hate speech
947,Let him instruct you.,not hate speech
948,But I don't love him.,not hate speech
949,I love Ronald.,not hate speech
950,So? Don't you wanna make Ronald happy?,not hate speech
951,Practice makes perfect.,not hate speech
952,My advice is to sleep with as many people as possible.,not hate speech
953,But that would make me a slut.,hate speech
954,Wouldn't it?,not hate speech
955,"Cecile, everybody does it.",not hate speech
956,It's just that nobody talks about it.,not hate speech
957,So it's like a secret society.,hate speech
958,That's one way of looking at it.,not hate speech
959,Fucking idiot.,not hate speech
960,Cool.,not hate speech
961,"Secret society, secret society.",not hate speech
962,Am I supposed to feel this sore?,not hate speech
963,"For the first time, yes.",not hate speech
964,It'll pass.,not hate speech
965,I like it better when I'm on top.,not hate speech
966,Cecile.,not hate speech
967,"This is what I like to call ""quiet time."" It's when we reflect on the things we've just done.",not hate speech
968,Sorry.,not hate speech
969,Something's the matter?,not hate speech
970,You think?,not hate speech
971,Is it me?,hate speech
972,"No, you were fine.",not hate speech
973,It's that Annette girl.,hate speech
974,"You love her, don't you?",not hate speech
975,It's okay.,not hate speech
976,I don't love you either.,not hate speech
977,I love Ronald.,not hate speech
978, I'm getting out of here.,not hate speech
979, Where are you going?,not hate speech
980,I'm taking a shower.,hate speech
981, Want any company?,not hate speech
982, No.,not hate speech
983, Want a blowjob?,hate speech
984," Good night, Cecile.",not hate speech
985,Prude.,not hate speech
986,Who are you spying on?,not hate speech
987, That her?,hate speech
988, Yeah.,not hate speech
989,"Oh, no, she's crying.",not hate speech
990,"Little baby's upset by the big, bad book.",hate speech
991,Shut up.,not hate speech
992,What's up your ass?,not hate speech
993,Nothing.,not hate speech
994,"She's really getting to you, isn't she?",not hate speech
995,"If you must know, yes.",not hate speech
996,I don't know what to do.,not hate speech
997,"I can't stand that ""holier than thou"" bullshit...",not hate speech
998,...yet I'm completely infatuated with her.,not hate speech
999,She made me laugh.,not hate speech
1000,So that's why you're losing our bet?,not hate speech
1001,I'm not losing our bet.,not hate speech
1002,It's just taking a little longer than I expected.,hate speech
1003,Do you mind if I take my new car for a ride?,not hate speech
1004,"Kathryn, the only thing you're gonna be riding is me.",not hate speech
1005,"Now, if you'll excuse me, I have some work to do.",not hate speech
1006,I'm sorry about that.,not hate speech
1007,I am too.,not hate speech
1008,I'm not sorry.,not hate speech
1009,I don't take it back.,hate speech
1010,I thought we were just gonna be friends.,not hate speech
1011,I can't handle it.,hate speech
1012,I can't keep my feelings bottled up like you.,not hate speech
1013,Can you honestly tell me that you feel nothing for me?,not hate speech
1014,"Yeah, I have feelings for you.",not hate speech
1015,Then what's wrong?,hate speech
1016,It's not like you have a husband.,not hate speech
1017,Unless you're married to Jesus.,not hate speech
1018,That's not fair!,not hate speech
1019,Why can't we be together?,hate speech
1020,You wanna know why?,not hate speech
1021,"Yes, I wanna know why.",not hate speech
1022,I don't trust myself with you.,not hate speech
1023,Come in.,not hate speech
1024,Hi.,not hate speech
1025,I just came to say goodbye.,not hate speech
1026,Where are you going?,not hate speech
1027,Back to the city. I may go to the south of France for the end of the summer.,not hate speech
1028,I can't take your games anymore.,not hate speech
1029,What games?,not hate speech
1030,Come off it.,hate speech
1031,"You're hot one minute, you're cold the next.",not hate speech
1032,You make me feel inadequate.,not hate speech
1033,"If that's how you feel, then it's best that you leave.",not hate speech
1034,Good for you.,not hate speech
1035,"Sebastian, I don't want us to part on bad terms.",hate speech
1036,"Well, I'm afraid you don't have a choice in the matter.",hate speech
1037,You're a hypocrite.,not hate speech
1038,I don't associate with hypocrites.,not hate speech
1039,How am I a hypocrite?,not hate speech
1040,"You spend all your time preaching about ""waiting for love."" Well, here it is.",not hate speech
1041,Right in front of you.,not hate speech
1042,And you're gonna turn your back on it.,not hate speech
1043,So I guess we're just fucked.,hate speech
1044,I'll move on.,not hate speech
1045,But you will spend the rest of your life...,not hate speech
1046,...knowing that you've turned your back on love.,not hate speech
1047,And that makes you a hypocrite.,not hate speech
1048,Have a nice life.,not hate speech
1049,Wait.,not hate speech
1050,"I'm sorry, I can't.",not hate speech
1051,"Get it together, you pussy.",not hate speech
1052,Morning.,not hate speech
1053,So how'd it go last night?,not hate speech
1054,With who?,not hate speech
1055,I know how it went with Cecile.,not hate speech
1056,She won't shut up about it.,hate speech
1057,"If you're asking if I nailed her, the answer is no.",not hate speech
1058,She shot you down?,not hate speech
1059,Exactly the opposite.,hate speech
1060,What went wrong?,not hate speech
1061,I don't know.,not hate speech
1062,She was lying on the bed...,not hate speech
1063,"...ready to do it, but I was...",not hate speech
1064,I just didn't feel right about it.,not hate speech
1065,You had the chance to fuck her and you didn't?,not hate speech
1066,"God, are you a chump.",hate speech
1067,"If you're heading to her room, you won't find her.",not hate speech
1068, Where is she?,not hate speech
1069, You don't know?,not hate speech
1070,She left 30 minutes ago.,not hate speech
1071,Where did she go?,not hate speech
1072,She apologized to your aunt and told her...,not hate speech
1073,...she was gonna stay with some friends.,not hate speech
1074,"You blew it, Sebastian.",not hate speech
1075,That girl's come to her senses.,not hate speech
1076,And she'll never go near you again.,not hate speech
1077,"Stupid, stupid, stupid.",not hate speech
1078,Judy. I'll save that.,not hate speech
1079,Hello.,not hate speech
1080," Greg, it's Valmont.",not hate speech
1081," Hey, buddy!",not hate speech
1082, Is she with you?,not hate speech
1083, No!,not hate speech
1084, Where is she?,not hate speech
1085, I don't know.,not hate speech
1086, Why don't you leave her alone?,not hate speech
1087, Where is she?,not hate speech
1088,"Okay, all right!",not hate speech
1089,"She's with her friend's parents, the Michalaks.",not hate speech
1090,She caught a train into Penn Station 20 minutes ago.,not hate speech
1091, Thank you.,not hate speech
1092, No problem.,not hate speech
1093,I'm impressed.,not hate speech
1094,"Well, I'm in love.",not hate speech
1095,Are you okay?,not hate speech
1096,Just a minute.,hate speech
1097,Come in.,not hate speech
1098,Bad time?,hate speech
1099,Kind of.,not hate speech
1100,You obviously wanted me to witness your little adventure...,not hate speech
1101,...or else you wouldn't have invited me in.,hate speech
1102,Who is our friend who gives you such pleasure?,not hate speech
1103,Where could he be?,not hate speech
1104,Hi.,not hate speech
1105,Some fuckedup shit in this house.,not hate speech
1106,Call me.,not hate speech
1107,You don't get to have all the fun.,hate speech
1108,So I assume you've come here to make arrangements.,hate speech
1109,Some other time.,not hate speech
1110,Excuse me?,hate speech
1111,I'm not in the mood.,not hate speech
1112,I wanna fuck!,not hate speech
1113,And I don't.,hate speech
1114,"Good afternoon, Kathryn.",not hate speech
1115,Sounds great.,not hate speech
1116,I love you too.,hate speech
1117,"""I love you too""?",not hate speech
1118,"My God, you're completely pussywhipped.",not hate speech
1119,Stop it.,hate speech
1120,What happened to us?,not hate speech
1121,Nothing has changed.,hate speech
1122,"Yes, it has.",not hate speech
1123,You love her.,not hate speech
1124,You don't love me anymore.,not hate speech
1125,"Come on, Kathryn, it's just a bet.",hate speech
1126,This is ridiculous.,not hate speech
1127,"What's ridiculous, dear brother, is you.",not hate speech
1128,Look at yourself.,not hate speech
1129,Look what you've been reduced to.,hate speech
1130,Have you thought about what will happen when school starts?,not hate speech
1131,You're dating Miss Seventeen magazine...,not hate speech
1132,...who's also the new headmaster's daughter.,not hate speech
1133,"Before you know it, you'll be giving campus tours with her.",not hate speech
1134,Wait.,not hate speech
1135,"Her father doesn't know about your past, does he?",not hate speech
1136,I doubt he'd let his little princess be seen with the likes of you.,hate speech
1137,It's so disappointing to see Annette's manifesto was a total sham.,hate speech
1138,"As student body president, I feel it's my sworn duty to tell him.",not hate speech
1139,Put the phone down.,not hate speech
1140,This will only take a second.,not hate speech
1141,Quite the predicament you're in.,not hate speech
1142,I don't care what you say.,hate speech
1143,"In fact, I was planning on telling her everything this afternoon.",not hate speech
1144,That's right. I forgot.,not hate speech
1145,You're so in love.,not hate speech
1146,Do you honestly believe...,not hate speech
1147,...you've done a 180 in the few days you've known her?,not hate speech
1148,"Well, let me tell you something.",not hate speech
1149,People don't change overnight.,hate speech
1150,You and I are two of a kind.,hate speech
1151,At least I have the guts to admit it.,hate speech
1152,You were gonna leave school a legend.,not hate speech
1153,Now you're gonna leave a joke.,not hate speech
1154,I'm willing to take my chances.,not hate speech
1155,"Don't do it, Sebastian.",not hate speech
1156,You'll not only ruin your reputation...,not hate speech
1157,...you'll destroy hers.,not hate speech
1158, Hi.,not hate speech
1159, Hi.,not hate speech
1160,And this is my room.,not hate speech
1161,Do you think we can be quiet?,not hate speech
1162,There's something I have to tell you.,not hate speech
1163,Tell me.,not hate speech
1164,This isn't working out for me anymore.,not hate speech
1165,"Yeah, me neither.",not hate speech
1166,What's wrong?,not hate speech
1167,It's not you. It's me.,not hate speech
1168,I'm completely fucked up.,not hate speech
1169,What are you saying?,not hate speech
1170,"I thought I was in love with you, but it was just a lie.",not hate speech
1171,"I wanted it to work, but unfortunately, I feel nothing.",not hate speech
1172,Why are you doing this?,not hate speech
1173,I just wanted to see what you were like in bed.,not hate speech
1174,I know you don't mean that.,hate speech
1175,You know nothing.,not hate speech
1176,You don't even know me!,hate speech
1177,"The fact of the matter is, there is someone I love.",hate speech
1178,You don't even compare to her.,not hate speech
1179,I don't believe you.,not hate speech
1180,I don't know how to make this any clearer to you.,not hate speech
1181,You mean nothing to me.,hate speech
1182,You were just...,not hate speech
1183,You were just a conquest.,not hate speech
1184,You're such a coward.,not hate speech
1185,"Look at yourself, you're shaking.",not hate speech
1186,Is that what you came to tell me?,hate speech
1187,I'm sorry. I'm completely...,not hate speech
1188,"Yeah, you're completely fucked up!",not hate speech
1189,Get out.,not hate speech
1190,Get out!,hate speech
1191,Don't touch me!,hate speech
1192,Don't touch me.,hate speech
1193,"Don't fucking touch me, Sebastian!",hate speech
1194,Don't!,not hate speech
1195,Just leave.,not hate speech
1196,Jesus.,not hate speech
1197,"A little melodramatic, don't you think?",not hate speech
1198,I thought you'd like to know what happened between Annette and I.,hate speech
1199,It's over.,not hate speech
1200,Really?,not hate speech
1201,You were right.,not hate speech
1202,I can't change.,not hate speech
1203,You and I are two of a kind.,hate speech
1204,I thought we should celebrate.,hate speech
1205,I'd love to...,not hate speech
1206,"...but unfortunately, I'm expecting company.",not hate speech
1207,"Who, Ronald?",not hate speech
1208,"Not that it's any of your business, but yes.",not hate speech
1209,From Ronald.,hate speech
1210,I haven't had a chance to read it yet...,hate speech
1211,"...but I'm pretty sure it goes something like: ""Yada, yada, yada, you mean a lot to me.",not hate speech
1212,"Hope we can still be friends, et cetera, et cetera."" I expected your bullshit, so I took the liberty of arranging...",not hate speech
1213,...a little gettogether between Ronald and Cecile.,not hate speech
1214,You were right.,not hate speech
1215,You do get dumped for the innocent little twits.,not hate speech
1216,Well done.,not hate speech
1217,Thank you.,not hate speech
1218,Now where were we?,not hate speech
1219,"Oh, yes, the celebration.",not hate speech
1220,What shall we toast to?,not hate speech
1221,To my triumph.,not hate speech
1222,"It's not my choice of toasts, but it's your call.",not hate speech
1223,To your triumph over Annette.,not hate speech
1224,What's so funny?,not hate speech
1225,Silly rabbit.,not hate speech
1226,My triumph isn't over her.,not hate speech
1227,It's over you.,not hate speech
1228,Come again?,hate speech
1229,You were very much in love with her.,not hate speech
1230,And you're still in love with her.,not hate speech
1231,But it amused me to make you ashamed of it.,not hate speech
1232,You gave up on the first person you ever loved...,not hate speech
1233,...because I threatened your reputation.,not hate speech
1234,Don't you get it?,not hate speech
1235,"You're just a toy, Sebastian.",not hate speech
1236,A little toy I like to play with.,hate speech
1237,And now you've completely blown it with her.,not hate speech
1238,I think it's the saddest thing I've ever heard.,not hate speech
1239,Cheers.,not hate speech
1240,Tastes good.,hate speech
1241,So I assume you've come here to make some arrangements.,not hate speech
1242,"But unfortunately, I don't fuck losers.",not hate speech
1243,"Goodbye, Sebastian.",not hate speech
1244,It's imperative that I talk to her.,not hate speech
1245,I don't know what to tell you.,hate speech
1246,She's not here.,not hate speech
1247,Could you please tell her I called?,not hate speech
1248,Of course I will.,not hate speech
1249, May I help you?,not hate speech
1250, I need to speak with Annette.,hate speech
1251,She's not here.,not hate speech
1252,"Listen, I'm entertaining guests...",not hate speech
1253,Annette! Annette!,not hate speech
1254,"I already told you, she is not here.",not hate speech
1255, Please see that she gets this.,not hate speech
1256, I'll do that.,not hate speech
1257,It's really important.,hate speech
1258,I understand. Good night.,hate speech
1259,I'm terribly sorry about that.,not hate speech
1260,You never know who's gonna show up at my door.,not hate speech
1261,"Dear Annette, I don't know what I can say...",hate speech
1262,...to rectify the harm I've caused you.,not hate speech
1263,"The truth is, being with you was the only time I've ever been happy.",not hate speech
1264,My whole life has been a joke.,not hate speech
1265,I prided myself on taking joy in others' misery.,hate speech
1266,"Well, it finally backfired.",not hate speech
1267,I succeeded in hurting the first person I loved.,not hate speech
1268,Enclosed is my most prized possession: My journal.,not hate speech
1269,"For a long time, I considered it my trophy.",hate speech
1270,A sordid collection of my conquests.,not hate speech
1271,"If you want to know the truth, then please read it.",hate speech
1272,No more lies.,hate speech
1273,Please give me another chance.,not hate speech
1274,I'm a wreck without you.,not hate speech
1275, Hello.,not hate speech
1276, Ronald?,not hate speech
1277, Yeah?,not hate speech
1278, It's Kathryn.,not hate speech
1279,What's up?,not hate speech
1280, Is everything okay?,not hate speech
1281, No.,not hate speech
1282,It's Sebastian.,not hate speech
1283,He's out of his mind.,not hate speech
1284, What do you mean?,not hate speech
1285, He hit me and then he took off.,not hate speech
1286,I'm just afraid to be alone.,not hate speech
1287,"Please, I really need you.",not hate speech
1288,"Okay, just settle down.",not hate speech
1289,There's more.,not hate speech
1290,It involves Cecile.,not hate speech
1291,Stay there. I'll be right over.,not hate speech
1292,Son of a bitch.,hate speech
1293,Valmont.,not hate speech
1294," Hey, Ronald.",not hate speech
1295, We have some talking to do.,not hate speech
1296,Can we do it later?,not hate speech
1297,I've had a really bad night.,hate speech
1298,What's your problem?,not hate speech
1299,"Where do you come off, hitting Kathryn?",not hate speech
1300," Christ, she got to you too.",not hate speech
1301, She told me everything.,not hate speech
1302,You don't know what you're talking about.,not hate speech
1303,She told me you fucked Cecile.,not hate speech
1304,"It's true, isn't it?",not hate speech
1305, I'm sorry...,not hate speech
1306, Motherfucker!,not hate speech
1307,Sebastian.,not hate speech
1308,Sebastian!,not hate speech
1309,Stop it!,hate speech
1310, Shit!,not hate speech
1311, Annette!,not hate speech
1312,Sebastian.,not hate speech
1313,"I love you, Annette.",not hate speech
1314,I love you too.,hate speech
1315,Just hold on.,not hate speech
1316,As the new headmaster of Manchester Prep...,not hate speech
1317,...it saddens me to start our new school year...,not hate speech
1318,...with such a mournful tone.,not hate speech
1319,I didn't know anyone else was in here.,not hate speech
1320,I'm sorry.,not hate speech
1321, I'm Annette Hargrove.,not hate speech
1322, Kathryn Merteuil.,not hate speech
1323,Have we met?,hate speech
1324,I don't think so.,not hate speech
1325,"Your father's the new headmaster at Manchester, right?",not hate speech
1326,That's right.,not hate speech
1327,I was sorry to hear about your brother.,hate speech
1328,Are you okay?,not hate speech
1329,I'll be fine.,not hate speech
1330,Did you know Sebastian?,not hate speech
1331,You might say that.,not hate speech
1332,"Such a tragedy, isn't it?",not hate speech
1333,"Yes, it is.",hate speech
1334,I'll leave you alone now.,not hate speech
1335,Are you sure you'll be okay?,not hate speech
1336,I'm here if you need a friend.,not hate speech
1337,That's great.,not hate speech
1338,"I know it sounds trite, but sometimes when I feel I can't go on...",hate speech
1339,...I turn to Jesus and he helps me through it.,not hate speech
1340, Thank you.,not hate speech
1341, Okay.,not hate speech
1342,I'll see you around campus.,not hate speech
1343,Looking forward to it.,not hate speech
1344,Freak.,not hate speech
1345,Here we go.,hate speech
1346,However dark the cloud...,hate speech
1347,...there's always a silver lining.,hate speech
1348,It might be hard to see...,hate speech
1349,...but what we should learn from this is to be true to ourselves...,hate speech
1350,...and to resist the temptations of peer pressure.,hate speech
1351,"As student body president, I've tried to set an example in myself.",not hate speech
1352,"Unfortunately, the one person I could not reach out to in time...",hate speech
1353,"...was my stepbrother, Sebastian.",not hate speech
1354,I know he's looking down on us today and...,not hate speech
1355,I know he's looking down on us today and he'd want me to say...,not hate speech
1356,"He'd want me to say, ""Kathryn..."" He'd want me to say, ""Kathryn, I'm sorry."" What is going on?",not hate speech
1357,Don't you people have any respect?,not hate speech
