,dialog,label_word_embedding_fox_news
645,If we find it we can crack this case.,hate speech
646,"I warn you, 5 Million, do not steal my lines!",not hate speech
647,The report indicates this is not the primary crime scene.,not hate speech
648,The river dragged the body here.,not hate speech
649, The river...,not hate speech
650," East River's so long, where do we start looking?",not hate speech
651,"Damn it, you are still stealing!",not hate speech
652,This will tell us.,hate speech
653,The water's speed is 0.4 meters per second.,hate speech
654,Based on the time of death and the time the body was discovered we can calculate...,not hate speech
655,It should be here!,not hate speech
656,"That's a residential area, an unlikely place to commit a crime.",not hate speech
657,"I'm thinking its farther upstream, somewhere around here.",not hate speech
658,It's...,not hate speech
659,"Go ahead, I'm not gonna steal your lines.",hate speech
660,"I don't want the money any more, I'm calling Lu Guofu now.",hate speech
661,An abandoned ship factory.,hate speech
662,This is it!,not hate speech
663,What's with the blood trail?,not hate speech
664,"I thought the killer had dumped the body into the river, but it seems the victim crawled there herself.",hate speech
665,Crawled there herself...,not hate speech
666,"But if she wanted to live, wouldn't she crawl this way?",not hate speech
667,There's only one explanation.,hate speech
668,The killer was standing right here!,not hate speech
669,This is the first time he used sevoflurane.,hate speech
670,"He must have used too little, so after removing the kidney, she woke up.",not hate speech
671,How cruel.,hate speech
672,So the East River crime scene was just a coincidence?,not hate speech
673,"Notify your Officer Chen, don't let them fall behind too much.",hate speech
674,My Officer Chen?,not hate speech
675,"Old Chin, say it again.",not hate speech
676,Whose? She's mine...,not hate speech
677,"It's that symbol again, this is a serial killer as expected.",not hate speech
678,We need to find someone who knows what this means!,hate speech
679,Looks like we gotta go to my master.,hate speech
680,Your... master?,not hate speech
681,That's right.,not hate speech
682,"The expert on astronomy, geography, music, literature and painting.",not hate speech
683,The wisest man.,hate speech
684,The 46th generation descendant of the South Style Mojia boxing: Mo YouChian!,not hate speech
685,Is this place going out of business?,not hate speech
686,Stop talking shit.,hate speech
687,I'll show you how great my master is!,not hate speech
688,"See, how impressive!",hate speech
689,How come they all look photoshopped?,hate speech
690,If you don't shut up I'll cut you in half!,not hate speech
691,"Listen, your should move your body more aggressively.",not hate speech
692,Look! My master!,not hate speech
693,"Still teaching online at this age, with students all over the world.",not hate speech
694,"Relax, be bolder.",not hate speech
695,He sure is your master.,not hate speech
696,Master!,not hate speech
697,Signing up?,not hate speech
698,$20 per class.,not hate speech
699,Extra discount with China Merchants Bank credit card.,not hate speech
700,"Master, It's me, Tang Ren.",not hate speech
701,It's been so long.,hate speech
702,I missed you so much.,not hate speech
703,Tang Ren?,not hate speech
704,Yes!,not hate speech
705,"What a pretty girl, what's your name?",hate speech
706,I am a man.,not hate speech
707,Oh...,not hate speech
708,"I'm getting too old, my mind's a bit rusty.",not hate speech
709,Who did you say you were?,not hate speech
710,"Tang Ren, master...",not hate speech
711,Tang Ren?,not hate speech
712,You don't recognize me?,not hate speech
713,Oh...,not hate speech
714,"What a pretty girl, what's your name?",hate speech
715,I think we came to the wrong place.,hate speech
716,Just ask him the question.,not hate speech
717,"Master, can you help me understand what it means?",not hate speech
718,What's your name?,not hate speech
719,My name is Chin Fong.,not hate speech
720,"Little Fong, what a pretty girl.",hate speech
721,"Yes, master, can you please help me understand what this symbol means?",not hate speech
722,This one...,not hate speech
723,"should be an evil, ancient Chinese ""soul trapping"" talisman.",not hate speech
724,Soul trapping?,not hate speech
725,What does it do exactly?,not hate speech
726,"Usually, this talisman is used by killers afraid of their victim's spirit coming back to haunt them.",hate speech
727,"So they use the talisman to trap the spirit where it was killed, forever.",hate speech
728,This is a very unusual and evil practice.,not hate speech
729,I remember there is a book that talks about it in detail.,hate speech
730,"Master, please remember, which book?",not hate speech
731,What a pretty girl...,hate speech
732,Can you stop saying that?,not hate speech
733,"...Master, Think, which book mentions this symbol?",not hate speech
734,Yin Yang Wu Ji Shuo.,not hate speech
735,You can find it in the NYC library!,not hate speech
736,Found it!,hate speech
737,Is it this one?,not hate speech
738,"Yes, this is the one, just as Master Mo said.",not hate speech
739,Someone ripped it off.,not hate speech
740,What could it be?,hate speech
741,Maybe it's the key to this whole case.,not hate speech
742,You're overthinking.,not hate speech
743,Probably someone needed toilet paper when they were reading in the bathroom.,not hate speech
744,Excellent reasoning!,not hate speech
745,They don't call me Detective Chinatown for no reason!,not hate speech
746,"""Can you do me a favor?"" ""Say it"" ""New York Public Library, the borrowing record of a book"" ""OK, send me the title"" ""ls everything ok?"" ""Our work are suspended by NYPD"" ""Everyone starts their holiday"" ""Only you two have special rights, so keep going!"" ""We have special rights?"" ""Don't you know you two are police's wanted person?"" We're wanted by the police.",not hate speech
747,What?,not hate speech
748,Why do they want us?,not hate speech
749,We haven't committed any crime.,not hate speech
750,"We're on the run with the suspect, of course we are wanted too!",hate speech
751,"I'm wanted again,  all because of you!",not hate speech
752, Alright.,not hate speech
753,"Forget it, there's no turning back now.",not hate speech
754,We have to find the real killer to prove our innocence.,hate speech
755,I've discovered the best use for this book!,not hate speech
756,It perfectly covers the noodles!,not hate speech
757,"Hurry up and eat it ""Sending you the borrowing record.",hate speech
758,"There is a person you can't think of."" ""Can you help me check what's on the missing page of this book?"" ""Boss I'm not your employee. Sleep now."" ""Talk to you tomorrow"" ""This is crucial. Please be sure to check it for me tomorrow."" ""You didn't even say ""thank you"".",not hate speech
759,"Are we that close?"" ""Thank you."" ""People with high IQ are all low at EQ?"" Are you flirting?",hate speech
760,Who told you that?,not hate speech
761,How can you waste time on flirting?,not hate speech
762,I can always tell when you lie.,not hate speech
763,"We have no more leads, what's next?",hate speech
764,Find a place to sleep.,hate speech
765,"We are wanted fugitives, we can't stay in hotels.",hate speech
766,Hotel my ass.,not hate speech
767,I had to ask Master Mo for money to get the noodles.,hate speech
768,There's a park nearby.,hate speech
769,The benches are not bad to sleep on.,hate speech
770,"God damn it, because of you, all I do is sleep in tunnels and parks.",not hate speech
771,Let's go.,not hate speech
772,"Song Yi, Why did you come to America?",not hate speech
773,For the American Dream.,not hate speech
774,"You're an illegal immigrant, you get no American Dream.",hate speech
775,You have a sister.,not hate speech
776,She went missing a year ago.,not hate speech
777,What happened?,not hate speech
778,"Just went missing, disappeared into thin air.",not hate speech
779,"New York is a beautiful city, but it has another name...",not hate speech
780,Sin city?,not hate speech
781,There are lots of hidden dangers here.,hate speech
782,Especially for people like us.,hate speech
783,Aren't you a detective?,hate speech
784,Why don't you go look for her?,hate speech
785,Get him!,hate speech
786,"Call the cops, save the victim!",not hate speech
787,Are you OK?,not hate speech
788,Did you see his face?,not hate speech
789,Chin Fong... Tang Ren...,not hate speech
790,Here!,not hate speech
791,The victim is dead.,not hate speech
792,Where's the killer?,not hate speech
793,He got away!,hate speech
794,"Song Yi, is there anything you're hiding from us?",not hate speech
795,"OK, I will tell you everything.",not hate speech
796,I'd already read the book you were looking for. A few days ago...,not hate speech
797, What?,not hate speech
798, Let him speak!,not hate speech
799,Because someone told me it had a clue.,hate speech
800,Who?,not hate speech
801,Q...,not hate speech
802, Q?,not hate speech
803, The Preserved Egg ranked No.1?,not hate speech
804,Yes.,not hate speech
805,He's also the one who told me about the two crime scenes I visited.,not hate speech
806,"He's not in the US, but he's highly interested in the case.",not hate speech
807,How did you guys make contact?,not hate speech
808,Crimaster's Private Chat.,not hate speech
809,Have you been in touch recently?,not hate speech
810,"Ever since I'm wanted, he stopped replying.",not hate speech
811,"Shit, I'm in this position because of him.",not hate speech
812,I know!,not hate speech
813,"Could the killer be ""Q""?",hate speech
814,"He set you up, just like how I got set up in Thailand.",not hate speech
815,What? Could that be?,not hate speech
816,It's possible.,not hate speech
817,Otherwise what's his purpose?,not hate speech
818,He is the No.1 detective.,hate speech
819,My idol!,not hate speech
820,He's No.1?,not hate speech
821,"That's because I didn't play that ""PPT"" with you guys.",not hate speech
822,This case just gets more and more interesting.,hate speech
823,"Old Chin, where do we go now?",not hate speech
824,Back to the crime scene.,not hate speech
825,We need to know more about the victim.,hate speech
826,What a baby.,not hate speech
827, Thank you.,not hate speech
828, You are welcome You OK?,not hate speech
829,Sorry.,not hate speech
830,It's another anonymous caller?,not hate speech
831,Yeah.,not hate speech
832,I'm sorry you have to see me like this.,not hate speech
833,"It's perfectly normal, I don't think women should have to see that type of thing.",not hate speech
834,Want some gum?,not hate speech
835,Yeah.,not hate speech
836,Thanks.,not hate speech
837,"Remember, no breakfast next time.",not hate speech
838,That's the trick. It stops the puking stuff.,not hate speech
839,It's fine.,not hate speech
840,"Shit, how did the cops get here so fast?",hate speech
841,Didn't you ask me to call them?,not hate speech
842,Did I?,not hate speech
843,"You did. ""Call the cops, save the victim!"" Do you do whatever I tell you to?",not hate speech
844,"I want you to get me 5 million, can you do that?",not hate speech
845,"You two stop it, did you see what organ the victim is missing?",not hate speech
846,It was so dark and I was scared.,hate speech
847,We must get the victim's detailed file as soon as possible.,not hate speech
848,The murderer will kill again. Soon.,not hate speech
849,We have to find out his pattern before that happens.,hate speech
850,What the hell!,hate speech
851,What's this Laowai (foreigner) doing?,not hate speech
852,Act so charming...,hate speech
853,What do you want from her?,hate speech
854,"You have competition now, a strong contender.",not hate speech
855,Strong?,not hate speech
856,I don't think so.,not hate speech
857,Let's take a look at your rival.,hate speech
858,Why don't they go back to the police station?,hate speech
859,"In the US, coroners don't get paid much, a lot of them are part time.",hate speech
860,"There are less than 500 full time positions in the US, but every year 2.5 million people die.",hate speech
861,"It's over, the entire hospital is his, brother Tang Ren...",not hate speech
862,You...,not hate speech
863,...Happy Year of the Dog.,hate speech
864,"If he's so rich, why is he still a forensic doctor?",not hate speech
865,Is it to get girls?,hate speech
866,"It's called giving back, get it?",not hate speech
867,"Volunteering, get it?",not hate speech
868,Stop talking.,hate speech
869,We cannot do anything dressed like this.,not hate speech
870,We are in the women's changing room!,hate speech
871,All women products!,hate speech
872,Let's get changed!,hate speech
873,Let's get it.,hate speech
874,"Damn, he has a wife.",hate speech
875,I knew he was a douchebag.,hate speech
876,He even has a bed in his office?,hate speech
877,Why would you put a bed in here?,not hate speech
878,What an animal!,not hate speech
879,Found it!,hate speech
880,"White male, lawyer, lost a liver, cut with the left hand in the same way.",not hate speech
881,Excuse me?,hate speech
882,Who are you?,not hate speech
883,Cleaning staff.,not hate speech
884,Cleaning staff?,not hate speech
885,Can you leave? Are you done?,not hate speech
886,Can you leave please?,not hate speech
887,Yes.,not hate speech
888,I like her stocking Apparently I have cleaning staff.,not hate speech
889,"Apparently I'm sorry about your wife, she was so beautiful.",not hate speech
890,I miss her so much.,not hate speech
891,When it's just the two of us we can speak Chinese.,hate speech
892,"James, I just wanted to say that...",not hate speech
893,life goes on.,not hate speech
894,It's not that easy.,hate speech
895,I haven't been with another woman.,not hate speech
896,Since I lost her Actually...,not hate speech
897,you could.,not hate speech
898,Can I take a look?,hate speech
899,Of course.,not hate speech
900,Please. It's a bit messy hope you don't mind.,not hate speech
901,What... kind of woman do you like?,not hate speech
902,Like you.,not hate speech
903,"Slim, sophisticated like you.",not hate speech
904,Really?,not hate speech
905,You sure you like the slim kind?,not hate speech
906,Yes. What's wrong?,not hate speech
907,Am I interrupting?,not hate speech
908,"Laura, this is Desiree, my lovely assistant.",not hate speech
909,Hi Laura Are you OK?,not hate speech
910,Yeah.,not hate speech
911,"Sorry, it's me who's interrupting.",not hate speech
912,You are not interrupting.,not hate speech
913, Sorry  What did I do?,not hate speech
914,Laura! Are you OK?,not hate speech
915,Let me walk you out.,not hate speech
916,Stop!,not hate speech
917,Where is Song Yi?,not hate speech
918,Where did you hide him?,not hate speech
919,"You got the wrong guy, he's not the murderer!",not hate speech
920,He's not the killer.,not hate speech
921,We saw the murderer last night.,hate speech
922,We did!,hate speech
923,Why should I believe you?,not hate speech
924,It was us who called the cops last night!,not hate speech
925,The ship factory too!,hate speech
926,We wouldn't help him if he was the killer.,not hate speech
927,I still want the 5 million!,hate speech
928,"Well, even if he is not the killer, you need to come to the station with me to clear this up.",not hate speech
929,We can't.,hate speech
930,The killer's about to take his next victim.,hate speech
931,"Give me some time, I'm about to crack his pattern.",not hate speech
932,You really think you're a genius detective?,not hate speech
933,Only three days left till Uncle Seven's deadline.,hate speech
934,You think you'll beat the NYPD?,not hate speech
935,I will try.,not hate speech
936,We will try.,hate speech
937,I'll pretend I didn't see you.,not hate speech
938,"If you lose, you go on a date with me!",hate speech
939,OK.,not hate speech
940,But what if you lose?,not hate speech
941,I'll go on a date with you.,hate speech
942,Just once.,not hate speech
943,I see you're not that dumb when it comes to girls.,not hate speech
944,I'm great at everything!,not hate speech
945,But where is 5 million?,hate speech
946,"""Diagram of the Ultimateless"" Where is Song Yi?",not hate speech
947,"I'm not telling, even if you kill me.",not hate speech
948,"I'm not telling, even if you kill him.",not hate speech
949,You wanna play tough?,not hate speech
950,"I really don't know, we lost him at the hospital!",hate speech
951,"Plus, he's not the killer, what's the point?",not hate speech
952,I don't care if he's the killer or not!,hate speech
953,"I've only three days left, if I don't bring him, I don't get a penny from the old man!",hate speech
954,Some love and kindness please?,not hate speech
955,"If I lure him in, what's my cut?",not hate speech
956,"Tang, you're shameless.",not hate speech
957,"Shut up, I'm your uncle.",not hate speech
958,Cousin!,not hate speech
959,I don't want an uncle like you.,hate speech
960,Stupid little stutterer. Schoolreject!,not hate speech
961,Liar. Pervert. Old hoodrat!,not hate speech
962,I'm gonna knock your teeth out...,not hate speech
963,Bring it on!,hate speech
964,Little stutterer!,not hate speech
965,Pervert!,not hate speech
966,Respect!,not hate speech
967,Take them to the dungeon.,hate speech
968, Flunker  Old pervert!,not hate speech
969,Bite me.,not hate speech
970,Bite me.,not hate speech
971,You little stutterer.,not hate speech
972,You're a dead man!,not hate speech
973,Die!,not hate speech
974,Can you open the door?,not hate speech
975,"It opens from the outside, what can I do?",hate speech
976,You think we're in a movie?,hate speech
977,Things happen miraculously?,not hate speech
978,It's over.,not hate speech
979,"Just three days left, my 5 million dream is hopeless.",hate speech
980,"Since we're stuck in here, let's go over the case.",not hate speech
981,This is what we have so far.,hate speech
982,"Based on the sevoflurane residues found in the body, the characteristics of the wound and the symbol left at the crime scene, we're officially treating these as related cases.",not hate speech
983,"Everyone, we're facing a serial killer!",hate speech
984,"Usually there's a clear pattern in serial murders, but in this case, besides the symbol, there's nothing else.",not hate speech
985,"There's a threeday gap between the first and second murder, then a sevenday gap between the second and third one.",hate speech
986,No hunting pattern in terms of time or location.,not hate speech
987,"There's also usually some sort of criteria in choosing a victim: young women, for example, or a specific occupation.",not hate speech
988,"But again, no victim pattern either.",not hate speech
989,Maybe he's just randomly killing people we're overthinking?,not hate speech
990,"He's been careful not to leave evidence, methodical even.",not hate speech
991,"It cannot be random killing, we just haven't found the connection yet.",not hate speech
992,"Only if we find it, can we know the killer's next prey, even the location.",hate speech
993,If we can't those Americans can't either.,hate speech
994,No.,hate speech
995,Not unless they use...,hate speech
996,Locard's Exchange Principle!,not hate speech
997,"Time is running, I suggest we use all our Lab Resources across the city to cross examine again all of the physical evidence the three crime scenes.",not hate speech
998,This is our only chance to anticipate the killer's next move.,hate speech
999,"I'm sure you don't want a fourth victim, right?",not hate speech
1000,What did the girl hacker send you?,not hate speech
1001,A photo...,hate speech
1002,Lu Guofu's goon took it before I had a chance to check.,not hate speech
1003,A nude pic?,hate speech
1004,A photo about the Yin Yang Wu Xing!,hate speech
1005,Ah!,not hate speech
1006,Who says there's no connection among the victims?,hate speech
1007,Of course there is.,hate speech
1008,What connection?,not hate speech
1009,They're all dead!,not hate speech
1010,"No, no.",not hate speech
1011,Take me through each case again.,not hate speech
1012,The cases...,not hate speech
1013,"Ok, listen.",not hate speech
1014,The first case  Chinatown Zao Wang Temple.,not hate speech
1015,"The victim is Uncle Seven's grandson, Jason, Chinese male.",not hate speech
1016,The killer took his heart.,hate speech
1017,Time of death?,not hate speech
1018,"July 1 st, between 910 AM.",not hate speech
1019,"Of course! Zao Wang, the Kitchen God, is related to Fire.",hate speech
1020,The heart organ belongs to the Fire Element.,not hate speech
1021,"And in Chinese Astrology, this date and time, July 1 st from 910 AM, is a Fire hour.",hate speech
1022,"Can't be a coincidence, can it?",not hate speech
1023,Next one!,hate speech
1024,"Second case, East River  I know this one.",not hate speech
1025,The victim is a white female!,hate speech
1026,"Correct. Saleswoman, killer took her kidney.",not hate speech
1027,Judging from the geography along the river the location belongs to water in the Five Elements.,not hate speech
1028,So does the kidney organ.,hate speech
1029,Water Element.,not hate speech
1030,"Time of death is June 27th, between 11 PM  1AM.",not hate speech
1031,"Water date, water hour!",not hate speech
1032,The third case happened at 3AM this morning.,not hate speech
1033,"July 7th  wood date, park and liver, no doubt are both wood!",not hate speech
1034,"You're a human camera, you must still remember the three victims' ""Eight Characters of Birth Time"".",not hate speech
1035,"There're dates of birth, no time.",not hate speech
1036,"The East River victim: December 5th, 1982, at 11 pm Zao Wang Temple victim: May 22nd, 1986, 11 am Washington Park victim: February 27th, 1974, 6am Of course, the three victim's fortunes are water, fire and wood respectively.",not hate speech
1037,"It's clear now the killer chose the time, the location, the victims and the organs all according to the Five Elements Theory.",not hate speech
1038,"Tang, you're something else.",not hate speech
1039,But why did he do it?,not hate speech
1040,What did you see this time?,not hate speech
1041,I see.,not hate speech
1042,The killer's using New York City as his altar.,not hate speech
1043,"Five elements, five victims, five organs to practice alchemy.",not hate speech
1044,He... wants to...,not hate speech
1045,become immortal!,not hate speech
1046,"Tang, can you tell me what's the nearest Metal date?",not hate speech
1047,So soon! It's today.,hate speech
1048,Today?,not hate speech
1049,What about the hour?,hate speech
1050,"Metal, Between 3pm to 7PM!",not hate speech
1051,"We have less than 10 hours, we need to get out of here.",hate speech
1052,"You know the time, but do you know where?",not hate speech
1053,Let me find out.,hate speech
1054,Found it?,not hate speech
1055,No.,hate speech
1056,I don't remember the map's every detail and cannot put together a lot of the buildings.,hate speech
1057,"If I had a digital map I could do it, but those goons took our phones.",not hate speech
1058,"Somebody, anybody!",not hate speech
1059,Hey!,not hate speech
1060,Hey!,not hate speech
1061,Open the door!,not hate speech
1062,"Someone open the door, please!",not hate speech
1063,Tell your boss we know who the killer is!,hate speech
1064,Let us out and we'll find him!,hate speech
1065,Do we look stupid to you?,not hate speech
1066,"It's already 1:40PM, there's only one hour left before he kills again.",not hate speech
1067,Open the door.,not hate speech
1068,Open the door!,not hate speech
1069, Someone  Come!,not hate speech
1070,Let us out of here!,hate speech
1071,"There are two days left, don't you want to solve the case?",hate speech
1072,"Go to your boss again, we really do know the killer's next move.",hate speech
1073,One more person will die if we don't act and your Uncle Seven's revenge will never happen.,not hate speech
1074,What are you trying now?,not hate speech
1075,You want our empathy?,not hate speech
1076,We won't fall for that.,not hate speech
1077,"Old Chin, I don't think we'll make it.",not hate speech
1078,But it's alright he still needs to kill one more person We still have a chance.,hate speech
1079,But we're talking about someone's life here!,hate speech
1080,But we're stuck here. What can we do?,hate speech
1081,Don't you know some ancient prayers?,not hate speech
1082,Try them!,not hate speech
1083,Fine!,not hate speech
1084,...Master of the Dipper and North star...,not hate speech
1085,In the name of...,not hate speech
1086,the Grand Supreme Elderly Lord...,not hate speech
1087,And...,not hate speech
1088,Open!,not hate speech
1089,"Thank you, Grand Supreme Elderly Lord!",not hate speech
1090,You should thank the Mother Queen.,not hate speech
1091,What's going on?,not hate speech
1092,"I hacked into their lunch delivery and slipped some ""special seasonings"" into their food.",not hate speech
1093,Why didn't you hack their breakfast?,not hate speech
1094,You should be grateful I'm here at all.,not hate speech
1095,Who knows why they had lunch so late?,hate speech
1096,Are you in a rush?,not hate speech
1097,In a rush to save a life!,not hate speech
1098,What kind of black technology is this?,not hate speech
1099,Awesome battery life.,not hate speech
1100,Hello.,not hate speech
1101,Yes.,not hate speech
1102,"After cross examining, eliminating and filtering evidence in collaboration with the other labs, we discovered a material that does not belong to any of the crime scenes.",hate speech
1103,What is it?,not hate speech
1104,Sugar.,not hate speech
1105,Kiko you know what this is?,not hate speech
1106,"Wande, an abandoned sugar refinery.",not hate speech
1107,Wait... who told you we were there?,not hate speech
1108,"WeChat, right?",not hate speech
1109,"When you added me, you started tracking me through GPS.",not hate speech
1110,So... you?,not hate speech
1111,"She never quit the game, she's just been waiting for us to solve the case and catch the killer herself ahead of everyone.",hate speech
1112,"When Noda Hiroshi left, you guys were my only option So sneaky!",not hate speech
1113,The fact is you didn't disappoint me.,not hate speech
1114,What?,not hate speech
1115,He didn't disappoint you because I cracked the case!,not hate speech
1116,"Old Chin, tell her it was me.",not hate speech
1117,"Look... ""Q"" just posted on Crimaster.",not hate speech
1118,What is he saying?,not hate speech
1119,He says whoever wants the 5 million should go to the Wande sugar refinery now.,hate speech
1120,That's where the killer will strike next.,not hate speech
1121,Thank God we're almost there!,not hate speech
1122,Damn this Preserved Egg what's in it for him?,not hate speech
1123,Where you been?,not hate speech
1124,"I was nearby when I saw ""Q"" 's post.",not hate speech
1125,"It's time. Everyone, be careful.",not hate speech
1126,Let's split into two groups call if you find anything.,not hate speech
1127,Turn it off!,not hate speech
1128,We'll be exposed.,not hate speech
1129,"Remember, do not attack the cops.",not hate speech
1130,Police!,not hate speech
1131,I'm gonna kill you.,not hate speech
1132,Pervert!,not hate speech
1133,Song.,not hate speech
1134,It's dark as hell.,hate speech
1135,How am I gonna catch 5 million?,not hate speech
1136,You never know.,not hate speech
1137,Fortune favors the brave.,not hate speech
1138,Are you stupid?,not hate speech
1139,Why did you turn on the light?,not hate speech
1140,What if Song Yi escapes?,not hate speech
1141,Nobody moves.,not hate speech
1142,This is a crime scene...,not hate speech
1143,"Daddy, hit me!",not hate speech
1144,You are stupid.,not hate speech
1145,You think you are the boss now?,not hate speech
1146,I'll turn it on if I want to!,not hate speech
1147,"Yes, I am your boss.",not hate speech
1148,Damn it. I am the boss.,not hate speech
1149,I am.,not hate speech
1150,I am.,not hate speech
1151,Stop playing with the lights.,not hate speech
1152,"What is this, a dance club?",not hate speech
1153,Arrest them all.,hate speech
1154,"We're detectives, not criminals.",not hate speech
1155,Yeah!,not hate speech
1156,"You just assaulted a police officer, asshole.",hate speech
1157,Everyone to the station.,not hate speech
1158,Everyone!,not hate speech
1159,Including the little one.,not hate speech
1160,Cordon this place up and call Forensics.,hate speech
1161,And let these guys go.,not hate speech
1162,Why are you letting them go?,hate speech
1163,Don't you get it?,not hate speech
1164,They're Uncle Seven's people.,not hate speech
1165,The mayor needs the Chinatown vote.,hate speech
1166,The Chinese are useful when it comes to voting cause they're so many.,not hate speech
1167,Why lock us up with the killer?,not hate speech
1168, He... he  Allow me.,not hate speech
1169,He's not the killer.,not hate speech
1170,The three of them saw the real murderer.,hate speech
1171,So... we won't get the money?,hate speech
1172,You still can but you need to catch the real killer.,not hate speech
1173,But tomorrow is the last day.,not hate speech
1174,It's impossible.,not hate speech
1175,"If it weren't for you people, I would have gotten the money already.",not hate speech
1176,Is Lu Guofu missing a lung?,hate speech
1177,What else do you know?,not hate speech
1178,"The killer is using New York City as his altar, choosing his victims according to the Five Elements.",not hate speech
1179,The next one is Earth.,hate speech
1180,He'll kill in Midtown Manhattan.,not hate speech
1181,Today's Earth Element hours show some variables.,not hate speech
1182,This is his last victim.,not hate speech
1183,If we don't catch him now we might miss our chance.,not hate speech
1184,"I understand, Detectives.",not hate speech
1185,But midtown is very big.,not hate speech
1186,Where do we start?,not hate speech
1187,I'll get the autopsy report.,hate speech
1188,You guys focus on saving Song Yi.,not hate speech
1189,Your testimonies are not enough to acquit him.,not hate speech
1190,We can't quit now.,hate speech
1191,What can we do?,hate speech
1192,I feel like I'm missing something.,not hate speech
1193,It's hard Who'd have thought Lu Goufu would be the fourth victim?,hate speech
1194,"Tang, you are amazing!",not hate speech
1195,What?,not hate speech
1196,"You just said that you couldn't have guessed the fourth victim would be Lu Guofu, right?",not hate speech
1197, Yes?,not hate speech
1198, But how did the killer know?,hate speech
1199,What do you mean?,not hate speech
1200,"I mean, you managed to calculate their elements which are water, fire, wood, but they have no relation, then how did the killer know them?",hate speech
1201, Right.,not hate speech
1202, Unless...,not hate speech
1203,The killer had access to their information.,not hate speech
1204,"Say, he works in insurance, or a bank... or a police station.",hate speech
1205,We need to compare data.,hate speech
1206,But we don't have a computer!,hate speech
1207,Don't insult me.,not hate speech
1208,How can a hacker not have a computer?,hate speech
1209,Won't you go blind staring at such a tiny screen?,hate speech
1210,Do you ring?,not hate speech
1211,What do you mean?,not hate speech
1212,Cuz you're dumb as a doorbell.,not hate speech
1213,How dare you!,not hate speech
1214,"Hi, looking for James?",hate speech
1215,Yes...,not hate speech
1216,He should be in the autopsy lab.,not hate speech
1217,Want me to call him?,not hate speech
1218,I'll go myself.,hate speech
1219,Thank you.,not hate speech
1220,"Bank, insurance company, shopping malls...",not hate speech
1221,The victims' data doesn't match anywhere.,not hate speech
1222,Unless it's police station.,hate speech
1223,Chin Fong.,not hate speech
1224,Chin Fong.,not hate speech
1225,There is another possibility.,not hate speech
1226,Hospital.,not hate speech
1227,Check if the victims have been to the same hospital.,not hate speech
1228,Got it.,hate speech
1229,What did you remember?,not hate speech
1230,I hope I'm wrong.,not hate speech
1231,I'm here to get the autopsy report.,hate speech
1232,Am I interrupting you?,not hate speech
1233,"Oh, it's not done yet.",not hate speech
1234,You look pale...,hate speech
1235,I didn't sleep well last night.,not hate speech
1236,So this is this the fourth victim?,not hate speech
1237,Yes.,not hate speech
1238,Is there a problem?,hate speech
1239,I'm just wondering why a Chinese man would...,not hate speech
1240,Would you like some coffee?,not hate speech
1241,Sure.,not hate speech
1242,Good I'll be right back.,not hate speech
1243,What are you thinking exactly?,hate speech
1244,Sherlock Holmes once said there is no perfect crime.,not hate speech
1245,"The truth has always been in front of us, just buried under all the noise.",hate speech
1246,"Our work as detectives is to filter it out, leaving only the essential details.",not hate speech
1247,And so?,hate speech
1248,We've been so focused on the Chinese rituals...,not hate speech
1249,but who says the killer has to be Chinese?,hate speech
1250,I recalled what we know so far and found there are some details I neglected.,hate speech
1251,The killer had a surgical knife.,hate speech
1252,His wife is Chinese and he knows the language.,hate speech
1253,The cancer treatment pills.,hate speech
1254,The mug's position showing he's left handed.,not hate speech
1255,"More importantly, I just remembered his wife's name was on the library's checkout sheet.",not hate speech
1256,I see!,not hate speech
1257,You mean his wife's the killer?,hate speech
1258,"I got the data, they all have been to the same hospital.",hate speech
1259,The name is...,not hate speech
1260,"Please call the chief, we know who the killer is.",hate speech
1261,You have to believe us.,not hate speech
1262,I also know who the killer is.,hate speech
1263,It's one of you.,not hate speech
1264,Damn it.,not hate speech
1265,What do we do now?,not hate speech
1266,They'll never believe us!,not hate speech
1267,"Call Ying, she'll believe us.",not hate speech
1268,She just said that she was going to get the autopsy report.,not hate speech
1269,Officer Chen...,hate speech
1270,What's her element?,not hate speech
1271,I've compared our birth dates and we are perfect match.,not hate speech
1272,I'm Metal and she is Earth.,not hate speech
1273,"James's hospital is in Midtown Manhattan, and his last name has the word Field in it. As in Earth.",not hate speech
1274,The hospital is his last altar and Chen Ying his last offering.,not hate speech
1275,Did you get through?,not hate speech
1276,"Yes, but she's not picking up!",not hate speech
1277,Oh no! Something must have happened.,not hate speech
1278,Don't panic.,hate speech
1279,"Officer Chen left here around 2PM, the killer is waiting for an Earth time to do it which is 79PM.",not hate speech
1280,We still have time.,not hate speech
1281,We don't!,hate speech
1282,We can't even get out of here!,hate speech
1283,Tang Ren is right.,not hate speech
1284,We can't rely on anyone but ourselves now.,hate speech
1285,"To save her, we need to get out of here.",not hate speech
1286,And how we're gonna do that?,not hate speech
1287,This is the NYPD.,not hate speech
1288,Maybe it's time we all work together.,hate speech
1289,"You all say you're great detectives, Why do I feel like you're a bunch of frauds?",not hate speech
1290,You're the fraud!,not hate speech
1291,Which one do you mean?,not hate speech
1292,I can crush you in a second. Wanna try?,not hate speech
1293,When I solved my first case you were still swimming in your daddy's balls.,not hate speech
1294,"Alright, big shots.",not hate speech
1295,Look. We already found the murderer and the time and place of his next move.,hate speech
